loyalty_id,customer_id,points_earned,source,date_earned
5228,40625,23,Referral,2025-06-12
5229,32581,152,Bonus,2025-07-05
5230,39032,419,Purchase,2025-07-28
5231,15978,53,Bonus,2025-06-29
5232,43215,111,Referral,2025-09-05
5233,33787,477,Bonus,2025-04-13
5234,18018,455,Purchase,2025-09-23
5235,39563,25,Bonus,2025-03-15
5236,20642,119,Referral,2025-03-13
5237,31627,186,Bonus,2025-06-10
5238,15916,473,Purchase,2026-01-22
5239,49724,229,Referral,2026-01-14
5240,10263,104,Referral,2025-12-18
5241,17509,412,Bonus,2025-11-30
5242,14865,314,Bonus,2025-05-29
5243,32115,180,Purchase,2025-05-26
5244,18825,97,Purchase,2025-10-17
5245,36869,388,Referral,2025-05-30
5246,15351,387,Purchase,2025-10-14
5247,21815,104,Purchase,2026-02-13
5248,15508,277,Bonus,2025-06-13
5249,43754,20,Referral,2025-11-16
5250,2838,313,Bonus,2025-05-02
5251,27412,459,Bonus,2025-10-17
5252,39069,424,Referral,2025-05-05
5253,20260,353,Purchase,2025-10-20
5254,30647,260,Bonus,2025-06-13
5255,28586,287,Bonus,2025-08-01
5256,36055,500,Bonus,2025-11-21
5257,25595,473,Bonus,2026-02-02
5258,22207,460,Purchase,2025-12-05
5259,19002,421,Purchase,2025-05-10
5260,13084,440,Purchase,2025-03-01
5261,9109,395,Referral,2025-08-25
5262,37833,181,Referral,2026-02-14
5263,14299,231,Purchase,2025-05-31
5264,47799,250,Referral,2025-05-06
5265,12679,313,Purchase,2026-02-22
5266,44576,23,Bonus,2025-05-25
5267,1318,497,Bonus,2025-09-19
5268,45796,96,Purchase,2026-02-08
5269,38818,498,Purchase,2025-08-30
5270,12013,281,Referral,2025-05-24
5271,13418,382,Referral,2025-10-19
5272,34607,244,Purchase,2025-06-27
5273,644,107,Bonus,2025-08-25
5274,41628,96,Purchase,2026-01-25
5275,33610,278,Referral,2025-05-29
5276,33120,110,Referral,2025-09-30
5277,4253,355,Bonus,2025-12-05
5278,6792,327,Bonus,2026-01-29
5279,11733,205,Bonus,2025-09-13
5280,11512,108,Bonus,2025-11-24
5281,14298,204,Purchase,2025-05-19
5282,15702,92,Referral,2026-01-23
5283,46559,450,Bonus,2025-09-26
5284,15138,286,Bonus,2026-01-17
5285,17097,208,Purchase,2025-11-27
5286,35481,365,Bonus,2025-06-05
5287,9780,86,Purchase,2025-03-30
5288,26537,350,Bonus,2025-12-11
5289,36639,438,Purchase,2025-09-23
5290,18354,129,Bonus,2025-09-02
5291,25904,427,Bonus,2025-09-24
5292,13878,121,Referral,2025-12-27
5293,7867,139,Referral,2025-06-07
5294,23288,190,Bonus,2025-12-23
5295,8192,207,Purchase,2025-09-30
5296,9546,85,Bonus,2025-11-28
5297,40958,404,Referral,2025-12-14
5298,43609,207,Purchase,2025-08-27
5299,12092,447,Bonus,2025-08-25
5300,28951,270,Referral,2025-10-18
5301,48511,198,Bonus,2025-04-10
5302,24678,247,Bonus,2025-06-29
5303,6660,360,Purchase,2025-09-13
5304,8396,257,Bonus,2025-04-15
5305,21175,206,Referral,2025-08-05
5306,4689,181,Referral,2025-05-15
5307,34072,163,Referral,2025-06-22
5308,37354,335,Purchase,2025-12-07
5309,38358,481,Bonus,2025-05-12
5310,11671,345,Purchase,2025-10-16
5311,938,430,Bonus,2025-09-13
5312,12297,190,Bonus,2026-02-05
5313,15080,10,Referral,2025-12-14
5314,34282,224,Referral,2025-06-13
5315,13830,246,Purchase,2026-01-07
5316,36430,238,Purchase,2025-10-30
5317,41347,120,Referral,2025-02-25
5318,49696,205,Bonus,2025-11-05
5319,10468,42,Purchase,2026-02-20
5320,16742,205,Bonus,2026-01-20
5321,33578,158,Referral,2025-07-27
5322,15923,322,Bonus,2025-08-28
5323,36600,390,Referral,2025-05-14
5324,6202,227,Bonus,2025-05-07
5325,18080,216,Bonus,2026-01-25
5326,15525,143,Referral,2026-01-09
5327,32452,412,Purchase,2025-03-11
5328,13695,42,Bonus,2025-10-23
5329,42263,366,Purchase,2025-06-25
5330,13240,65,Referral,2025-05-31
5331,21522,183,Purchase,2025-06-27
5332,26108,180,Bonus,2025-08-18
5333,49889,332,Bonus,2025-04-13
5334,7437,187,Referral,2025-09-01
5335,32032,271,Referral,2025-06-22
5336,22454,243,Purchase,2025-06-15
5337,3239,455,Bonus,2025-09-08
5338,48187,169,Bonus,2025-08-03
5339,2584,343,Purchase,2025-06-13
5340,1857,466,Purchase,2026-02-16
5341,5199,261,Bonus,2026-02-02
5342,36401,157,Bonus,2025-11-03
5343,47941,90,Bonus,2025-11-20
5344,1238,422,Purchase,2025-07-22
5345,17390,209,Bonus,2025-02-25
5346,17667,284,Referral,2025-04-30
5347,37836,272,Purchase,2025-07-10
5348,12382,86,Purchase,2025-04-08
5349,22248,104,Purchase,2025-10-17
5350,34150,347,Bonus,2025-03-15
5351,43500,167,Bonus,2025-11-09
5352,1368,68,Purchase,2025-09-26
5353,45368,239,Referral,2025-10-29
5354,31653,20,Purchase,2025-10-06
5355,38515,101,Purchase,2025-08-21
5356,11948,365,Purchase,2025-06-22
5357,8837,290,Referral,2025-06-02
5358,14111,355,Purchase,2025-06-24
5359,18454,423,Bonus,2025-03-10
5360,35863,121,Purchase,2025-08-25
5361,37679,282,Purchase,2025-10-25
5362,34450,401,Referral,2025-10-29
5363,3215,125,Referral,2025-07-06
5364,42520,94,Purchase,2025-05-14
5365,8395,253,Referral,2025-07-30
5366,38546,102,Bonus,2025-11-20
5367,9566,495,Purchase,2025-04-10
5368,22445,87,Bonus,2025-08-15
5369,31796,280,Bonus,2025-06-04
5370,23537,380,Bonus,2025-12-14
5371,2783,149,Bonus,2025-03-17
5372,30243,176,Bonus,2025-12-15
5373,39189,105,Bonus,2025-08-01
5374,32174,97,Referral,2025-11-15
5375,20446,136,Bonus,2025-05-01
5376,211,202,Bonus,2025-05-21
5377,19053,377,Referral,2025-03-11
5378,34878,457,Bonus,2025-03-10
5379,24149,413,Referral,2025-05-31
5380,3630,253,Bonus,2025-03-13
5381,35742,355,Bonus,2025-07-06
5382,10973,439,Referral,2025-07-20
5383,46251,25,Referral,2025-06-01
5384,27582,302,Bonus,2025-07-12
5385,39874,152,Referral,2026-01-31
5386,45602,28,Purchase,2026-02-18
5387,49933,325,Referral,2025-03-18
5388,15500,167,Purchase,2025-09-07
5389,4691,412,Purchase,2025-07-02
5390,11570,39,Referral,2025-05-26
5391,38309,448,Referral,2025-11-13
5392,48481,377,Purchase,2025-07-05
5393,44650,481,Referral,2025-04-29
5394,42030,42,Bonus,2026-01-08
5395,3439,367,Bonus,2025-11-26
5396,34774,69,Purchase,2025-07-23
5397,15091,281,Referral,2026-01-28
5398,32132,74,Purchase,2025-06-07
5399,10724,282,Bonus,2025-05-02
5400,44945,85,Bonus,2025-09-13
5401,27576,310,Referral,2025-10-25
5402,15317,136,Bonus,2025-03-30
5403,30784,209,Bonus,2025-10-31
5404,5244,172,Referral,2025-05-24
5405,9492,152,Purchase,2026-02-16
5406,14169,116,Purchase,2025-11-14
5407,32595,321,Referral,2025-08-25
5408,38496,294,Bonus,2026-02-11
5409,11058,136,Referral,2025-05-14
5410,20409,464,Referral,2025-03-09
5411,6129,481,Bonus,2025-06-04
5412,7271,260,Purchase,2025-10-01
5413,10121,188,Bonus,2025-10-26
5414,9817,314,Purchase,2025-05-27
5415,25227,82,Referral,2025-08-06
5416,14185,181,Referral,2025-12-19
5417,17433,185,Purchase,2026-01-22
5418,22767,389,Referral,2025-07-20
5419,48791,412,Bonus,2025-08-19
5420,15320,493,Referral,2026-02-14
5421,15106,28,Purchase,2025-08-13
5422,34580,128,Bonus,2025-06-25
5423,9933,206,Referral,2025-04-02
5424,13246,320,Referral,2025-04-04
5425,41711,70,Purchase,2025-04-04
5426,30946,499,Referral,2025-05-06
5427,39843,24,Purchase,2025-05-18
5428,20954,426,Referral,2025-12-15
5429,7893,427,Bonus,2026-01-24
5430,21771,251,Bonus,2026-02-09
5431,10708,22,Purchase,2025-10-17
5432,10310,309,Bonus,2025-09-27
5433,33458,70,Bonus,2025-06-16
5434,1445,308,Purchase,2025-05-03
5435,26007,66,Referral,2026-01-17
5436,44841,443,Referral,2025-07-13
5437,33156,58,Purchase,2025-05-06
5438,27785,485,Purchase,2025-04-09
5439,2085,212,Bonus,2025-09-23
5440,30269,299,Referral,2025-12-01
5441,3393,480,Purchase,2025-05-09
5442,2654,96,Bonus,2025-11-03
5443,12415,206,Referral,2025-09-01
5444,21130,348,Purchase,2025-04-09
5445,24653,206,Referral,2026-01-14
5446,30563,278,Purchase,2025-05-24
5447,13851,233,Bonus,2026-01-09
5448,40099,307,Purchase,2025-03-15
5449,46135,409,Bonus,2025-04-23
5450,12244,12,Purchase,2025-06-01
5451,17151,142,Bonus,2025-05-01
5452,27219,462,Bonus,2025-08-21
5453,12428,452,Purchase,2026-02-11
5454,20923,120,Bonus,2025-05-21
5455,7793,217,Purchase,2025-06-22
5456,45902,478,Bonus,2025-07-29
5457,17348,117,Purchase,2025-07-25
5458,46057,286,Purchase,2025-04-09
5459,31223,68,Bonus,2026-02-15
5460,28468,480,Purchase,2025-11-24
5461,33414,362,Referral,2025-04-22
5462,17748,411,Purchase,2025-03-31
5463,8617,363,Referral,2025-06-23
5464,32421,55,Referral,2025-06-10
5465,37957,422,Referral,2025-11-12
5466,34375,237,Referral,2025-03-19
5467,47201,370,Purchase,2025-06-20
5468,5983,95,Bonus,2026-01-17
5469,19990,267,Purchase,2025-12-27
5470,29207,377,Purchase,2026-02-16
5471,47040,170,Bonus,2025-11-20
5472,37565,295,Purchase,2025-11-04
5473,49436,155,Referral,2026-01-27
5474,45547,379,Referral,2025-10-23
5475,573,16,Purchase,2025-08-23
5476,13198,33,Purchase,2025-05-19
5477,32471,166,Purchase,2025-12-01
5478,30870,450,Purchase,2026-02-07
5479,26912,289,Purchase,2025-06-29
5480,22102,472,Referral,2025-09-20
5481,12859,62,Purchase,2025-04-20
5482,39106,289,Bonus,2025-04-13
5483,14494,251,Bonus,2025-03-27
5484,15576,419,Bonus,2025-08-29
5485,39532,348,Purchase,2025-09-13
5486,20541,145,Bonus,2026-01-31
5487,47959,260,Bonus,2026-02-19
5488,19955,246,Referral,2025-08-04
5489,34738,298,Referral,2025-09-04
5490,10510,187,Bonus,2025-09-19
5491,15308,257,Referral,2025-11-15
5492,28729,96,Referral,2025-10-20
5493,1827,412,Bonus,2026-02-19
5494,30675,486,Referral,2025-06-10
5495,34134,474,Purchase,2025-04-14
5496,49375,77,Referral,2025-09-20
5497,16721,370,Referral,2025-12-07
5498,17088,439,Purchase,2025-07-14
5499,48505,229,Purchase,2025-04-27
5500,7306,474,Purchase,2025-11-20
5501,18129,227,Bonus,2025-08-13
5502,31943,455,Referral,2025-04-06
5503,19327,370,Referral,2025-03-31
5504,40358,450,Purchase,2025-05-10
5505,24374,27,Purchase,2025-04-10
5506,14777,54,Purchase,2025-07-14
5507,23186,161,Bonus,2026-01-28
5508,46924,298,Purchase,2025-05-12
5509,17452,290,Referral,2025-03-05
5510,35125,144,Purchase,2025-05-12
5511,9656,48,Purchase,2025-08-02
5512,10464,244,Purchase,2026-02-09
5513,25009,24,Referral,2025-05-28
5514,12656,378,Bonus,2025-08-27
5515,28295,433,Bonus,2025-07-21
5516,12182,190,Referral,2026-01-17
5517,33403,202,Bonus,2025-07-28
5518,18445,186,Referral,2025-08-02
5519,6220,275,Bonus,2025-06-21
5520,25730,290,Bonus,2026-01-13
5521,43818,27,Purchase,2025-04-06
5522,24810,24,Purchase,2025-09-03
5523,7703,404,Bonus,2025-04-08
5524,3857,453,Purchase,2025-07-23
5525,39288,338,Bonus,2025-04-04
5526,33767,377,Bonus,2026-02-11
5527,30988,45,Referral,2025-09-07
5528,24243,494,Bonus,2025-08-09
5529,42835,315,Purchase,2025-07-19
5530,14639,17,Bonus,2025-06-03
5531,19273,242,Referral,2026-02-05
5532,14703,212,Bonus,2025-07-25
5533,47123,219,Referral,2025-09-08
5534,39992,34,Purchase,2025-04-06
5535,14350,276,Purchase,2026-02-05
5536,44223,35,Purchase,2025-07-17
5537,49446,91,Referral,2026-01-21
5538,16380,289,Bonus,2025-09-26
5539,10155,166,Bonus,2025-02-27
5540,29035,218,Referral,2025-06-06
5541,48272,328,Bonus,2025-03-24
5542,7187,350,Referral,2025-11-20
5543,4069,335,Referral,2026-02-23
5544,5934,176,Referral,2025-12-08
5545,843,488,Purchase,2025-08-26
5546,8214,35,Referral,2025-07-13
5547,44702,341,Bonus,2025-06-13
5548,43634,93,Bonus,2025-04-14
5549,35588,136,Purchase,2026-01-14
5550,30401,69,Referral,2025-09-11
5551,27552,444,Referral,2025-11-02
5552,11805,472,Referral,2025-04-09
5553,36176,204,Purchase,2026-02-14
5554,12220,84,Purchase,2025-03-10
5555,16650,192,Bonus,2025-10-13
5556,35097,171,Bonus,2025-11-26
5557,38314,328,Purchase,2025-06-27
5558,7464,303,Purchase,2025-10-09
5559,24411,374,Bonus,2025-05-12
5560,10064,154,Referral,2025-11-26
5561,34882,206,Bonus,2026-02-15
5562,10327,340,Bonus,2025-10-17
5563,34544,360,Purchase,2025-12-02
5564,40887,475,Bonus,2025-12-14
5565,28794,321,Purchase,2025-11-24
5566,42613,435,Bonus,2025-04-20
5567,26650,226,Bonus,2025-05-03
5568,49057,61,Referral,2025-09-27
5569,38049,107,Purchase,2025-12-06
5570,26309,64,Referral,2025-04-23
5571,12053,197,Referral,2025-12-04
5572,32520,33,Referral,2025-07-14
5573,17386,13,Purchase,2025-03-19
5574,31187,56,Referral,2025-03-10
5575,14963,361,Purchase,2025-05-05
5576,10284,119,Bonus,2026-02-15
5577,27498,250,Referral,2025-04-25
5578,41693,219,Purchase,2025-09-27
5579,32147,366,Bonus,2025-05-05
5580,44106,74,Purchase,2026-01-06
5581,8896,151,Bonus,2025-06-17
5582,1507,43,Referral,2025-06-23
5583,18742,253,Referral,2025-03-25
5584,19401,271,Purchase,2026-02-05
5585,16133,342,Bonus,2025-08-18
5586,9975,208,Referral,2025-04-23
5587,3992,265,Bonus,2026-01-13
5588,21400,67,Bonus,2025-09-16
5589,4177,301,Bonus,2026-02-10
5590,41702,261,Referral,2025-04-28
5591,13014,357,Purchase,2025-11-26
5592,48263,73,Purchase,2025-05-14
5593,41795,51,Referral,2025-03-24
5594,26316,45,Bonus,2025-10-08
5595,17062,379,Referral,2025-11-20
5596,57,425,Referral,2025-04-21
5597,32774,17,Bonus,2026-02-08
5598,42134,71,Bonus,2025-11-01
5599,1029,13,Bonus,2025-12-09
5600,33206,218,Bonus,2025-05-26
5601,20715,203,Purchase,2025-03-21
5602,24699,260,Referral,2025-04-07
5603,40661,437,Purchase,2025-11-10
5604,44170,367,Bonus,2025-10-09
5605,25381,373,Bonus,2025-09-02
5606,31820,282,Referral,2025-09-24
5607,13913,66,Purchase,2025-09-07
5608,30542,163,Purchase,2025-08-19
5609,40281,80,Bonus,2025-06-26
5610,45281,452,Referral,2026-02-01
5611,27628,419,Referral,2025-11-25
5612,13706,418,Purchase,2025-11-15
5613,45173,277,Referral,2025-11-13
5614,17243,302,Bonus,2025-08-15
5615,19869,142,Purchase,2025-07-24
5616,22316,175,Purchase,2025-10-19
5617,10585,287,Purchase,2025-09-28
5618,31599,50,Bonus,2026-01-15
5619,17137,456,Referral,2025-11-21
5620,1590,384,Purchase,2025-09-06
5621,3397,301,Purchase,2025-11-24
5622,28377,202,Purchase,2026-02-17
5623,47638,266,Bonus,2025-05-14
5624,21585,492,Referral,2025-04-05
5625,35426,232,Referral,2025-06-20
5626,10208,367,Referral,2025-05-14
5627,34090,309,Referral,2025-12-05
5628,13617,452,Referral,2025-05-05
5629,41433,115,Bonus,2025-08-12
5630,17943,433,Purchase,2026-02-12
5631,48096,453,Referral,2025-05-08
5632,16958,91,Purchase,2025-08-09
5633,12816,455,Bonus,2025-11-07
5634,3567,433,Purchase,2026-02-11
5635,48811,357,Bonus,2025-03-20
5636,38864,170,Bonus,2025-07-15
5637,25190,259,Referral,2026-01-20
5638,37336,374,Referral,2025-04-18
5639,16352,408,Bonus,2025-05-22
5640,5802,309,Referral,2025-04-13
5641,14827,70,Purchase,2025-03-26
5642,46621,416,Referral,2025-05-10
5643,756,386,Purchase,2025-04-01
5644,44104,136,Purchase,2026-01-05
5645,16469,405,Purchase,2025-05-13
5646,13618,104,Referral,2025-11-01
5647,42654,282,Bonus,2025-03-11
5648,4938,76,Referral,2025-03-19
5649,18995,241,Bonus,2025-05-09
5650,17322,101,Referral,2026-02-15
5651,41277,340,Referral,2025-09-12
5652,14368,275,Referral,2026-01-08
5653,26587,115,Bonus,2025-08-05
5654,42100,111,Referral,2025-10-23
5655,24327,63,Referral,2026-02-01
5656,2257,328,Purchase,2025-06-13
5657,43307,32,Referral,2026-01-23
5658,27684,444,Bonus,2025-09-28
5659,446,414,Bonus,2025-07-20
5660,1645,499,Purchase,2026-02-18
5661,15569,378,Purchase,2025-11-17
5662,49318,329,Referral,2025-07-20
5663,20254,92,Bonus,2025-10-14
5664,9324,12,Referral,2025-08-17
5665,18378,128,Referral,2026-01-05
5666,38567,405,Referral,2025-03-19
5667,38519,401,Bonus,2025-11-17
5668,43748,34,Referral,2025-04-30
5669,11303,353,Purchase,2025-05-21
5670,14451,320,Referral,2026-01-16
5671,43408,476,Referral,2025-10-20
5672,14234,380,Referral,2025-02-28
5673,19518,354,Purchase,2025-05-16
5674,33048,458,Purchase,2025-04-17
5675,12808,404,Referral,2025-06-25
5676,11987,239,Bonus,2025-11-29
5677,12033,343,Bonus,2025-07-04
5678,15753,205,Referral,2025-08-12
5679,4460,64,Bonus,2025-08-09
5680,14367,14,Referral,2025-06-16
5681,40206,334,Referral,2025-09-05
5682,4350,216,Bonus,2025-08-16
5683,28526,407,Purchase,2025-05-22
5684,12892,130,Purchase,2025-12-10
5685,34794,85,Bonus,2025-07-17
5686,33974,90,Referral,2025-11-27
5687,21135,272,Purchase,2025-05-13
5688,38097,428,Purchase,2025-12-05
5689,30951,319,Bonus,2025-05-12
5690,38483,495,Referral,2025-09-17
5691,3322,300,Purchase,2025-11-23
5692,21911,340,Purchase,2025-07-08
5693,6774,276,Referral,2025-06-28
5694,14846,183,Bonus,2026-01-16
5695,18052,141,Purchase,2025-07-27
5696,1196,120,Referral,2025-06-05
5697,31545,268,Purchase,2025-11-19
5698,14468,342,Bonus,2025-06-08
5699,36154,124,Referral,2025-04-10
5700,17508,278,Referral,2025-07-27
5701,5439,441,Referral,2025-03-02
5702,28681,22,Purchase,2025-10-10
5703,49078,305,Purchase,2025-11-28
5704,48460,190,Bonus,2026-02-04
5705,41760,257,Referral,2026-02-05
5706,49374,346,Purchase,2025-04-23
5707,40192,426,Bonus,2025-08-04
5708,20518,129,Bonus,2025-09-05
5709,33901,405,Referral,2026-01-21
5710,40847,360,Purchase,2025-06-24
5711,260,98,Bonus,2025-07-28
5712,11862,224,Purchase,2026-02-23
5713,3116,477,Bonus,2025-07-01
5714,2796,94,Purchase,2025-10-08
5715,8925,435,Referral,2025-08-22
5716,46358,434,Bonus,2025-05-01
5717,27594,46,Referral,2025-07-11
5718,27489,212,Bonus,2025-11-28
5719,47850,176,Purchase,2026-01-17
5720,39388,83,Purchase,2025-06-15
5721,21612,170,Bonus,2025-06-27
5722,38346,241,Bonus,2025-08-02
5723,36853,236,Purchase,2025-07-29
5724,15752,303,Bonus,2026-01-15
5725,38275,469,Bonus,2025-08-28
5726,6622,233,Purchase,2025-08-24
5727,25376,499,Purchase,2025-08-31
5728,22963,30,Purchase,2025-07-13
5729,48195,442,Referral,2025-04-30
5730,22391,432,Purchase,2025-09-07
5731,20015,194,Referral,2025-07-14
5732,22079,159,Purchase,2025-05-03
5733,39114,146,Referral,2025-08-13
5734,1208,492,Referral,2025-02-28
5735,2001,380,Referral,2025-05-19
5736,23835,209,Purchase,2025-06-02
5737,32084,72,Purchase,2025-06-29
5738,49640,122,Bonus,2025-10-19
5739,29240,495,Purchase,2026-02-16
5740,8734,210,Bonus,2025-07-22
5741,3400,340,Referral,2025-10-20
5742,15387,345,Referral,2025-10-02
5743,15138,177,Bonus,2026-02-06
5744,16218,54,Purchase,2026-01-11
5745,3098,83,Purchase,2025-07-31
5746,28626,211,Bonus,2025-08-04
5747,45955,158,Bonus,2026-01-10
5748,5704,330,Purchase,2025-07-05
5749,16026,101,Referral,2025-12-31
5750,1367,20,Referral,2025-07-25
5751,49454,87,Bonus,2026-01-16
5752,28319,260,Referral,2025-11-17
5753,6682,49,Bonus,2026-01-21
5754,29495,224,Purchase,2025-05-01
5755,33529,327,Purchase,2025-12-17
5756,38213,345,Bonus,2026-01-31
5757,18723,203,Purchase,2025-09-07
5758,12721,386,Purchase,2025-06-29
5759,47266,11,Bonus,2025-12-31
5760,42178,85,Referral,2025-04-26
5761,4963,157,Bonus,2025-09-10
5762,10691,455,Purchase,2025-06-03
5763,25571,356,Referral,2025-03-11
5764,30388,182,Referral,2025-11-11
5765,38698,63,Purchase,2025-04-01
5766,39339,388,Bonus,2026-01-04
5767,5391,96,Bonus,2025-06-17
5768,20724,495,Bonus,2025-10-05
5769,37692,267,Referral,2025-11-23
5770,18499,416,Bonus,2025-08-22
5771,19784,381,Purchase,2026-01-06
5772,13282,351,Purchase,2025-10-23
5773,47734,52,Bonus,2025-03-02
5774,20184,185,Referral,2025-06-24
5775,4030,203,Bonus,2025-05-12
5776,3982,375,Referral,2025-04-25
5777,21687,498,Referral,2025-04-02
5778,41067,242,Bonus,2025-06-09
5779,39488,26,Bonus,2025-11-17
5780,47951,141,Referral,2026-01-11
5781,45412,355,Purchase,2025-07-29
5782,46654,245,Referral,2025-05-08
5783,34216,95,Bonus,2025-08-27
5784,1184,331,Purchase,2025-02-27
5785,24534,454,Referral,2025-02-27
5786,48196,28,Purchase,2025-10-23
5787,9143,170,Purchase,2025-04-16
5788,29299,177,Purchase,2025-06-22
5789,2734,38,Purchase,2025-05-19
5790,7406,296,Purchase,2025-03-24
5791,32005,377,Referral,2025-03-22
5792,44644,451,Purchase,2025-09-03
5793,49553,457,Purchase,2025-05-26
5794,16692,386,Bonus,2026-02-25
5795,10989,380,Bonus,2025-08-02
5796,30183,358,Purchase,2025-05-21
5797,17352,115,Bonus,2025-12-05
5798,626,239,Referral,2025-05-13
5799,19072,393,Purchase,2025-07-21
5800,7929,428,Referral,2025-08-02
5801,39009,110,Bonus,2025-12-27
5802,3992,476,Referral,2025-11-22
5803,39037,415,Purchase,2026-01-27
5804,5457,218,Bonus,2025-08-04
5805,1047,261,Referral,2025-06-12
5806,39946,315,Purchase,2025-04-20
5807,23538,330,Referral,2025-05-09
5808,30170,203,Purchase,2025-03-07
5809,681,433,Bonus,2025-03-16
5810,33662,391,Bonus,2025-09-14
5811,29603,153,Bonus,2025-07-15
5812,43232,28,Bonus,2025-10-31
5813,28057,236,Purchase,2025-06-11
5814,10921,461,Purchase,2025-04-05
5815,29335,16,Bonus,2026-02-05
5816,45129,373,Bonus,2025-10-18
5817,48114,453,Referral,2025-05-17
5818,31583,57,Bonus,2025-07-24
5819,12480,389,Referral,2025-04-18
5820,19022,33,Purchase,2025-05-08
5821,4451,153,Purchase,2025-06-12
5822,19230,233,Referral,2026-01-19
5823,33469,121,Purchase,2025-10-10
5824,38659,210,Purchase,2026-01-02
5825,11527,260,Purchase,2025-08-04
5826,34639,366,Purchase,2025-11-21
5827,12977,127,Purchase,2025-03-30
5828,8378,173,Purchase,2026-02-24
5829,30727,421,Bonus,2025-02-25
5830,7605,157,Purchase,2026-01-15
5831,32467,339,Purchase,2025-05-07
5832,9531,443,Referral,2025-11-19
5833,19148,62,Bonus,2025-11-29
5834,18236,464,Referral,2025-06-10
5835,47376,25,Purchase,2025-09-12
5836,20209,259,Referral,2025-09-13
5837,37925,394,Purchase,2026-01-25
5838,5043,208,Purchase,2025-07-21
5839,32575,283,Referral,2025-09-01
5840,22506,37,Bonus,2025-12-09
5841,33449,485,Bonus,2025-03-15
5842,722,53,Purchase,2025-11-26
5843,42936,480,Referral,2025-06-29
5844,7794,264,Bonus,2025-07-29
5845,49153,387,Referral,2026-01-06
5846,45160,453,Bonus,2025-05-31
5847,35069,475,Purchase,2025-06-30
5848,29112,269,Purchase,2025-02-28
5849,23639,388,Referral,2025-04-03
5850,21703,68,Bonus,2025-04-11
5851,23382,164,Referral,2025-12-09
5852,21014,206,Purchase,2025-02-28
5853,10554,16,Bonus,2026-01-21
5854,43526,272,Bonus,2025-05-23
5855,5230,496,Purchase,2025-05-21
5856,6894,114,Bonus,2026-02-25
