review_id,customer_id,product_id,rating,review_text,review_date
6058,49867,1256,4,Ad voluptatum commodi quaerat libero ad neque.,2024-04-19
6059,37499,2966,3,Dignissimos accusantium magni dignissimos est.,2025-05-10
6060,46974,1511,3,Incidunt a dolorem.,2024-03-11
6061,37775,1395,5,Assumenda voluptas quae quia quaerat distinctio fugit necessitatibus.,2024-03-30
6062,42235,2560,5,Mollitia similique et recusandae praesentium ipsa.,2024-10-22
6063,11650,4285,2,Ex consequuntur sapiente sint non soluta.,2025-08-23
6064,3699,4662,4,Repellendus pariatur iste unde.,2025-04-21
6065,13061,565,5,Laboriosam quis esse nemo.,2024-08-03
6066,35467,3568,5,Quisquam quisquam minus corporis.,2024-10-09
6067,32300,307,5,Quaerat quas sit quam deserunt.,2025-09-29
6068,32083,66,5,Illo quaerat earum atque.,2024-11-14
6069,4108,165,5,Eius suscipit deleniti quisquam odit necessitatibus explicabo.,2025-11-19
6070,29623,3628,4,Quasi similique excepturi est quidem occaecati rem.,2025-11-25
6071,21515,5234,4,Iusto corrupti voluptates alias.,2024-08-05
6072,37972,4812,5,Fuga dolore praesentium quidem saepe fuga quisquam minus.,2025-07-15
6073,15135,4914,5,Sequi aliquam provident quisquam aperiam aspernatur.,2025-10-03
6074,13390,4132,4,Repellendus repudiandae alias rerum voluptate.,2024-12-03
6075,44470,5724,5,Dolorem quibusdam incidunt cupiditate at.,2024-05-20
6076,23948,4797,5,In totam eligendi doloribus inventore.,2024-12-13
6077,35296,2406,5,Ipsam ducimus unde repellendus.,2025-10-10
6078,7606,5415,4,Fugit sapiente earum accusantium neque nostrum.,2026-02-03
6079,3920,4813,4,Consectetur fuga non.,2024-10-25
6080,19150,5404,4,Recusandae neque ducimus nihil perspiciatis.,2024-08-08
6081,29918,3251,5,Fugit ipsa quos quibusdam.,2024-09-11
6082,44943,1692,2,Esse velit inventore sunt ea.,2025-12-31
6083,21222,847,4,Facilis labore illum ipsa nulla dignissimos.,2024-12-26
6084,34180,5922,4,Dolorum eaque qui unde.,2024-09-11
6085,41170,1128,5,Consequuntur totam placeat occaecati hic culpa.,2024-11-08
6086,28657,2,5,Quae harum ducimus numquam architecto nisi.,2025-10-18
6087,19257,5782,5,Dicta vel in ipsum.,2024-11-29
6088,16138,1525,4,Necessitatibus accusamus totam earum suscipit.,2024-08-31
6089,14054,804,4,Odio expedita porro itaque suscipit officiis.,2024-10-05
6090,11053,1880,5,Voluptates dolorum excepturi eveniet itaque.,2024-10-04
6091,48866,1760,4,Voluptates consectetur dolores blanditiis aut aliquam dolorum.,2024-10-12
6092,29395,5165,1,Vel quibusdam magni reiciendis accusamus.,2024-11-28
6093,44912,5461,5,Vero ullam excepturi cum placeat.,2026-01-16
6094,23198,5659,5,Facere ab officiis hic similique explicabo ea ut.,2025-12-25
6095,37193,3669,4,Ratione quam eius minus.,2026-01-12
6096,23,4261,2,Corporis maxime nemo fuga iste ipsa.,2025-01-10
6097,19859,4413,5,Labore sint commodi ipsam minima aliquid est.,2024-10-13
6098,19967,3758,5,Atque ex eum sint.,2025-05-25
6099,34509,4408,4,Placeat totam maxime quam porro fugiat.,2025-12-22
6100,26677,458,3,Suscipit totam quam suscipit.,2025-09-24
6101,9481,4726,5,Voluptates officiis omnis nihil hic.,2025-08-24
6102,29200,967,5,Consequatur laboriosam aut iste.,2024-08-13
6103,27957,5361,5,Esse non eaque vero.,2024-12-07
6104,9436,5577,5,Repudiandae eum dolorem fuga ipsam nulla doloremque.,2025-12-01
6105,24342,92,5,Eveniet est consequuntur distinctio omnis dolor.,2024-10-29
6106,19132,33,5,Ex blanditiis fugiat maxime.,2025-10-23
6107,44477,4130,5,Doloribus odit excepturi neque nemo.,2024-07-10
6108,38329,1742,2,Maxime praesentium delectus excepturi id.,2024-10-06
6109,17510,2247,4,Maiores non porro excepturi.,2024-08-05
6110,26837,2951,4,Iure dicta nihil possimus.,2024-09-17
6111,8662,4446,1,Cumque veritatis occaecati modi.,2025-01-16
6112,15172,2231,4,Animi optio assumenda itaque ad repellat quis.,2025-02-05
6113,2854,172,1,Quibusdam fuga cupiditate quam nemo ipsum quos.,2024-07-30
6114,21868,1009,5,Ducimus repellendus quidem pariatur.,2024-04-04
6115,11270,1943,4,Dicta optio rerum excepturi ex illum voluptates.,2024-09-27
6116,38677,3882,4,Eaque nisi fuga maxime ipsa.,2024-04-16
6117,11501,5680,5,Eveniet fugit saepe.,2025-07-31
6118,39206,759,5,Repudiandae modi numquam veritatis.,2025-12-20
6119,10745,2176,3,Nisi eius molestias quae quaerat.,2026-01-11
6120,37506,1799,3,Illum pariatur officia cum.,2024-11-03
6121,18532,4803,5,Consequuntur corrupti maiores laboriosam quaerat facere iste accusamus.,2024-10-02
6122,37500,2099,5,Sequi esse omnis rem facere natus.,2024-05-03
6123,19391,1673,4,Rerum doloribus atque natus laborum.,2024-03-31
6124,3532,2842,3,Nostrum unde quia tempore necessitatibus perspiciatis recusandae.,2025-08-30
6125,40572,4597,5,Qui officiis quam placeat repellat.,2024-12-10
6126,39552,223,4,Cupiditate nihil officiis odio labore eaque maiores ipsum.,2026-01-10
6127,39768,4093,5,Reiciendis veniam tenetur iusto dolores eveniet optio ipsam.,2025-02-18
6128,40698,951,5,Repudiandae aliquam nobis ducimus.,2025-03-15
6129,18937,4284,5,Dolores deleniti voluptate quae.,2024-10-01
6130,3155,4745,5,Porro perferendis quam commodi at in maiores.,2025-05-25
6131,26690,1355,4,Totam et suscipit ullam.,2024-07-16
6132,33398,2136,3,Ex neque at accusantium.,2024-03-26
6133,4537,5714,3,Iusto impedit vel inventore similique temporibus corporis.,2026-02-17
6134,40483,1514,5,Officia veniam maxime illo provident.,2025-02-23
6135,24101,386,3,Illo est minus eaque officiis incidunt.,2025-03-30
6136,32652,4974,3,Culpa dolores ducimus voluptates quas libero.,2024-05-12
6137,22068,6031,5,Provident nobis at aliquam quae.,2025-08-05
6138,6596,5426,2,Dolores placeat aliquid recusandae praesentium ipsa aperiam totam.,2025-11-30
6139,12413,2379,5,Qui explicabo consequuntur sequi.,2025-10-14
6140,43155,1942,4,Adipisci culpa impedit explicabo.,2025-10-27
6141,36046,3183,5,Error minus libero magnam quas.,2025-02-02
6142,18950,221,5,Et nam alias provident ad eaque blanditiis.,2025-12-18
6143,47835,3175,4,Aspernatur officiis dolor magnam consectetur iure delectus.,2025-04-25
6144,25094,4541,3,Atque deserunt eos deleniti eius assumenda laborum.,2024-12-28
6145,6802,5545,4,Inventore atque dignissimos.,2024-03-07
6146,775,488,1,Iusto sequi soluta.,2025-04-19
6147,702,203,5,Repudiandae ipsam quae iste nisi numquam.,2024-11-18
6148,38505,3067,3,Neque quidem sint occaecati.,2024-06-09
6149,18541,5339,2,Ipsum fuga praesentium sint nihil voluptates.,2024-11-11
6150,21148,3786,4,Animi quo esse.,2025-01-07
6151,18932,4128,5,Hic quod illo voluptatibus consequatur quia.,2026-01-21
6152,3696,281,4,In occaecati labore ad tenetur consectetur laboriosam.,2024-07-09
6153,36571,1086,2,Sit adipisci occaecati fugiat.,2024-03-19
6154,16875,1011,5,Non autem necessitatibus fuga voluptates voluptatem.,2024-09-30
6155,40202,533,4,Laudantium iste nulla magnam.,2025-01-22
6156,28271,2876,5,Earum modi nisi deserunt impedit nulla voluptas.,2025-11-05
6157,29073,1726,5,Mollitia at molestiae accusamus delectus ratione veritatis.,2024-04-09
6158,45478,4801,4,Eum amet natus perferendis cupiditate.,2025-09-30
6159,14188,2555,5,Non quas architecto reiciendis perspiciatis.,2025-09-21
6160,49459,3678,4,Iste itaque nostrum facere porro laborum tempore.,2024-07-24
6161,9213,4762,1,Consequatur aliquam accusantium optio.,2024-08-29
6162,15040,5891,4,Dolorum quaerat aspernatur reprehenderit.,2025-09-22
6163,22468,4664,5,Odit dolorum nemo repudiandae.,2025-03-08
6164,44229,2797,5,Autem ab temporibus ducimus ipsam asperiores.,2025-01-20
6165,23203,5136,5,Fugiat non voluptatum explicabo consectetur.,2024-05-15
6166,43030,1579,5,Quo maxime tenetur quae hic aspernatur.,2025-12-11
6167,1010,1414,4,Soluta quam temporibus corrupti dicta voluptates veritatis sed.,2024-04-18
6168,30542,389,4,Repellat saepe inventore voluptate assumenda hic.,2025-01-09
6169,3247,4138,5,Ad recusandae enim deserunt.,2025-02-23
6170,40210,5990,4,Deserunt sapiente nam fuga voluptas autem.,2024-11-27
6171,42802,4002,5,Temporibus eaque maiores hic non nulla rerum.,2025-09-03
6172,15942,3062,5,Hic quaerat sed distinctio facilis officiis eos.,2025-09-01
6173,37700,1678,4,Nam fugit distinctio.,2025-07-06
6174,40259,5257,5,Ut laboriosam nesciunt architecto.,2025-07-20
6175,46372,1452,5,Deserunt nihil quae voluptate quidem eveniet.,2026-02-08
6176,40213,5,5,At debitis amet hic aliquid quasi consequatur pariatur.,2026-02-15
6177,24619,1047,5,Rem quisquam assumenda nihil harum iste.,2025-11-16
6178,40186,1091,5,Veniam eligendi odit perferendis natus expedita.,2025-09-28
6179,11286,1278,5,Accusamus cupiditate itaque voluptas deserunt fugit enim error.,2024-04-03
6180,35141,3963,3,Blanditiis aliquid eaque suscipit maxime facere eos vero.,2025-06-10
6181,5795,4800,5,Debitis ut quibusdam enim aperiam nostrum neque.,2024-08-05
6182,14520,4659,5,Vitae aliquid molestiae laboriosam fugiat eveniet fuga molestiae.,2026-01-05
6183,41331,4446,4,Veritatis minus eos neque harum.,2025-10-26
6184,10973,3348,5,Minima itaque fuga quis iusto ipsum.,2024-05-05
6185,14864,6018,5,Consequuntur fuga adipisci est labore sequi iusto voluptas.,2024-09-01
6186,17754,2047,3,Aspernatur nostrum quod suscipit velit hic.,2025-12-17
6187,42659,1691,5,Dignissimos reiciendis aut iure rem qui a inventore.,2025-09-21
6188,48398,344,4,Officiis laboriosam reprehenderit.,2024-10-25
6189,43628,4635,5,Maxime pariatur cum nobis nam.,2025-10-18
6190,49803,216,3,Cupiditate debitis similique minima cumque.,2024-08-17
6191,17888,3724,5,Exercitationem laborum voluptatibus quidem sit omnis.,2024-07-22
6192,27943,3574,4,Nulla explicabo culpa eaque.,2025-04-14
6193,25892,5760,5,Aspernatur rem ullam doloremque doloremque cum.,2026-01-20
6194,22059,3554,4,Excepturi ipsa dolorum tempora cum aperiam.,2025-08-20
6195,19480,5957,4,Harum assumenda impedit earum alias.,2024-07-03
6196,24101,1130,5,Reprehenderit et excepturi repudiandae molestiae.,2025-04-29
6197,25532,1759,5,Laboriosam vero quia corporis molestiae vitae soluta.,2025-01-22
6198,13203,1007,3,Sint pariatur rerum id omnis.,2024-10-05
6199,29086,3668,5,Reprehenderit corrupti sit voluptatibus unde eveniet dolore.,2025-03-08
6200,24194,227,3,Sint alias dignissimos possimus ullam occaecati praesentium.,2024-10-09
6201,42206,1184,4,Dolor repellendus cupiditate earum provident.,2024-04-28
6202,25567,5562,4,Possimus enim alias neque esse aperiam.,2025-07-27
6203,41100,4998,5,Eum aliquam consequuntur facilis.,2026-02-10
6204,39997,5212,4,Reiciendis earum consequuntur exercitationem quasi eligendi repudiandae minus.,2024-04-10
6205,46526,4704,5,Aspernatur consequuntur nostrum dolore aliquam in.,2025-01-01
6206,45530,5046,4,Eum reprehenderit iste nam tempore.,2025-11-09
6207,46210,3888,4,Delectus placeat perspiciatis suscipit dicta culpa.,2026-02-15
6208,46965,2062,3,Odit veritatis voluptas impedit excepturi eius modi.,2025-01-25
6209,16480,917,5,Rem totam ex.,2025-08-14
6210,17304,1468,5,Voluptate nisi maxime aspernatur ipsam recusandae quia.,2024-05-11
6211,17623,4808,5,Nam illo eveniet neque corrupti.,2024-08-30
6212,1982,4419,5,At soluta voluptatibus suscipit.,2025-07-31
6213,42725,71,1,Aut debitis harum vel debitis excepturi sint.,2026-01-11
6214,893,2991,4,Consequuntur autem quidem fuga error.,2025-06-16
6215,45784,654,5,Suscipit soluta corrupti aut quae.,2025-10-26
6216,39821,2168,5,Itaque ducimus sapiente deleniti consequuntur voluptatibus.,2025-01-16
6217,13167,5804,4,Quas commodi fugiat quasi perspiciatis quibusdam hic inventore.,2025-09-17
6218,8579,2976,4,Magnam voluptatibus eius laudantium soluta ipsum dolorem blanditiis.,2024-12-15
6219,3582,4004,4,Odit quaerat dolorum optio a eveniet.,2025-01-22
6220,4994,1282,3,Mollitia neque recusandae nobis expedita.,2024-10-20
6221,33042,3897,4,Reprehenderit dolores ratione laudantium vitae ullam a.,2024-04-24
6222,10295,1270,5,Quos beatae laudantium.,2024-04-28
6223,41560,2157,4,Voluptas earum nostrum quidem accusantium commodi placeat.,2024-04-08
6224,11952,3879,4,Cumque consequuntur officiis.,2025-01-14
6225,24823,850,4,Sapiente quos deleniti est veritatis.,2025-07-08
6226,37624,4684,1,Rem aspernatur tempore aliquam.,2025-02-27
6227,19015,3743,1,Necessitatibus consectetur fugit totam.,2024-12-08
6228,38584,5138,5,Beatae tenetur minima tempore sit magnam.,2024-07-04
6229,4513,4268,5,Cupiditate nam culpa recusandae voluptate pariatur possimus.,2025-09-08
6230,13725,4150,5,Delectus quidem mollitia provident quas beatae.,2025-09-24
6231,33156,526,1,Officia numquam reprehenderit repellat quod.,2024-05-02
6232,10330,3274,5,Quibusdam culpa consectetur reiciendis.,2025-10-17
6233,26564,1177,4,Quia odit nihil.,2025-05-19
6234,48691,1757,5,Porro porro ea unde cumque fugiat error.,2024-02-28
6235,43225,3991,5,Explicabo fugit ratione impedit.,2024-04-07
6236,541,4578,4,Inventore temporibus illo sed id ipsa unde.,2025-09-29
6237,39295,5155,3,Voluptatum perspiciatis a aut doloremque.,2024-05-10
6238,49320,3674,5,Suscipit minima eos labore vero.,2025-05-02
6239,46581,3549,5,Officia odit provident ad.,2025-02-04
6240,13951,1536,3,Eius possimus saepe sint dignissimos nostrum.,2025-11-24
6241,45580,1632,4,Facilis ipsa magnam eveniet nobis quam.,2024-04-01
6242,10212,5968,4,Ratione sunt maiores quisquam quae.,2024-07-20
6243,7618,1911,4,Minima accusamus non sunt sapiente nisi quasi.,2024-12-28
6244,33525,1193,5,Dolorem officia numquam impedit vel.,2025-09-15
6245,10019,5899,4,Similique optio repellat deleniti.,2024-03-23
6246,25807,1414,5,Accusantium a nostrum sapiente.,2025-10-19
6247,45878,118,5,Esse itaque ducimus in porro.,2025-12-22
6248,20623,1599,4,Excepturi totam deleniti nemo.,2025-01-06
6249,7805,374,4,Adipisci temporibus assumenda blanditiis tempore officia dignissimos hic.,2024-10-04
6250,42660,4677,5,Vitae perferendis maxime maxime assumenda.,2025-05-13
6251,34435,2123,5,Nesciunt cumque non reiciendis ullam.,2025-02-16
6252,27908,2294,4,Consequuntur architecto dolores quos.,2025-06-17
6253,44451,6024,4,Neque debitis deserunt maiores cum pariatur.,2024-11-21
6254,15240,2045,5,Odio et eveniet quia.,2025-02-17
6255,22999,5494,5,Harum veritatis distinctio optio mollitia unde quo.,2024-04-22
6256,10571,1568,3,Impedit tempore placeat quis eveniet nemo doloribus.,2024-06-11
6257,25081,975,1,Explicabo dolorem esse quisquam quam dolorum.,2025-08-23
6258,4841,1814,3,Commodi assumenda officiis necessitatibus corrupti quas omnis.,2025-11-22
6259,9051,1030,4,Fuga ipsum debitis quas.,2024-04-26
6260,32571,1965,5,Rem qui at magni molestias.,2025-10-11
6261,1568,118,4,Exercitationem vero incidunt vel nam.,2025-03-21
6262,17568,4832,4,Explicabo veniam facere exercitationem beatae.,2025-10-27
6263,11137,5816,5,Nobis ut dolorem inventore voluptates vel quos.,2024-12-16
6264,43583,4600,5,Vero accusamus exercitationem non quidem.,2025-02-04
6265,14857,55,4,Porro fuga molestias error officiis quod ad.,2025-12-15
6266,42255,861,5,Deserunt magni consequuntur maiores commodi temporibus.,2026-01-27
6267,13211,4425,5,Repellendus atque ullam facilis accusantium corporis.,2024-07-29
6268,15440,4823,2,Tempora deleniti dolores ut molestiae ducimus maxime tempore.,2024-04-29
6269,26514,2154,5,At alias eaque harum.,2025-04-02
6270,4201,4164,4,Commodi repellat accusantium sapiente harum molestias a.,2026-02-05
6271,43748,1842,4,Ullam corrupti dolorem saepe.,2024-05-15
6272,40770,5421,5,Molestias voluptate quasi quasi odio.,2024-06-01
6273,12479,3558,5,Itaque hic hic necessitatibus error amet quis.,2024-05-27
6274,48086,3552,2,Maiores culpa eum asperiores.,2026-01-16
6275,46980,3943,4,Saepe delectus optio velit.,2024-07-28
6276,15281,3369,5,Iure qui qui occaecati.,2025-05-12
6277,42558,3125,5,Cupiditate consectetur deserunt quas eum laudantium magnam ut.,2024-06-19
6278,34949,4177,5,In ullam atque debitis ad perferendis dolor.,2025-08-27
6279,8001,3736,5,Vel quas dicta dicta beatae officia nisi.,2025-05-13
6280,39481,1761,1,Laboriosam accusantium id similique atque.,2025-01-08
6281,20182,591,2,Nulla esse quisquam explicabo perferendis.,2025-12-29
6282,40768,3612,2,Accusantium aperiam reprehenderit voluptates.,2025-10-01
6283,13206,2923,5,Totam explicabo molestiae illum tempora numquam.,2025-01-15
6284,44517,2895,5,Assumenda inventore repudiandae iure ipsam maiores veritatis.,2024-08-18
6285,17907,1967,5,Dolores asperiores sed nihil.,2025-07-15
6286,13818,838,1,Officiis molestiae illum odit sapiente nihil quia.,2025-06-06
6287,17439,5385,5,Ut hic error nulla.,2025-10-03
6288,46725,4930,1,Ad possimus aliquam dolor natus maiores atque.,2025-01-06
6289,47330,5423,5,Libero aut laboriosam libero illum vero.,2024-04-20
6290,9369,2192,5,Sed error aliquid molestias hic.,2025-10-21
6291,28803,4853,4,Ex vitae nulla sapiente deserunt reprehenderit.,2024-12-04
6292,34073,644,2,Cum in magnam maiores cum tempora.,2025-12-05
6293,21792,5854,5,Voluptates autem magni repellat sapiente consequuntur dolorem vitae.,2024-06-09
6294,38111,2692,2,Totam facilis facilis perspiciatis eaque impedit.,2024-12-12
6295,39719,5743,5,Dolores veritatis ex eos.,2025-12-27
6296,20267,2463,4,Quae a beatae itaque nemo voluptatum.,2024-11-20
6297,688,1292,5,Saepe quibusdam id voluptatum eligendi numquam beatae.,2025-10-15
6298,33679,993,5,Praesentium magnam ea quis.,2024-12-04
6299,42917,4627,4,Magnam perspiciatis totam id.,2025-12-17
6300,15610,1404,4,Dolorum occaecati commodi similique autem quibusdam.,2024-08-14
6301,41806,3705,5,Animi animi culpa delectus quam.,2024-06-19
6302,21408,2915,3,Quod repellendus pariatur quis aspernatur quis labore recusandae.,2024-04-20
6303,17338,2776,5,Nesciunt commodi distinctio suscipit itaque.,2024-07-03
6304,29019,3941,5,Ducimus itaque qui corrupti.,2024-09-22
6305,33032,2643,5,Neque vero corporis consequatur et veniam.,2024-11-10
6306,6794,3442,1,Accusamus maxime quos facere assumenda delectus.,2024-11-05
6307,26439,1395,4,Exercitationem est corrupti quas consectetur non molestiae.,2024-09-12
6308,45388,3562,5,Sapiente molestias id enim iure dolore.,2024-09-19
6309,46481,5527,5,Quo repudiandae neque quae quo.,2025-04-20
6310,34242,388,3,Quam numquam velit.,2025-05-12
6311,21980,5384,3,Culpa ut laboriosam culpa ullam.,2024-08-28
6312,1319,3780,5,Vitae aut harum.,2024-07-20
6313,36802,1249,4,Reprehenderit nulla tempora.,2024-04-17
6314,17236,5255,5,Soluta quia quaerat aspernatur asperiores totam quae.,2024-10-29
6315,10135,3648,5,Eum dolore distinctio illo consectetur.,2025-09-02
6316,9138,1601,5,Voluptatibus molestias est itaque animi eaque officiis vitae.,2024-06-22
6317,23993,3012,4,Consectetur dignissimos exercitationem neque magni cupiditate.,2024-07-27
6318,47324,3893,4,Reprehenderit quod quos cum vitae vero ex fugiat.,2026-02-20
6319,19662,486,5,A quidem consectetur fugiat amet.,2024-06-29
6320,24390,5119,4,Unde velit perferendis itaque.,2024-05-04
6321,10045,5312,5,Ut velit iusto repudiandae sit.,2025-08-07
6322,21486,5987,5,Ratione fuga consequatur ad cumque laborum ducimus.,2025-07-27
6323,10284,824,4,Nisi libero impedit at dolores praesentium.,2025-06-08
6324,6618,454,5,Voluptate velit aut consequatur nam rerum.,2025-08-26
6325,33803,905,5,Est ex recusandae repellendus quaerat.,2026-01-12
