customer_id,tier_id,points_balance,join_date
5536,1,16,2023-10-30
12728,2,2019,2025-01-16
543,3,5168,2026-02-06
40773,4,14712,2022-01-18
6164,3,7507,2022-10-31
8797,3,7617,2021-09-08
41526,3,6479,2021-09-02
9139,2,1365,2026-01-03
48341,4,12841,2025-03-08
38737,3,8225,2021-09-18
48717,2,1323,2023-12-24
7090,4,12699,2021-09-07
23371,4,13657,2024-01-31
42685,2,1508,2021-09-20
37457,4,10367,2024-05-11
7268,3,6266,2022-12-07
4523,4,11688,2024-04-30
24850,4,14088,2024-08-27
35706,2,3298,2022-11-30
7766,2,3501,2022-12-12
36244,4,14488,2025-01-12
41720,1,107,2025-02-02
27381,3,7236,2022-12-13
49715,4,13767,2022-12-16
17969,4,13593,2021-07-23
14848,4,12940,2022-03-31
22054,3,8347,2024-05-08
47339,3,9432,2022-07-14
20488,4,12635,2025-12-19
44166,4,13872,2024-10-13
14975,2,3778,2024-05-14
36651,2,4664,2021-12-13
12071,3,7076,2023-09-08
33433,2,1150,2025-05-17
42206,3,6473,2024-03-07
33109,4,14538,2021-05-28
40,2,3330,2024-12-29
7434,4,12709,2022-05-02
571,2,3178,2021-11-16
2202,3,6441,2024-02-06
22953,3,9297,2025-07-11
49824,3,7193,2022-07-14
34358,2,2358,2021-08-18
31414,3,8904,2024-08-08
20423,3,9208,2021-11-01
13658,3,5189,2021-07-05
24936,4,12304,2025-04-25
8765,2,1208,2024-09-25
44149,4,11604,2022-08-02
7446,3,6537,2021-05-07
11647,3,9234,2021-11-04
49250,3,8396,2023-06-25
8424,3,5390,2022-05-25
11563,4,14925,2022-11-27
26267,2,4338,2024-08-18
22247,4,13239,2024-08-17
16720,3,6920,2025-11-13
10711,3,6725,2024-12-20
5327,4,11782,2025-02-04
13663,3,8943,2022-12-28
22847,2,4446,2023-03-26
25724,2,2445,2024-10-27
44071,2,4368,2023-12-22
18146,4,10090,2022-02-06
13711,2,2806,2025-02-24
21824,3,6175,2023-04-13
42226,4,13094,2024-03-17
30843,2,2530,2025-10-11
15051,2,3595,2025-09-29
36016,2,1597,2023-09-28
46973,3,7706,2025-11-03
35932,3,7412,2025-11-24
14578,2,4939,2023-07-05
32909,2,1465,2024-09-02
27071,3,5105,2022-02-10
22160,2,1426,2026-02-19
7358,4,12025,2024-01-12
10873,3,7627,2024-03-08
39181,3,7179,2024-06-24
22215,3,6994,2021-05-19
15182,4,13082,2021-09-30
46918,1,769,2025-01-01
43545,4,11295,2023-12-04
29510,4,14894,2021-05-04
19533,4,11060,2021-03-07
33786,4,12217,2021-06-22
38766,4,10153,2022-05-31
45497,4,10027,2023-11-01
22575,2,1217,2021-02-27
18066,4,10583,2024-03-15
6268,1,24,2022-01-24
9758,4,14211,2021-09-01
20341,2,4299,2023-07-08
38382,4,11706,2021-12-13
4183,3,6883,2021-12-27
45320,2,4916,2025-03-16
40924,2,1404,2022-05-25
5313,3,6520,2024-06-16
21726,4,10318,2021-05-22
48079,3,8116,2021-09-08
42826,3,5674,2024-08-01
29779,4,12207,2021-06-25
542,4,11167,2023-08-17
33618,3,5358,2022-10-31
45672,4,10121,2022-07-06
3959,4,14007,2024-04-07
29132,4,12167,2024-10-16
15508,4,11848,2025-02-03
26896,4,12803,2024-10-25
28788,3,8765,2021-09-27
4297,4,12529,2024-12-06
27036,2,1191,2024-04-15
23164,4,11312,2022-03-20
29608,3,7329,2021-04-14
23726,4,14596,2023-11-01
13867,1,893,2024-08-05
8774,2,3380,2025-06-23
38709,3,9819,2025-07-02
41854,1,79,2022-09-25
1187,2,3321,2025-01-12
25018,3,9225,2024-02-02
44844,4,10503,2024-01-25
40356,3,5320,2025-11-01
42703,4,11332,2023-12-18
26153,3,5383,2024-02-05
18796,2,1365,2022-04-20
16470,2,4446,2023-07-10
1006,3,6309,2026-01-20
39050,3,5176,2024-09-02
49380,4,13304,2022-01-03
22634,3,5661,2024-01-30
40982,4,12256,2021-09-18
20418,3,9967,2023-09-25
19212,3,6019,2025-09-19
16029,4,13859,2023-04-30
36033,3,7710,2023-10-29
44614,2,1723,2025-04-14
47094,3,9496,2023-08-20
40114,4,14783,2022-10-14
24806,2,4275,2021-03-30
5932,2,3703,2024-11-07
37560,4,12923,2024-11-14
41095,2,1239,2022-07-08
23429,4,11211,2025-04-11
35489,3,9214,2025-05-07
30939,2,1558,2024-08-22
25837,3,5245,2021-02-25
33077,3,5807,2023-05-08
28871,1,256,2022-11-27
8205,3,8076,2023-04-20
16364,3,6641,2023-03-22
9813,4,12552,2021-09-13
28218,4,10152,2021-11-22
22062,4,11586,2023-11-18
46290,2,1868,2026-01-06
47334,3,8414,2024-11-15
49815,3,7858,2024-07-15
48678,4,14195,2025-08-10
12229,2,3659,2025-06-05
18195,2,1858,2023-06-18
31833,2,3134,2024-05-24
19033,1,719,2022-04-07
36410,3,8891,2022-03-03
6330,4,10933,2025-09-22
6652,4,11160,2022-12-11
22802,3,5889,2023-08-18
112,4,11822,2023-01-30
49063,3,5208,2023-07-28
3090,2,2782,2021-10-10
8066,4,14117,2021-06-13
3448,4,12754,2025-08-21
43326,3,7578,2021-05-09
48838,2,4660,2022-01-31
24977,2,4873,2021-12-24
46942,4,11536,2025-11-15
25500,2,4521,2021-11-26
23271,3,8006,2024-06-08
2056,3,5407,2025-07-16
33609,2,2540,2024-07-14
22526,2,2350,2025-08-24
48739,4,13730,2025-08-06
24920,4,10323,2024-09-21
48024,1,634,2023-05-02
47423,3,8153,2026-01-07
17924,2,4476,2025-06-09
27809,4,12530,2022-05-11
41773,2,4943,2024-04-17
23937,2,1604,2021-03-29
33978,3,8637,2024-11-20
6997,4,14962,2022-10-25
26439,4,11677,2022-10-05
36297,3,5953,2023-11-11
48335,1,326,2022-07-10
48031,4,11705,2024-11-03
3896,2,2013,2025-01-09
32963,4,13894,2024-05-12
37033,2,1953,2024-10-11
388,4,14137,2025-09-29
17270,4,12496,2024-11-07
32779,1,849,2021-06-03
2525,4,10039,2025-10-26
44785,4,11532,2022-07-13
28919,2,1012,2021-11-14
12777,1,394,2022-03-10
42846,4,13407,2025-07-23
24574,2,3253,2023-03-21
12410,3,9285,2023-11-02
48636,3,8299,2024-09-23
18776,4,12511,2021-09-09
45535,3,9536,2024-09-16
8497,3,7115,2021-03-28
46483,2,2727,2026-01-05
12218,3,8438,2024-08-09
47188,2,2384,2022-04-27
3625,2,3060,2022-02-04
43524,4,14833,2021-10-15
39860,3,5378,2023-05-07
25874,3,7704,2024-10-21
32793,2,4747,2024-03-15
40158,4,12576,2022-01-05
42786,3,7189,2023-07-01
632,4,11594,2021-07-09
25859,3,5689,2022-09-15
44551,4,10024,2022-01-06
33608,2,2325,2025-12-04
3955,4,14782,2021-05-23
28717,4,10005,2021-08-04
25457,2,4527,2023-01-17
45553,3,8440,2021-08-28
9675,1,596,2023-07-21
24499,3,7855,2023-05-28
20975,4,13931,2025-01-06
2527,4,14216,2023-02-25
28042,3,7435,2024-01-24
47161,3,5510,2022-10-04
43503,2,3736,2024-11-20
39742,1,124,2021-04-04
19983,4,12260,2023-03-08
17782,4,11101,2022-10-24
33341,3,6390,2022-07-05
9803,4,12334,2023-07-24
35042,3,7664,2025-07-30
47070,2,1269,2024-06-07
47751,4,10031,2022-10-19
17684,4,13027,2024-05-19
39404,2,2991,2024-04-30
34554,2,4843,2022-11-28
3508,3,5008,2021-12-20
2491,4,11700,2025-03-05
9175,2,2520,2022-07-30
30509,2,3573,2025-07-07
43313,3,7293,2024-01-29
18736,4,12480,2025-12-27
18383,3,5712,2025-06-11
24219,3,7656,2025-04-22
8613,4,14272,2023-11-08
25730,3,9463,2025-11-22
5931,4,11250,2024-11-07
36774,2,1231,2024-12-13
26416,3,5636,2022-06-16
8812,3,8996,2022-12-01
39679,4,13449,2021-05-02
35159,3,5925,2023-09-25
12343,4,13969,2023-09-23
38609,3,5402,2025-04-03
20898,3,5757,2024-07-13
12316,1,269,2021-10-11
24028,2,1362,2025-04-27
31959,3,7455,2025-06-16
27618,2,1000,2023-02-15
32516,2,1937,2022-05-16
46648,3,7680,2021-10-03
35974,2,3413,2021-04-12
5945,3,9912,2025-10-24
32769,3,8210,2023-04-21
19337,3,9224,2023-12-25
31668,4,14055,2024-02-08
13259,3,7325,2021-11-29
32362,4,12281,2024-06-28
47653,4,10411,2023-11-03
6547,4,14832,2021-07-18
24643,4,11358,2024-06-28
34141,3,6312,2025-11-05
26931,4,13252,2021-04-30
1583,3,9025,2021-10-16
5976,3,7288,2024-12-09
5590,2,3560,2023-04-01
2042,3,9944,2023-07-23
4226,4,11712,2022-04-22
33419,1,337,2023-12-30
34567,4,14372,2023-10-04
37607,3,7313,2021-04-16
45448,3,5664,2021-10-04
9596,2,1024,2021-04-01
27195,4,12498,2022-07-07
34155,3,5346,2025-04-28
41970,4,11499,2025-10-29
12391,1,85,2025-03-30
27790,2,4684,2022-01-28
40926,4,13543,2023-01-27
41073,4,11295,2021-09-04
31118,2,4005,2025-12-27
10262,4,11019,2021-05-01
29265,3,6943,2025-06-20
28317,2,3053,2022-02-03
1554,4,13677,2024-07-24
2652,3,8618,2022-09-28
23970,3,7995,2023-11-03
39977,3,6181,2025-03-14
15553,4,14709,2023-07-12
47454,3,9871,2021-08-26
37491,1,930,2026-01-15
42007,2,1168,2021-04-14
23908,3,8042,2023-05-12
39382,4,14002,2023-06-10
29030,2,1484,2022-12-21
10257,4,10790,2023-02-15
30654,1,693,2022-07-11
5632,3,5808,2022-12-09
7003,3,9782,2021-08-18
18265,3,5402,2024-04-16
29235,2,2892,2021-06-02
28969,1,274,2025-11-01
38410,3,6742,2021-04-27
23817,1,301,2023-07-16
1205,4,11220,2021-06-17
17487,4,10556,2025-07-03
17931,2,2212,2023-01-21
28907,2,2552,2025-05-30
49194,4,12693,2021-07-28
20296,4,14383,2022-09-18
46385,3,7950,2025-01-30
35799,3,5717,2024-02-05
37744,3,6040,2022-08-05
16799,4,13148,2024-02-28
18959,2,2193,2026-02-18
23764,2,2083,2024-07-06
22114,1,436,2022-10-14
2226,2,1940,2025-04-15
13601,3,5810,2022-03-24
28397,2,1772,2025-06-18
1192,3,7933,2025-03-20
8335,2,2180,2022-02-12
29418,2,3077,2022-02-05
9739,4,13131,2023-10-11
19486,3,6590,2023-05-29
24160,3,5005,2025-02-20
10343,4,12709,2023-06-02
41222,3,5515,2024-04-01
43491,1,638,2023-11-03
9614,4,14818,2025-05-19
4871,2,1519,2021-04-06
38354,2,2028,2021-09-06
16972,3,9491,2025-05-03
45015,4,10768,2025-07-12
19601,4,12754,2026-02-10
38464,4,11990,2025-07-31
37017,3,7344,2024-11-04
30795,3,9517,2021-05-17
42755,2,4853,2024-02-27
21372,3,7885,2021-06-07
45547,4,10141,2024-02-21
31410,4,12481,2025-03-20
45432,4,12306,2023-10-22
25935,4,13948,2022-03-06
22012,3,7870,2021-11-30
22136,2,4844,2025-03-30
2161,3,6915,2023-08-07
9794,4,12705,2024-12-03
38108,4,14053,2025-09-10
17617,4,11759,2022-08-16
49104,3,9679,2023-08-31
19854,2,1123,2022-10-04
41898,3,8061,2025-09-12
20107,4,11799,2023-06-02
49467,4,10235,2025-09-25
6443,3,9644,2023-05-02
13438,4,14414,2024-01-09
15857,2,4626,2022-12-16
38472,3,8557,2025-09-13
48540,4,13521,2024-12-31
22558,3,9717,2025-06-23
29307,4,11518,2022-08-03
18029,4,11359,2022-04-27
39812,4,13141,2025-06-10
47258,4,10279,2023-06-19
49444,4,10256,2023-08-10
30493,4,13638,2024-02-29
44170,2,4500,2024-06-23
25528,3,5819,2021-10-30
23815,3,6303,2024-05-16
31374,2,4464,2022-09-23
88,4,13116,2024-05-04
47486,4,14251,2023-09-02
25308,4,12946,2026-02-21
46404,4,10398,2022-03-15
23994,3,6791,2022-03-18
21805,4,14152,2024-05-05
33503,2,1208,2021-03-18
26264,2,3805,2022-05-18
15397,3,5003,2025-09-30
31841,2,4897,2022-12-19
17121,2,4761,2022-04-01
25305,3,5464,2022-01-19
15220,3,9633,2022-03-11
29272,2,3322,2022-09-06
9737,1,358,2023-07-15
7146,3,9712,2025-03-13
26117,3,7661,2021-12-23
46619,4,10304,2023-05-20
35000,3,6602,2025-07-01
48933,4,13060,2021-03-22
20646,2,2521,2023-07-06
11113,3,8166,2025-03-11
12692,3,6253,2022-05-06
31089,3,5165,2024-02-03
32892,3,9960,2025-03-28
21601,4,10973,2022-08-04
24261,3,6678,2025-04-01
43598,3,8955,2021-11-18
42678,3,7346,2024-01-14
23822,4,14192,2022-11-14
36043,2,1018,2024-06-03
26976,4,12245,2021-10-11
34110,2,4532,2021-04-23
4158,4,12174,2024-08-07
12477,4,11125,2021-05-02
2427,2,1559,2024-12-15
30449,4,10325,2022-03-06
29625,4,11049,2025-08-31
5707,1,570,2024-02-21
49569,3,9406,2025-04-23
8514,4,12464,2021-08-24
32256,2,1936,2025-01-04
48572,3,8998,2023-12-02
45696,4,11559,2022-11-09
37237,2,3888,2025-06-04
40766,3,8150,2023-01-09
1647,1,829,2021-04-24
40220,3,9602,2024-02-29
25582,3,6730,2022-10-06
3006,2,2866,2023-09-14
5441,2,1868,2023-11-29
48241,4,12969,2021-06-02
27591,4,13948,2024-12-15
447,4,11373,2023-02-06
42047,3,8506,2026-02-21
693,4,14946,2024-11-25
14105,2,3100,2022-12-03
24188,4,11568,2022-10-22
7527,2,3979,2022-09-24
29237,4,11099,2026-02-06
48277,2,4287,2024-05-21
13180,3,6694,2022-02-26
40036,2,4337,2023-10-23
24542,4,13745,2022-05-17
24538,4,13848,2021-11-13
28014,4,13545,2022-07-16
40826,3,6873,2025-05-20
49523,3,7302,2025-04-22
23601,4,11736,2022-08-01
12607,2,3214,2021-12-23
21107,4,13663,2023-09-03
42071,2,3992,2023-03-22
44722,4,12010,2021-11-03
27504,2,4550,2023-01-10
15921,3,8160,2022-02-01
1240,2,2928,2026-02-05
24800,3,7222,2021-06-21
36295,4,11092,2021-03-22
37784,3,9551,2023-01-06
22259,3,5356,2023-11-22
37365,2,3268,2023-11-03
20718,3,5544,2021-10-01
17548,2,3876,2023-12-07
34041,4,11093,2024-05-25
705,4,12312,2023-09-10
39453,4,12023,2025-12-04
22907,4,14144,2025-08-10
21481,4,14336,2022-05-08
17536,3,6895,2025-07-06
26251,4,12013,2022-12-08
37419,2,1112,2023-08-29
49480,3,7236,2025-01-03
28383,4,13993,2022-04-09
8614,4,10143,2025-12-05
3559,4,14971,2024-07-11
42229,4,11952,2022-02-12
43394,4,10692,2025-03-21
30443,4,12079,2023-05-08
8099,4,10742,2022-02-12
35041,4,13495,2023-05-04
47827,4,11511,2023-11-17
35992,3,6507,2023-09-11
5095,2,2332,2025-03-06
46368,2,3369,2022-06-08
48189,3,9149,2024-09-13
4173,3,8427,2023-03-08
1355,4,10032,2024-08-26
28406,4,14873,2023-01-19
42140,4,10599,2025-09-09
47210,3,5660,2025-06-11
41985,3,5650,2025-09-27
11998,3,8602,2021-09-10
7855,4,14376,2025-12-13
14182,3,8956,2025-06-20
49362,4,13707,2021-12-10
45459,3,7797,2022-06-04
35180,3,7981,2023-02-12
27397,4,12986,2026-02-17
41735,4,10489,2021-12-21
1371,4,11646,2023-02-03
42475,2,4981,2022-10-29
12790,3,8321,2025-05-08
39576,3,9559,2023-01-05
13045,2,4294,2021-06-26
41471,2,2832,2021-05-01
2808,2,2769,2025-05-05
44117,4,11075,2024-07-02
16995,3,7872,2021-11-11
44507,3,6556,2021-11-25
46370,3,6148,2024-11-05
16478,4,11341,2023-02-20
33263,3,8590,2023-04-08
6320,2,1797,2025-11-17
48688,4,12516,2023-09-16
13185,3,5508,2024-01-10
27367,3,5697,2022-03-05
16933,2,1415,2025-12-23
7909,4,10485,2024-06-19
45844,3,8236,2025-05-18
25332,2,3948,2022-02-08
4965,2,4157,2021-04-21
6956,4,14600,2025-01-01
17688,4,10198,2025-03-04
39998,2,2065,2025-09-20
49807,3,5843,2023-08-29
35055,2,4806,2024-06-24
28793,4,12581,2024-02-29
30561,3,9201,2021-03-26
1860,3,6531,2021-09-14
42994,1,712,2023-09-08
21840,4,12169,2026-01-22
32487,2,4548,2021-04-04
4469,3,8728,2024-12-11
42082,2,2080,2022-02-17
48412,4,10099,2024-08-11
23973,2,1681,2025-04-11
36765,4,10580,2023-06-24
11131,3,7104,2022-12-28
38040,3,7770,2023-12-09
44825,4,11191,2026-02-23
37648,3,8338,2024-08-03
27631,4,14498,2024-02-08
47687,2,1696,2023-03-16
7611,1,551,2023-05-11
28620,3,7958,2023-10-02
32613,2,3090,2024-09-17
35556,2,1663,2023-09-09
37783,4,11942,2023-12-02
35557,2,2114,2025-07-03
42474,2,3715,2025-01-21
46672,4,12431,2022-08-13
19648,3,5244,2025-08-13
29999,3,5261,2022-09-13
40087,4,12100,2023-09-25
14266,4,11271,2022-03-03
12731,1,350,2024-10-03
31534,2,2642,2023-06-28
27161,2,1445,2023-12-11
30680,3,7848,2023-11-11
41389,1,302,2021-04-24
13403,4,13699,2021-11-10
1394,3,7968,2024-04-08
13872,2,1985,2023-08-20
14448,2,3268,2021-08-16
42388,4,12919,2021-10-20
25502,2,2836,2024-02-05
46427,3,5566,2025-02-22
13689,2,4361,2021-07-21
33220,4,11108,2023-06-18
39866,3,5063,2024-01-21
33684,4,11332,2024-01-27
26277,2,3969,2026-01-16
5094,4,11753,2025-04-02
24056,3,8491,2022-04-10
20956,4,10749,2022-12-05
43798,3,8019,2025-05-25
32475,2,1507,2026-01-17
28241,2,2012,2021-12-22
4635,3,5293,2026-01-08
7278,2,4904,2023-10-23
10678,4,11634,2023-05-19
19776,4,11041,2021-04-13
22242,4,13314,2025-12-21
18384,2,1653,2021-04-28
33591,4,14131,2023-09-18
2432,4,10748,2025-02-06
14131,1,463,2023-09-25
4455,4,10360,2026-01-26
5831,4,12337,2023-01-22
28994,3,5740,2026-01-16
9434,4,12558,2023-01-12
24166,3,7570,2025-01-04
48011,2,1676,2023-08-14
1354,4,14233,2024-01-14
1233,2,1576,2025-12-22
18000,1,594,2023-12-19
9047,3,5649,2024-08-15
33722,4,12361,2025-10-10
8710,3,5570,2025-09-02
20735,3,6925,2026-02-20
9225,1,79,2023-02-11
38764,3,5652,2023-12-05
36530,4,10429,2022-03-05
19856,2,3982,2021-07-24
32957,1,880,2022-06-14
38248,4,14175,2024-04-13
3587,1,20,2025-11-08
42330,3,8613,2022-08-21
8609,3,9384,2023-03-19
18666,3,7073,2024-02-29
3339,4,12567,2024-10-04
27488,2,4474,2025-02-16
11666,3,9503,2022-12-15
33663,2,3928,2025-10-03
4280,4,10844,2022-08-07
11592,3,6998,2022-02-23
45955,2,1029,2024-09-24
21683,2,3220,2024-08-07
5801,4,12278,2021-06-26
35818,4,10761,2021-11-09
45579,3,9070,2023-03-14
28565,2,4500,2025-01-19
49707,1,822,2024-09-12
48767,4,14573,2024-06-17
22748,4,14833,2024-07-27
39351,1,979,2025-03-21
16051,1,393,2023-02-05
4204,3,7942,2024-06-19
29093,3,9369,2023-12-22
2593,2,3019,2023-04-29
23670,4,13400,2022-07-16
36717,4,10835,2025-10-17
1813,4,10462,2024-05-18
40416,4,10513,2021-04-24
49246,3,6964,2021-08-07
21477,2,4454,2023-09-18
39779,3,8976,2021-05-19
6720,3,9672,2022-09-19
27432,4,13320,2022-03-15
43900,2,2155,2026-01-11
12026,3,7125,2025-05-16
5792,3,6183,2024-08-09
6059,3,7774,2025-03-17
13778,2,2774,2025-05-06
12244,1,91,2021-06-28
12402,4,11691,2025-12-18
17827,4,10142,2021-07-17
45116,3,9753,2021-05-19
36396,4,13134,2025-04-24
36390,3,5744,2024-02-21
22944,4,12610,2022-10-28
6834,1,273,2022-01-27
37064,4,12803,2026-01-25
22679,4,13047,2025-06-27
33111,1,785,2025-09-17
33962,4,10980,2023-04-18
3858,4,12803,2023-02-21
19947,2,1168,2024-10-04
7398,3,7461,2024-04-30
45617,3,8329,2021-12-08
7129,3,7619,2026-01-05
3388,1,702,2023-11-05
23756,4,10615,2023-11-15
29465,4,12526,2021-07-21
35232,3,9333,2023-04-09
30057,3,9908,2024-10-25
25247,2,4340,2022-05-20
7208,2,3315,2022-09-30
9557,4,12103,2025-03-30
40920,4,13086,2023-01-06
4969,2,1828,2025-09-19
28190,3,9452,2024-05-16
45270,1,565,2022-09-15
46286,3,5979,2023-11-08
11398,3,8539,2023-09-13
18699,2,2937,2023-10-07
37500,4,11181,2022-02-06
47370,4,10440,2025-01-20
4612,3,6709,2023-06-03
33808,4,12628,2022-12-04
6469,3,6470,2022-05-17
44855,2,4299,2026-02-18
17092,4,13663,2022-07-09
17900,2,1701,2024-07-09
12340,3,6399,2025-10-03
22067,4,10949,2024-01-04
24410,4,11750,2024-07-26
42529,2,2603,2021-03-18
22491,3,6205,2024-04-09
16473,1,452,2026-01-12
27943,2,1191,2023-12-03
49639,1,959,2024-05-22
29571,4,12329,2025-05-22
14918,3,8107,2022-03-24
10983,3,5808,2024-04-08
10495,4,13183,2024-02-16
7976,3,8756,2023-10-07
29983,4,10386,2022-01-18
32748,4,10946,2025-07-18
20083,2,4692,2023-01-12
24407,4,13316,2022-02-03
38045,1,269,2025-11-09
25296,3,7259,2022-11-28
28938,2,3932,2022-12-27
46900,2,4046,2022-11-08
42113,2,2710,2021-05-10
26768,4,10591,2025-12-07
23310,4,13678,2024-08-02
16433,4,13100,2025-07-12
3450,2,1510,2025-10-11
14230,4,13245,2025-04-24
10072,3,5937,2026-01-20
5674,3,6514,2022-02-28
2359,2,3410,2024-10-24
2909,3,8495,2024-10-20
34629,3,6283,2024-11-12
26853,2,2715,2021-03-07
6189,3,7738,2021-05-27
19897,3,5777,2021-07-18
42578,3,6202,2023-03-21
34180,1,138,2021-04-03
40713,3,9851,2025-02-11
48008,4,14680,2023-11-16
22728,4,14229,2021-07-14
15902,4,10732,2023-02-17
4281,1,651,2022-08-04
38139,3,8011,2022-04-16
31778,3,6893,2023-03-05
25492,4,13842,2024-07-15
19998,2,4071,2024-04-23
41260,3,9190,2025-06-11
43077,4,13932,2022-09-22
9278,2,4313,2025-06-28
25088,4,14078,2023-04-20
32674,2,1279,2022-10-15
46545,2,2302,2023-01-21
14913,3,5783,2022-02-28
654,4,10561,2024-10-11
10498,2,4704,2022-11-14
9768,1,526,2024-08-08
18214,1,706,2023-06-07
15194,2,1775,2025-04-07
23741,2,2129,2024-09-11
17093,3,5763,2024-10-28
27594,4,12177,2023-08-06
44608,4,12793,2024-10-21
31787,2,4162,2021-07-31
45753,1,885,2025-11-01
7505,2,2392,2023-10-02
42738,4,11549,2022-06-15
15789,3,6194,2024-07-06
22688,3,9762,2022-11-06
7128,4,14030,2021-10-18
20922,3,6819,2024-01-22
7874,4,10993,2024-09-23
19433,4,11030,2025-12-24
27724,3,9206,2025-01-03
24615,4,13578,2021-07-19
12439,3,9917,2022-02-08
35740,1,852,2025-01-05
2886,3,5378,2021-10-21
24624,2,3328,2024-12-29
18133,4,10214,2021-05-01
39515,3,5165,2023-01-08
23219,3,9536,2024-06-28
27832,3,8780,2024-04-02
14777,1,391,2025-04-30
37498,4,10420,2023-12-06
12957,2,1804,2024-06-02
48718,3,6219,2025-04-17
15324,1,506,2023-03-31
14749,2,3207,2021-06-19
10833,3,6707,2025-10-01
7448,4,11142,2021-06-25
34744,3,8338,2021-12-19
17457,2,2930,2024-10-09
13770,2,4836,2023-11-20
12017,2,1717,2024-07-29
19460,3,6277,2022-11-19
32573,2,4864,2022-03-31
31384,4,10816,2024-06-23
21403,3,5262,2023-09-15
26745,4,12398,2025-04-17
43707,2,4740,2025-04-07
25673,3,6879,2024-09-06
16258,3,5991,2025-05-21
43669,2,3325,2024-09-25
7893,3,9560,2022-09-03
4388,1,29,2021-12-31
516,2,3280,2021-08-10
47754,4,12710,2023-05-19
10580,3,5592,2021-11-11
23650,4,13083,2023-07-02
32739,2,2196,2023-07-13
33254,4,12082,2025-07-08
10254,3,9638,2022-09-17
12288,2,1140,2023-02-21
29712,3,9603,2024-08-05
17750,4,14679,2022-01-08
10694,3,5593,2021-07-31
21943,1,430,2021-10-18
24907,4,12673,2021-04-15
29382,4,14516,2022-02-06
5953,3,7648,2021-08-27
21134,4,14441,2023-03-25
32222,3,7079,2024-12-11
5622,2,2760,2021-02-28
41879,2,2804,2025-09-06
39258,4,11887,2021-07-08
22205,3,6578,2021-07-18
23434,2,4427,2023-05-29
19908,1,256,2025-12-13
40339,3,8990,2024-03-01
39590,3,8770,2024-10-25
43286,2,3395,2024-09-23
21197,4,10386,2022-03-05
41195,2,4623,2021-12-13
25656,3,8926,2024-04-18
18500,1,654,2025-09-04
7888,2,1886,2023-11-25
4776,1,445,2025-11-07
21322,4,10089,2023-09-24
30165,2,3518,2023-11-04
15409,3,8638,2021-07-03
39796,3,9167,2025-08-31
23401,3,5094,2024-02-28
4779,3,7536,2023-04-05
28255,4,10069,2021-08-24
2596,4,10504,2023-03-03
20951,2,2271,2023-10-18
1686,1,567,2021-06-21
14224,4,11888,2024-06-22
16087,3,6900,2025-08-14
39569,1,12,2024-11-30
48692,2,1946,2023-05-19
37694,2,2267,2021-05-26
12878,3,7758,2024-10-27
45920,3,9384,2024-06-23
30160,3,5997,2022-05-26
45498,3,9148,2025-07-13
404,4,13071,2021-06-02
43881,4,12770,2025-04-13
8983,2,4653,2022-06-13
18031,3,8244,2024-08-28
34653,2,3893,2021-08-06
20754,2,3499,2022-01-09
25050,3,7661,2022-04-09
34014,3,7140,2021-11-28
7224,2,3144,2022-07-17
294,4,12112,2025-10-17
49294,4,14182,2025-02-02
44042,3,8889,2021-10-23
40796,2,4634,2021-09-20
3080,4,11153,2021-12-19
7903,2,3458,2023-08-09
20056,2,1349,2023-02-24
3566,4,12775,2021-08-23
44513,4,12716,2023-04-02
45938,3,6263,2024-03-01
36752,3,6745,2026-01-13
47184,3,8015,2024-07-20
43534,2,3074,2022-03-14
21676,2,2340,2022-10-10
2890,3,6764,2022-06-11
23232,4,13845,2021-07-22
18687,1,830,2024-08-16
27720,4,11387,2024-11-12
35723,2,4912,2025-07-19
361,3,8202,2024-01-28
40986,2,4591,2021-09-10
44011,2,2719,2021-12-06
3887,3,5476,2026-02-03
6767,3,7283,2026-01-31
25483,4,11305,2021-08-14
49527,4,13877,2022-11-09
12219,2,3852,2025-04-14
49415,3,6888,2022-05-16
48907,3,8135,2021-09-24
46822,3,6359,2023-12-21
2049,2,2111,2021-09-24
37912,3,5246,2023-04-04
37377,3,6490,2022-03-30
15881,3,6328,2024-03-31
26677,4,13647,2024-10-06
34858,2,3775,2025-10-26
31842,4,13490,2024-10-11
47172,3,5452,2024-10-19
32022,4,10913,2024-04-25
34170,2,1019,2023-01-11
6887,4,12992,2022-10-20
7121,2,1251,2025-05-18
26239,2,4876,2021-12-16
20297,1,508,2025-06-02
6874,3,8404,2023-12-03
26099,2,3544,2022-02-21
2766,4,12312,2022-05-28
15883,1,77,2022-05-04
41747,2,4355,2022-04-19
9797,4,11111,2023-06-02
48947,1,139,2021-11-26
34039,4,13337,2024-02-26
4057,3,9609,2024-02-09
45278,3,8101,2024-07-24
46943,2,2824,2024-04-30
37927,3,9717,2023-07-14
2604,4,13038,2024-11-10
10756,3,8102,2023-11-01
26999,3,6222,2022-08-29
39746,3,8874,2024-12-29
23353,4,13943,2025-02-15
36448,2,2746,2021-08-16
17905,3,5564,2025-03-06
16286,3,5926,2023-10-06
30466,3,9717,2021-09-05
30145,3,9109,2023-11-02
7655,4,13691,2022-03-18
14190,4,12280,2023-08-27
45688,2,4925,2022-07-10
43837,2,1909,2022-10-18
8281,3,9163,2022-11-24
30405,3,9188,2024-10-04
47781,4,13160,2023-07-24
17623,2,1952,2024-10-24
34883,3,6894,2025-11-29
24369,3,8166,2025-10-09
