call_id,customer_id,agent_id,call_start_time,call_duration_seconds,call_reason,status
3904,43169,255,2026-01-26 18:21:45.858462,463,Order Inquiry,Resolved
3905,17533,1390,2025-12-26 17:34:03.418545,642,Return/Refund,Pending
3906,5434,242,2025-05-28 01:41:18.868319,236,Return/Refund,Resolved
3907,17740,1291,2025-06-26 09:28:05.823009,1283,Product Question,Escalated
3908,23595,2963,2025-09-04 10:37:55.351422,1268,Product Question,Dropped
3909,30768,31,2026-02-20 17:04:01.376826,940,Product Question,Escalated
3910,22473,1627,2026-01-19 00:02:04.471682,547,Billing Issue,Escalated
3911,23990,237,2025-10-07 08:43:58.257417,1375,Product Question,Pending
3912,3844,1310,2025-11-19 19:59:35.743617,1338,Return/Refund,Pending
3913,5796,1870,2025-05-26 12:11:42.065495,1724,Return/Refund,Pending
3914,15867,791,2025-05-11 18:24:42.570070,1573,Return/Refund,Dropped
3915,18660,425,2025-06-17 22:48:57.971948,1092,Complaint,Dropped
3916,6229,430,2025-12-15 22:23:39.105450,1669,Product Question,Dropped
3917,12194,32,2025-11-11 20:00:41.452914,874,Order Inquiry,Escalated
3918,32146,326,2025-05-09 00:36:57.320942,1089,Technical Support,Escalated
3919,36247,1745,2025-04-29 08:47:38.228897,628,Technical Support,Dropped
3920,44102,447,2026-01-24 13:56:04.660379,1262,Order Inquiry,Dropped
3921,20520,2794,2025-11-12 02:27:20.887648,1574,Product Question,Pending
3922,39715,2166,2025-10-04 02:11:00.018378,1623,Billing Issue,Resolved
3923,9193,791,2025-07-13 15:45:09.184199,1719,Order Inquiry,Dropped
3924,38353,1405,2025-11-08 19:50:57.869452,1300,Order Inquiry,Pending
3925,25772,2466,2026-02-10 01:59:17.560469,1694,Order Inquiry,Resolved
3926,9358,849,2025-08-01 15:50:56.149941,1366,Billing Issue,Resolved
3927,12092,791,2025-06-13 01:45:54.649867,691,Complaint,Pending
3928,38625,1151,2025-06-02 23:59:18.180529,395,Account Access,Pending
3929,23458,1881,2025-03-26 20:32:36.507916,224,Order Inquiry,Dropped
3930,28009,1549,2025-07-20 06:19:56.816621,1767,Order Inquiry,Pending
3931,2145,1605,2025-10-04 01:57:51.677348,1477,Account Access,Escalated
3932,37402,242,2025-03-26 22:21:26.767207,255,Return/Refund,Dropped
3933,44284,922,2025-03-11 22:19:12.637089,1533,Order Inquiry,Escalated
3934,36731,2303,2025-11-17 17:19:14.731688,675,Return/Refund,Escalated
3935,19013,605,2026-02-18 10:10:49.134348,134,Billing Issue,Pending
3936,46404,1674,2025-04-16 13:37:16.650178,520,Product Question,Pending
3937,37767,1799,2025-10-11 01:06:47.949746,794,Technical Support,Resolved
3938,26494,125,2025-06-06 13:26:05.175384,489,Return/Refund,Pending
3939,14437,529,2025-06-11 18:48:15.941556,1069,Order Inquiry,Dropped
3940,8177,1248,2025-03-05 08:34:28.652377,1249,Order Inquiry,Dropped
3941,17587,1957,2025-07-08 06:33:51.974759,1154,Return/Refund,Dropped
3942,2962,967,2025-09-26 04:26:03.593584,1658,Order Inquiry,Escalated
3943,38427,1745,2025-07-21 02:25:53.989691,741,Return/Refund,Dropped
3944,18597,1872,2025-09-11 17:50:26.974146,1736,Billing Issue,Resolved
3945,43682,2963,2025-12-18 19:55:39.307584,1566,Complaint,Resolved
3946,28973,118,2025-11-22 03:10:08.167307,1538,Return/Refund,Resolved
3947,12268,2019,2025-06-08 01:44:55.419529,871,Return/Refund,Escalated
3948,21667,1151,2025-04-13 05:05:43.930033,425,Product Question,Resolved
3949,36026,1881,2026-02-20 14:01:08.934246,312,Technical Support,Pending
3950,25058,2794,2025-12-04 17:18:51.649433,353,Billing Issue,Pending
3951,4042,37,2025-03-26 23:55:20.116471,923,Account Access,Pending
3952,24232,2827,2025-05-27 18:54:30.539775,479,Technical Support,Pending
3953,10850,2466,2025-04-14 07:43:54.865723,783,Billing Issue,Dropped
3954,5478,2767,2025-11-25 08:22:43.681632,1083,Billing Issue,Dropped
3955,17033,2393,2025-05-24 08:37:34.589311,1236,Billing Issue,Pending
3956,35641,2191,2025-08-03 00:36:50.441192,696,Billing Issue,Dropped
3957,48272,1606,2025-03-29 11:06:50.058994,107,Billing Issue,Dropped
3958,49710,2250,2026-02-17 02:12:06.827671,1718,Billing Issue,Pending
3959,28698,1053,2025-10-04 19:24:31.378112,665,Technical Support,Pending
3960,5193,433,2025-03-04 06:09:01.016681,1536,Technical Support,Pending
3961,8764,1973,2026-01-24 01:37:33.415504,1044,Product Question,Pending
3962,21870,519,2025-08-15 19:00:42.406318,620,Product Question,Pending
3963,24729,1548,2026-02-24 02:36:07.495606,1663,Billing Issue,Resolved
3964,28964,2286,2025-09-07 11:17:21.835879,1780,Billing Issue,Resolved
3965,26682,799,2025-12-29 16:50:18.626684,1345,Technical Support,Pending
3966,24564,799,2025-10-20 22:18:45.520760,1166,Billing Issue,Pending
3967,37296,688,2025-04-17 04:07:23.140254,681,Product Question,Dropped
3968,45596,31,2025-08-29 13:50:25.768709,594,Complaint,Escalated
3969,20380,425,2025-04-02 17:36:26.875592,175,Return/Refund,Resolved
3970,30500,1151,2026-02-01 15:22:37.632140,597,Technical Support,Pending
3971,10870,125,2025-09-13 05:03:57.883229,1075,Complaint,Escalated
3972,6824,2777,2025-03-29 20:52:01.682472,266,Return/Refund,Resolved
3973,6021,1706,2026-02-17 16:21:33.512320,1176,Complaint,Escalated
3974,29288,369,2025-11-20 07:52:01.610938,1136,Return/Refund,Resolved
3975,37711,1069,2025-03-19 10:12:34.412272,1451,Return/Refund,Resolved
3976,34666,2395,2025-08-29 17:27:16.793309,934,Return/Refund,Resolved
3977,3962,602,2025-10-05 05:09:38.110898,861,Account Access,Escalated
3978,1600,2390,2025-08-03 14:48:03.766494,302,Billing Issue,Escalated
3979,28188,2719,2025-08-03 07:23:53.940525,262,Product Question,Resolved
3980,38959,1891,2025-09-02 13:50:54.688905,890,Product Question,Escalated
3981,45451,1799,2025-10-31 22:51:05.557086,171,Order Inquiry,Resolved
3982,33335,2100,2025-08-26 00:53:48.544578,1785,Billing Issue,Dropped
3983,24966,4,2025-08-05 13:18:20.490798,1484,Order Inquiry,Escalated
3984,43809,1575,2025-03-22 00:53:27.989754,747,Technical Support,Resolved
3985,12976,519,2026-01-16 01:22:44.333220,902,Return/Refund,Escalated
3986,7556,1390,2026-02-14 08:37:54.039245,1400,Product Question,Escalated
3987,23233,425,2025-04-10 16:39:33.984665,500,Return/Refund,Dropped
3988,21972,2286,2025-02-28 22:20:08.531249,1146,Technical Support,Resolved
3989,21114,1383,2026-02-19 14:36:08.354458,165,Return/Refund,Escalated
3990,6384,237,2026-01-29 20:51:42.251830,253,Order Inquiry,Dropped
3991,39629,1421,2025-09-30 21:51:13.400391,139,Product Question,Escalated
3992,40780,1843,2025-03-10 08:28:25.538127,93,Product Question,Escalated
3993,33988,2875,2025-07-09 02:32:52.155777,1007,Complaint,Pending
3994,23181,326,2026-02-17 09:23:17.483634,106,Account Access,Pending
3995,16189,83,2025-05-21 21:54:19.327665,142,Order Inquiry,Resolved
3996,29703,1279,2025-03-30 05:57:55.083743,593,Order Inquiry,Dropped
3997,18046,2041,2025-12-05 04:46:05.393600,424,Complaint,Resolved
3998,23011,127,2025-10-14 20:37:54.858211,654,Complaint,Pending
3999,30105,326,2025-06-12 19:34:42.461564,627,Complaint,Escalated
4000,4504,101,2026-02-21 22:46:50.497097,210,Product Question,Escalated
4001,9336,1844,2025-11-16 15:04:53.965237,811,Technical Support,Dropped
4002,14358,2963,2025-12-24 03:26:08.988094,1750,Technical Support,Pending
4003,2509,2718,2025-08-25 19:50:40.811370,796,Technical Support,Escalated
4004,11064,237,2025-06-30 14:13:39.710792,1280,Product Question,Resolved
4005,8209,1470,2026-02-25 23:17:26.340908,242,Billing Issue,Resolved
4006,41363,2166,2025-07-11 03:26:41.977031,629,Account Access,Dropped
4007,27040,915,2025-07-31 08:19:23.479076,371,Billing Issue,Pending
4008,11746,888,2025-09-05 03:51:09.848937,1333,Return/Refund,Escalated
4009,35275,1421,2025-09-21 12:12:21.084206,79,Billing Issue,Pending
4010,30917,74,2026-02-11 07:10:32.680449,1745,Product Question,Escalated
4011,30256,878,2025-08-29 19:49:45.135342,1628,Product Question,Pending
4012,31702,1612,2026-01-18 05:31:48.428937,410,Order Inquiry,Dropped
4013,43612,1507,2026-01-23 07:25:41.803309,596,Complaint,Dropped
4014,19766,2718,2025-06-12 10:50:09.300117,968,Product Question,Escalated
4015,34308,237,2026-02-11 22:13:09.194165,1704,Return/Refund,Dropped
4016,39858,2718,2025-08-28 13:35:28.595254,1268,Complaint,Pending
4017,28778,1279,2025-11-10 18:25:42.485207,1148,Product Question,Escalated
4018,36950,581,2025-04-02 23:19:22.894083,1188,Return/Refund,Dropped
4019,38366,127,2025-10-11 03:16:58.806440,993,Product Question,Dropped
4020,34410,1470,2025-10-01 21:39:47.496573,1144,Product Question,Resolved
4021,20131,878,2025-06-24 21:55:46.317962,501,Order Inquiry,Dropped
4022,16404,878,2026-02-05 12:06:48.739234,780,Account Access,Resolved
4023,49227,2386,2025-12-11 03:50:54.892540,362,Product Question,Escalated
4024,5746,2393,2026-01-30 05:42:33.112809,638,Billing Issue,Resolved
4025,32214,2273,2025-08-03 18:55:17.960568,901,Technical Support,Dropped
4026,4193,1870,2025-05-21 07:45:10.594985,428,Technical Support,Pending
4027,32376,436,2025-10-05 06:05:16.551099,594,Account Access,Dropped
4028,32516,83,2025-04-16 20:48:21.725952,130,Technical Support,Resolved
4029,39883,784,2025-06-27 19:24:36.840927,234,Complaint,Escalated
4030,25476,1872,2026-02-12 21:21:18.770459,1486,Order Inquiry,Escalated
4031,49586,1973,2025-12-15 13:55:50.976893,220,Return/Refund,Pending
4032,26476,326,2025-06-06 09:48:16.192677,493,Complaint,Pending
4033,5825,4,2025-12-18 23:41:33.034710,1456,Return/Refund,Resolved
4034,42375,1425,2025-09-25 04:54:57.745218,1580,Billing Issue,Pending
4035,36031,2033,2025-10-11 08:22:33.902366,1397,Product Question,Escalated
4036,5062,2496,2025-04-09 03:02:30.631284,1134,Account Access,Escalated
4037,47390,2986,2025-09-07 00:40:40.561018,387,Complaint,Pending
4038,26907,1559,2025-08-12 09:21:47.388416,169,Technical Support,Pending
4039,5886,240,2025-04-20 05:09:58.909829,1635,Return/Refund,Pending
4040,28209,2214,2025-10-24 15:59:09.272243,1579,Billing Issue,Dropped
4041,4361,2986,2025-07-23 04:56:25.062344,189,Order Inquiry,Resolved
4042,47050,1248,2025-06-01 17:15:47.527838,1070,Order Inquiry,Dropped
4043,43208,2767,2026-01-02 19:18:31.788460,1770,Technical Support,Escalated
4044,12491,1248,2025-12-17 00:48:57.814176,1161,Technical Support,Pending
4045,10446,2757,2026-01-14 02:20:01.525641,1011,Technical Support,Escalated
4046,12645,1370,2026-01-29 02:50:00.910431,1182,Order Inquiry,Pending
4047,2564,1700,2025-08-25 15:55:56.561782,1327,Account Access,Resolved
4048,34660,1168,2025-07-23 09:41:08.632237,1390,Order Inquiry,Dropped
4049,44044,1016,2025-10-31 13:24:10.045472,1396,Billing Issue,Resolved
4050,45752,240,2025-08-15 04:14:46.874221,1210,Billing Issue,Pending
4051,3450,645,2025-10-22 13:08:47.605215,1124,Complaint,Resolved
4052,25875,2951,2025-08-23 03:53:38.888913,1063,Complaint,Escalated
4053,30628,548,2025-07-25 06:59:28.663818,303,Account Access,Dropped
4054,38710,2466,2025-07-12 01:21:57.566305,803,Product Question,Resolved
4055,38714,519,2025-11-12 18:41:20.063942,1735,Technical Support,Escalated
4056,27011,2496,2025-06-22 04:45:37.832623,1486,Complaint,Dropped
4057,12607,357,2025-05-02 20:41:36.741772,564,Complaint,Pending
4058,12048,2019,2025-06-17 03:24:26.884886,127,Order Inquiry,Resolved
4059,15209,1606,2025-03-05 09:47:35.411310,1596,Return/Refund,Dropped
4060,2969,605,2025-05-26 17:34:02.947249,620,Complaint,Resolved
4061,49704,1891,2025-07-07 01:36:50.191812,659,Order Inquiry,Escalated
4062,21584,2393,2025-05-03 10:26:01.393297,656,Order Inquiry,Escalated
4063,26522,101,2025-04-08 12:52:32.360432,1740,Technical Support,Escalated
4064,10466,326,2025-09-18 13:02:37.241567,703,Product Question,Pending
4065,21732,2605,2025-11-01 07:40:50.600342,160,Account Access,Escalated
4066,8302,1248,2025-03-18 13:58:28.298460,829,Order Inquiry,Pending
4067,27647,2302,2025-10-02 16:26:14.812114,476,Technical Support,Dropped
4068,32454,846,2026-01-09 05:29:01.159699,319,Return/Refund,Escalated
4069,40190,1706,2025-09-27 04:55:59.912120,1755,Account Access,Dropped
4070,41099,1192,2025-12-11 10:05:25.685497,1463,Return/Refund,Dropped
4071,34529,2951,2026-01-10 01:04:18.584688,285,Technical Support,Resolved
4072,27904,2303,2025-06-28 14:38:57.040789,744,Product Question,Resolved
4073,22867,678,2025-09-14 11:22:41.764982,857,Return/Refund,Dropped
4074,11340,1745,2025-11-23 11:09:47.274803,1137,Product Question,Dropped
4075,22170,326,2026-02-24 12:11:53.638588,1293,Return/Refund,Escalated
4076,46467,2775,2025-10-01 12:22:43.879963,937,Billing Issue,Escalated
4077,33606,2707,2025-10-02 13:08:29.362933,673,Product Question,Pending
4078,870,1575,2025-07-12 23:46:25.794448,1519,Account Access,Resolved
4079,40438,1204,2025-06-10 03:46:57.849436,81,Order Inquiry,Resolved
4080,23178,2393,2025-03-01 17:33:23.532766,1785,Order Inquiry,Escalated
4081,48180,2395,2025-10-15 16:28:34.399175,1636,Return/Refund,Escalated
4082,20747,2963,2025-10-22 21:14:59.052285,1149,Product Question,Escalated
4083,1146,1204,2026-02-08 22:12:30.874088,510,Return/Refund,Resolved
4084,15899,1627,2025-09-14 02:36:34.395483,60,Return/Refund,Resolved
4085,5256,2303,2025-12-06 14:07:45.572594,1476,Product Question,Escalated
4086,29668,1219,2025-06-20 00:49:06.335641,195,Technical Support,Dropped
4087,26662,846,2026-02-24 05:27:19.923584,453,Complaint,Resolved
4088,4017,19,2026-02-20 08:49:43.519486,1792,Complaint,Escalated
4089,48417,1390,2025-07-13 12:22:33.439055,1181,Complaint,Escalated
4090,29764,791,2025-12-15 23:57:17.998419,653,Order Inquiry,Pending
4091,2477,1793,2025-09-04 14:39:13.057413,1209,Technical Support,Resolved
4092,43393,2767,2026-02-11 20:45:20.336626,1326,Return/Refund,Pending
4093,28513,77,2025-10-19 19:29:06.177265,959,Product Question,Resolved
4094,187,2395,2025-10-06 16:36:49.384789,495,Order Inquiry,Escalated
4095,18494,915,2025-07-26 00:51:52.053523,443,Account Access,Dropped
4096,40534,1016,2025-08-18 19:30:35.596823,1204,Complaint,Resolved
4097,31470,1096,2025-06-29 13:51:38.267298,1613,Order Inquiry,Resolved
4098,8058,2757,2025-07-16 17:05:51.933026,780,Order Inquiry,Resolved
4099,49049,430,2025-03-25 05:10:49.138936,1549,Order Inquiry,Pending
4100,3888,2565,2025-09-19 04:46:11.086866,1192,Order Inquiry,Escalated
4101,12039,2019,2025-04-05 20:07:18.038337,1114,Order Inquiry,Dropped
4102,37403,74,2025-03-10 01:43:10.652205,384,Product Question,Escalated
4103,48303,1870,2025-08-10 15:44:32.578505,795,Product Question,Escalated
4104,10884,1778,2025-03-11 10:34:53.457723,728,Order Inquiry,Pending
4105,43031,1129,2025-08-13 12:48:28.699690,1495,Order Inquiry,Dropped
4106,9406,1390,2025-11-02 05:36:50.218844,286,Technical Support,Escalated
4107,6841,1151,2025-07-26 11:51:21.852992,213,Order Inquiry,Pending
4108,3864,2303,2025-03-06 22:46:19.014642,878,Product Question,Resolved
4109,25934,1219,2026-01-05 21:31:57.612348,1197,Return/Refund,Dropped
4110,13895,1478,2026-01-30 14:01:56.821239,1268,Return/Refund,Pending
4111,44509,242,2025-11-07 06:03:28.008315,1674,Return/Refund,Pending
4112,48935,2719,2025-06-08 00:12:36.992487,1707,Billing Issue,Pending
4113,14301,2191,2025-02-26 23:01:31.566981,1083,Return/Refund,Escalated
4114,15433,2775,2025-03-06 17:49:10.511565,1633,Product Question,Pending
4115,41135,1778,2025-08-02 07:49:15.310530,1433,Billing Issue,Pending
4116,887,2963,2025-10-23 15:25:50.793554,474,Billing Issue,Resolved
4117,11452,922,2026-02-13 22:56:17.518503,208,Technical Support,Resolved
4118,6838,447,2025-03-28 02:28:27.274171,1324,Product Question,Resolved
4119,521,1843,2025-10-21 16:07:51.709252,1445,Product Question,Pending
4120,24202,2496,2025-08-24 17:39:28.723350,874,Order Inquiry,Resolved
4121,45232,2386,2025-05-25 03:27:55.603842,150,Order Inquiry,Dropped
4122,10259,799,2025-11-04 13:08:57.908584,397,Billing Issue,Pending
4123,33579,1870,2026-02-14 18:08:30.320683,1105,Product Question,Resolved
4124,8818,1745,2025-06-18 19:36:06.694216,281,Order Inquiry,Resolved
4125,17220,2250,2025-07-24 10:05:09.033659,914,Product Question,Pending
4126,28435,2827,2025-09-09 20:00:52.188391,938,Account Access,Dropped
4127,14048,1219,2026-02-06 16:17:32.012630,335,Complaint,Pending
4128,759,2719,2025-04-04 19:47:12.008287,568,Complaint,Dropped
4129,24984,646,2025-09-15 02:18:57.476870,505,Return/Refund,Resolved
4130,2891,1869,2025-05-23 09:04:46.861343,262,Account Access,Escalated
4131,8305,82,2025-05-29 17:25:43.756808,891,Return/Refund,Pending
4132,18208,2757,2025-03-05 18:32:47.757961,174,Return/Refund,Escalated
4133,39936,1025,2025-08-19 20:58:34.196968,1777,Product Question,Resolved
4134,26332,342,2025-07-14 06:16:08.432770,1034,Return/Refund,Escalated
4135,27063,1053,2025-05-13 18:01:27.067836,1722,Return/Refund,Pending
4136,22220,1525,2025-04-07 04:25:04.862950,686,Order Inquiry,Dropped
4137,12512,1405,2025-07-02 02:53:44.244639,1242,Return/Refund,Dropped
4138,45533,1264,2025-12-24 11:17:44.133309,1250,Order Inquiry,Resolved
4139,26726,305,2025-10-06 11:02:28.427842,245,Technical Support,Pending
4140,20814,1279,2025-06-12 02:02:02.090816,932,Complaint,Escalated
4141,16270,1745,2025-10-03 16:24:02.578590,1398,Product Question,Resolved
4142,39969,425,2025-11-28 09:46:32.460141,845,Order Inquiry,Pending
4143,36731,688,2025-04-12 03:00:12.367151,579,Order Inquiry,Dropped
4144,4153,1470,2025-03-19 22:54:48.113369,457,Product Question,Resolved
4145,12631,2191,2025-11-08 03:29:44.881941,80,Complaint,Resolved
4146,36648,2273,2025-11-09 19:01:34.811625,1420,Complaint,Dropped
4147,28266,1549,2025-03-07 15:47:36.385784,726,Complaint,Resolved
4148,45347,326,2025-04-21 17:10:10.188311,1467,Billing Issue,Escalated
4149,20708,82,2025-06-22 16:49:41.590921,917,Return/Refund,Dropped
4150,38310,1844,2025-12-21 08:25:41.684560,236,Order Inquiry,Resolved
4151,27584,2448,2025-08-13 21:26:08.655063,1530,Technical Support,Resolved
4152,6565,1211,2025-08-01 05:05:58.839776,1210,Return/Refund,Escalated
4153,33385,784,2025-08-27 22:49:40.777321,751,Complaint,Dropped
4154,16088,1612,2025-09-09 00:25:07.403675,543,Order Inquiry,Escalated
4155,19563,37,2025-10-30 20:18:27.487307,591,Billing Issue,Dropped
4156,34447,1869,2025-07-02 15:33:07.991064,726,Order Inquiry,Resolved
4157,17284,1957,2025-11-19 01:44:17.581020,1633,Account Access,Resolved
4158,47984,1548,2025-08-01 04:22:32.252122,186,Return/Refund,Pending
4159,12777,1973,2025-09-04 21:50:19.515538,1353,Order Inquiry,Pending
4160,36326,1934,2025-08-18 00:23:39.390741,1260,Order Inquiry,Dropped
4161,7162,1957,2025-03-25 12:28:17.110977,1246,Product Question,Pending
4162,10302,242,2025-05-09 01:03:12.188534,281,Complaint,Dropped
4163,7894,484,2025-04-22 20:06:05.383557,61,Product Question,Dropped
4164,35717,849,2025-05-06 14:54:55.244379,1682,Billing Issue,Resolved
4165,12354,1605,2025-09-14 00:21:19.039706,1195,Order Inquiry,Escalated
4166,45874,1491,2025-10-30 14:17:18.613454,112,Complaint,Escalated
4167,23205,668,2025-11-22 08:31:16.597425,682,Product Question,Dropped
4168,37232,1507,2026-01-12 14:04:20.483259,1004,Order Inquiry,Escalated
4169,8400,1390,2026-01-20 04:50:19.131650,689,Return/Refund,Escalated
4170,18102,888,2025-12-01 22:15:01.908115,365,Return/Refund,Dropped
4171,23786,1370,2026-02-20 23:16:50.342647,893,Billing Issue,Dropped
4172,24374,125,2025-08-12 15:12:58.778089,712,Return/Refund,Pending
4173,48055,616,2025-05-05 08:12:47.082453,506,Return/Refund,Resolved
4174,25684,645,2025-08-17 21:10:33.452541,1000,Order Inquiry,Escalated
4175,1608,1626,2025-07-10 08:34:19.498698,1296,Product Question,Escalated
4176,40689,616,2026-01-27 09:55:47.608986,560,Product Question,Resolved
4177,28163,342,2026-01-05 01:29:05.434554,1600,Order Inquiry,Dropped
4178,3053,1025,2025-07-05 13:20:33.712394,658,Return/Refund,Pending
4179,27926,1551,2026-01-17 20:16:24.579669,1405,Order Inquiry,Escalated
4180,387,1262,2026-01-17 13:36:10.019230,1325,Order Inquiry,Pending
4181,5947,1096,2025-08-28 19:51:12.374784,361,Billing Issue,Escalated
