cust_id,total_points,last_updated
13355,1262,2025-08-04
13356,1817,2025-03-23
13357,1926,2025-06-21
13358,515,2025-07-27
13359,1787,2024-03-07
13360,3945,2025-08-30
13361,3820,2025-06-21
13362,67,2024-11-01
13363,2842,2025-07-26
13364,222,2024-08-02
13365,2763,2024-02-28
13366,1581,2025-01-30
13367,954,2024-06-20
13368,2620,2024-07-09
13369,2897,2024-01-18
13370,2307,2024-09-01
13371,3978,2024-03-05
13372,349,2025-08-22
13373,942,2024-12-27
13374,4744,2024-06-30
13375,4913,2024-03-05
13376,694,2024-10-06
13377,3361,2025-05-02
13378,687,2024-02-28
13379,4289,2024-01-02
13380,890,2025-01-08
13381,1928,2025-06-27
13382,2249,2024-03-24
13383,71,2025-07-12
13384,272,2024-08-13
13385,2633,2025-01-17
13386,467,2024-03-25
13387,2917,2025-05-24
13388,4393,2024-04-18
13389,623,2025-09-17
13390,3781,2025-02-07
13391,3275,2025-02-28
13392,4164,2024-02-16
13393,1926,2024-08-22
13394,1515,2024-08-06
13395,2649,2025-01-28
13396,3759,2024-11-08
13397,4100,2025-07-09
13398,1978,2024-06-21
13399,645,2024-06-07
13400,2729,2024-10-26
13401,1972,2024-01-18
13402,520,2025-05-17
13403,1895,2024-11-06
13404,2328,2024-01-02
13405,4397,2024-08-22
13406,1625,2024-02-24
13407,1247,2024-05-21
13408,965,2024-05-20
13409,1779,2024-06-06
13410,1694,2024-12-29
13411,3716,2024-07-02
13412,741,2024-02-05
13413,4099,2024-08-15
13414,2818,2025-04-12
13415,1167,2025-06-29
13416,1935,2024-07-20
13417,588,2024-12-10
13418,3193,2024-04-22
13419,2525,2025-08-05
13420,4154,2024-10-13
13421,755,2024-04-26
13422,3274,2024-09-14
13423,3973,2024-06-10
13424,2705,2024-02-28
13425,783,2024-09-11
13426,76,2025-09-18
13427,4902,2025-01-27
13428,2320,2024-01-19
13429,4539,2024-07-26
13430,4264,2025-06-23
13431,4428,2024-10-04
13432,98,2024-11-09
13433,3739,2025-07-07
13434,2371,2024-01-29
13435,4950,2025-05-10
13436,307,2025-07-07
13437,3340,2025-02-01
13438,4968,2025-03-31
13439,4562,2025-07-02
13440,1962,2024-03-18
13441,3085,2025-06-14
13442,217,2024-07-06
13443,2547,2025-08-06
13444,4523,2025-03-29
13445,4228,2025-08-14
13446,550,2025-04-18
13447,1862,2024-09-20
13448,3529,2024-08-06
13449,1695,2025-03-02
13450,3286,2025-02-27
13451,1945,2024-04-16
13452,2436,2025-03-24
13453,499,2024-02-17
13454,490,2024-10-03
13455,1973,2024-04-08
13456,3102,2024-01-16
13457,1943,2024-08-25
13458,2533,2024-08-04
13459,1303,2024-05-11
13460,3019,2025-01-03
13461,6,2025-06-11
13462,2784,2025-06-30
13463,886,2025-05-11
13464,820,2024-12-12
13465,1812,2024-12-15
13466,1367,2024-03-16
13467,1772,2025-09-17
13468,2075,2024-12-02
13469,386,2025-03-21
13470,3234,2024-08-11
13471,3425,2025-02-15
13472,2981,2024-07-03
13473,2265,2025-06-07
13474,1819,2024-11-06
13475,4143,2025-06-28
13476,3655,2024-11-06
13477,3765,2025-04-07
13478,1331,2024-02-18
13479,4358,2024-06-07
13480,1839,2024-01-21
13481,3325,2024-10-01
13482,1257,2025-04-07
13483,2136,2024-09-17
13484,176,2025-03-31
13485,3278,2025-05-10
13486,1972,2024-12-14
13487,71,2024-02-15
13488,3619,2024-02-15
13489,2843,2025-03-01
13490,1695,2024-10-14
13491,2448,2024-08-09
13492,1140,2024-09-30
13493,3477,2025-09-29
13494,4196,2025-03-28
13495,2989,2024-12-04
13496,563,2024-06-15
13497,4207,2024-05-14
13498,114,2025-05-23
13499,4727,2025-08-24
13500,879,2024-10-23
13501,1799,2024-04-14
13502,3181,2024-01-12
13503,2796,2024-12-08
13504,2809,2025-05-07
13505,4234,2024-11-25
13506,2879,2024-01-11
13507,3283,2024-01-30
13508,399,2024-05-21
13509,4794,2025-06-05
13510,3555,2024-11-04
13511,198,2024-02-11
13512,3943,2024-11-18
13513,3415,2025-05-10
13514,1835,2025-03-06
13515,4060,2024-10-27
13516,1527,2024-06-02
13517,2299,2025-01-16
13518,2468,2024-04-06
13519,4417,2024-06-06
13520,2707,2025-05-22
13521,4073,2024-10-29
13522,979,2025-01-09
13523,4241,2024-11-21
13524,2461,2025-09-11
13525,3755,2025-02-14
13526,1417,2025-08-10
13527,4389,2024-12-03
13528,4914,2024-05-27
13529,326,2024-10-12
13530,3959,2024-04-19
13531,1772,2024-01-12
13532,4075,2024-12-12
13533,4954,2024-04-02
13534,1009,2024-12-02
13535,1647,2025-09-06
13536,2483,2025-08-28
13537,1420,2025-10-01
13538,1762,2024-02-21
13539,920,2024-05-19
13540,3564,2024-06-09
13541,2488,2025-05-15
13542,362,2025-07-25
13543,2409,2024-11-04
13544,140,2024-11-29
13545,4272,2024-03-23
13546,4658,2025-06-17
13547,350,2025-06-28
13548,3845,2025-01-02
13549,3697,2024-08-22
13550,635,2024-03-18
13551,3214,2024-07-30
13552,3842,2024-10-21
13553,506,2025-02-18
13554,4444,2025-03-24
13555,587,2025-02-06
13556,2541,2024-10-14
13557,42,2024-06-02
13558,1604,2024-12-24
13559,4068,2025-07-30
13560,4616,2025-07-10
13561,483,2024-10-26
13562,2638,2024-08-16
13563,1086,2025-01-13
13564,2273,2024-05-24
13565,1717,2024-01-14
13566,4103,2025-09-24
13567,1498,2025-02-11
13568,3835,2025-09-26
13569,470,2024-07-27
13570,3730,2024-01-26
13571,4435,2025-03-18
13572,779,2024-05-07
13573,2086,2024-09-19
13574,1984,2024-10-14
13575,1770,2024-07-19
13576,2238,2025-04-12
13577,1479,2024-08-27
13578,890,2024-04-22
13579,3587,2025-02-13
13580,2290,2024-09-13
13581,2935,2024-05-10
13582,3114,2024-12-27
13583,1009,2024-06-10
13584,4451,2025-05-11
13585,4764,2025-02-19
13586,3508,2025-09-14
13587,1277,2025-08-03
13588,4221,2024-10-24
13589,2543,2024-10-05
13590,94,2024-11-09
13591,2447,2024-04-30
13592,3652,2024-11-23
13593,757,2024-11-29
13594,2251,2024-11-05
13595,4667,2024-03-04
13596,3872,2024-12-16
13597,4522,2024-05-05
13598,3664,2024-11-26
13599,1036,2024-08-17
13600,3839,2024-08-01
13601,2287,2024-11-18
13602,3043,2024-07-10
13603,3568,2025-04-13
13604,1499,2024-05-29
13605,2169,2024-02-15
13606,3731,2024-01-09
13607,3354,2025-09-11
13608,2714,2025-01-28
13609,1121,2025-03-20
13610,1725,2025-06-06
13611,2353,2024-01-01
13612,2239,2025-07-10
13613,3266,2024-06-30
13614,3303,2025-09-03
13615,391,2025-09-10
13616,317,2024-07-04
13617,3478,2024-11-19
13618,3747,2025-03-22
13619,4006,2025-01-05
13620,2235,2024-01-25
13621,3439,2024-04-22
13622,3474,2024-09-20
13623,3647,2025-07-24
13624,4047,2024-04-26
13625,3383,2025-06-20
13626,2066,2025-09-03
13627,3433,2025-03-14
13628,3105,2024-10-15
13629,2633,2024-02-05
13630,2486,2025-09-22
13631,2092,2025-04-10
13632,4776,2024-05-09
13633,3076,2024-12-03
13634,4694,2024-04-17
13635,276,2024-06-24
13636,1039,2025-04-15
13637,1204,2024-12-06
13638,4456,2024-05-25
13639,3140,2024-12-16
13640,4236,2024-10-24
13641,1018,2024-02-01
13642,1436,2025-09-03
13643,3749,2024-03-10
13644,3022,2024-06-17
13645,3810,2024-11-24
13646,351,2024-07-02
13647,3729,2024-10-05
13648,3860,2024-05-07
13649,4739,2024-06-23
13650,4238,2024-01-12
13651,2637,2024-03-23
13652,3325,2024-03-13
13653,330,2025-07-18
13654,4761,2024-05-24
13655,1387,2024-01-22
13656,2618,2024-01-05
13657,90,2024-02-20
13658,237,2024-09-03
13659,1794,2024-03-14
13660,4084,2024-09-14
13661,4225,2024-12-01
13662,4637,2024-04-09
13663,4153,2024-10-26
13664,4216,2024-03-24
13665,4961,2025-08-31
13666,3402,2024-03-08
13667,2422,2025-01-23
13668,3581,2024-03-08
13669,3119,2024-03-02
13670,4930,2025-06-05
13671,1597,2025-07-09
13672,3405,2024-11-16
13673,2322,2024-11-21
13674,3534,2024-09-08
13675,875,2025-06-10
13676,1317,2025-09-13
13677,4085,2024-06-22
13678,2187,2025-04-10
13679,1529,2024-05-12
13680,484,2024-12-08
13681,2809,2024-11-24
13682,1713,2024-08-01
13683,2846,2024-03-29
13684,1832,2024-03-19
13685,46,2025-03-09
13686,287,2024-02-20
13687,2952,2024-01-24
13688,690,2024-08-17
13689,4233,2025-01-17
13690,1773,2025-03-08
13691,943,2025-09-28
13692,896,2025-02-02
13693,2881,2024-11-13
13694,1777,2024-10-21
13695,1062,2024-05-31
13696,1185,2024-11-08
13697,3812,2024-08-07
13698,440,2024-10-26
13699,2591,2025-05-02
13700,3581,2025-04-02
13701,3194,2024-05-20
13702,2880,2025-01-10
13703,3086,2024-05-22
13704,43,2024-03-16
13705,299,2024-01-29
13706,3026,2024-06-04
13707,27,2024-01-27
13708,3235,2024-05-16
13709,2231,2024-01-05
13710,1423,2024-12-16
13711,4244,2024-11-20
13712,277,2025-09-28
13713,2639,2025-01-27
13714,1337,2024-11-26
13715,1643,2025-07-04
13716,4118,2025-07-11
13717,2652,2024-07-04
13718,4368,2025-03-23
13719,3645,2024-11-10
13720,4940,2024-04-27
13721,1437,2024-01-11
13722,1976,2024-01-15
13723,2902,2025-02-19
13724,3456,2025-04-22
13725,4190,2025-01-04
13726,176,2025-04-17
13727,334,2024-01-10
13728,2101,2024-02-15
13729,787,2025-02-28
13730,3990,2024-12-05
13731,2415,2024-04-30
13732,4933,2024-01-31
13733,3335,2024-10-21
13734,1145,2025-05-03
13735,279,2024-11-15
13736,4865,2024-05-24
13737,243,2024-06-25
13738,3444,2025-07-10
13739,4451,2024-11-03
13740,2928,2024-01-27
13741,4075,2025-04-18
13742,4893,2024-09-10
13743,3385,2025-07-14
13744,2750,2024-09-15
13745,2746,2024-05-30
13746,4946,2024-04-14
13747,816,2024-11-04
13748,4569,2024-12-18
13749,1204,2024-12-18
13750,3668,2024-03-30
13751,2980,2024-06-13
13752,1364,2024-12-16
13753,4758,2024-07-16
13754,3281,2024-02-27
13755,450,2024-07-16
13756,4092,2024-02-03
13757,872,2024-01-21
13758,87,2024-05-24
13759,2502,2025-03-14
13760,2885,2025-04-12
13761,1773,2025-05-31
13762,3111,2025-06-23
13763,3457,2024-08-16
13764,111,2025-05-13
13765,1038,2024-06-10
13766,3264,2025-04-21
13767,270,2024-03-13
13768,1809,2025-01-13
13769,1347,2025-08-27
13770,933,2024-01-08
13771,4522,2024-09-20
13772,4220,2024-03-27
13773,1117,2024-04-11
13774,3080,2024-04-05
13775,2063,2025-08-20
13776,4856,2024-02-23
13777,4430,2024-11-27
13778,1803,2025-04-19
13779,4267,2024-08-23
13780,1158,2025-06-09
13781,2218,2025-09-16
13782,4514,2024-11-24
13783,3179,2025-05-03
13784,484,2025-04-21
13785,4342,2025-04-12
13786,411,2024-05-13
13787,2233,2024-07-02
13788,3293,2025-07-11
13789,3079,2024-12-18
13790,3381,2025-08-14
13791,1283,2024-02-07
13792,543,2024-03-25
13793,3499,2024-12-31
13794,1261,2025-01-16
13795,3180,2025-02-02
13796,2199,2024-02-23
13797,569,2025-04-23
13798,672,2024-02-13
13799,4324,2024-07-21
13800,2282,2025-04-13
13801,3875,2025-09-01
13802,2897,2025-09-19
13803,1726,2025-03-01
13804,4034,2024-10-19
13805,317,2025-08-31
13806,1103,2024-11-03
13807,3440,2025-05-07
13808,4764,2025-04-10
13809,2156,2024-05-04
13810,3585,2025-04-29
13811,3786,2025-07-06
13812,425,2024-02-15
13813,148,2024-10-06
13814,3280,2025-06-30
13815,3431,2024-05-16
13816,108,2024-08-24
13817,3849,2024-12-27
13818,82,2025-08-22
13819,4635,2024-12-12
13820,1795,2025-01-18
13821,4400,2024-01-25
13822,2864,2024-07-24
13823,4520,2025-04-14
13824,2569,2024-04-28
13825,1828,2024-12-05
13826,4415,2024-12-21
13827,2253,2024-12-29
13828,4063,2024-09-27
13829,3217,2025-01-30
13830,1481,2024-10-19
13831,1409,2024-01-03
13832,2488,2025-07-21
13833,219,2025-05-11
13834,2819,2024-09-05
13835,4608,2025-02-14
13836,4883,2024-09-20
13837,3348,2025-08-14
13838,1384,2024-04-20
13839,4201,2025-06-20
13840,4588,2024-08-11
13841,4579,2024-04-27
13842,2910,2024-12-26
13843,2862,2025-01-11
13844,4669,2024-08-13
13845,1728,2025-04-17
13846,4197,2024-10-24
13847,1289,2024-08-01
13848,4003,2025-06-06
13849,649,2025-05-18
13850,1596,2024-12-13
13851,1821,2024-05-18
13852,1351,2024-07-15
13853,4850,2025-04-17
13854,4359,2025-05-28
13855,3771,2024-08-30
13856,4346,2024-04-28
13857,1914,2024-09-10
13858,11,2025-05-24
13859,2850,2025-07-04
13860,1914,2025-03-05
13861,2920,2025-09-14
13862,4601,2025-06-06
13863,3234,2025-10-01
13864,1558,2025-01-20
13865,2120,2025-06-03
13866,930,2025-08-18
13867,1362,2025-07-06
13868,109,2024-03-26
13869,2338,2024-07-19
13870,2845,2025-08-24
13871,2502,2024-09-23
13872,275,2024-05-08
13873,3126,2024-01-29
13874,283,2024-08-09
13875,2409,2025-04-10
13876,405,2024-09-03
13877,2428,2024-04-02
13878,3998,2025-03-06
13879,4387,2024-11-19
13880,531,2025-09-23
13881,2063,2025-05-23
13882,2794,2025-02-23
13883,2901,2024-10-30
13884,1626,2024-05-18
13885,128,2024-01-08
13886,2839,2024-08-05
13887,1204,2024-12-14
13888,1124,2024-02-23
13889,1689,2024-10-07
13890,3148,2025-05-13
13891,585,2024-09-10
13892,3700,2024-09-27
13893,4037,2024-02-05
13894,1351,2025-10-01
13895,1656,2024-08-13
13896,3677,2024-07-07
13897,1922,2024-06-22
13898,4640,2024-03-25
13899,4137,2024-08-17
13900,4731,2024-04-03
13901,4873,2024-02-13
13902,4793,2025-04-07
13903,328,2024-01-19
13904,2912,2025-01-07
13905,3507,2024-08-24
13906,712,2024-05-11
13907,1985,2025-08-20
13908,2759,2024-09-29
13909,1723,2024-03-25
13910,441,2025-04-16
13911,524,2024-02-12
13912,4490,2024-06-20
13913,1612,2025-07-22
13914,1877,2024-01-11
13915,767,2024-07-13
13916,1435,2025-06-25
13917,834,2025-07-20
13918,4372,2024-12-19
13919,2240,2024-12-05
13920,861,2024-07-28
13921,2628,2025-01-16
13922,2095,2025-05-09
13923,2865,2024-02-14
13924,715,2024-05-16
13925,748,2025-08-08
13926,2791,2024-03-27
13927,4680,2025-05-22
13928,741,2024-08-13
13929,1303,2024-06-19
13930,4557,2024-10-17
13931,784,2025-07-24
13932,1039,2024-08-30
13933,303,2025-08-21
13934,3325,2025-01-23
13935,1804,2025-07-31
13936,425,2024-05-18
13937,917,2025-09-01
13938,3705,2025-09-22
13939,2990,2025-09-19
13940,3416,2024-06-26
13941,294,2025-03-01
13942,913,2025-09-22
13943,2471,2025-01-14
13944,510,2024-11-20
13945,3412,2024-10-18
13946,2482,2025-01-26
13947,4688,2024-11-08
13948,4790,2025-04-21
13949,202,2024-09-21
13950,4526,2025-04-30
13951,4416,2025-02-03
13952,2108,2024-08-10
13953,98,2025-05-23
13954,1286,2025-08-25
13955,3468,2024-03-24
13956,3800,2025-01-21
13957,2697,2025-01-09
13958,2571,2024-12-14
13959,4324,2024-08-03
13960,4986,2025-09-01
13961,4677,2024-01-08
13962,3554,2024-07-23
13963,2478,2024-06-20
13964,897,2025-08-15
13965,4521,2025-07-24
13966,2025,2024-08-10
13967,1047,2024-05-05
13968,2177,2024-11-12
13969,91,2024-07-24
13970,2547,2024-08-31
13971,2915,2024-06-01
13972,2144,2025-07-01
13973,3357,2024-02-24
13974,1382,2024-12-20
13975,1770,2024-10-26
13976,3476,2025-02-20
13977,3265,2025-06-10
13978,1361,2025-08-06
13979,2186,2025-04-25
13980,914,2025-05-15
13981,4194,2024-11-07
13982,57,2025-04-14
13983,461,2024-12-18
13984,1165,2025-06-16
13985,90,2024-11-22
13986,2140,2025-02-13
13987,3441,2024-06-17
13988,2535,2024-04-16
13989,2541,2025-02-15
13990,1102,2024-01-07
13991,2809,2024-07-10
13992,23,2025-09-01
13993,297,2025-01-07
13994,2844,2025-07-24
13995,2168,2024-01-30
13996,3199,2025-06-13
13997,1853,2025-02-20
13998,4817,2024-07-24
13999,4621,2024-05-28
14000,1234,2025-01-05
14001,4498,2024-05-21
14002,2826,2025-08-01
14003,1958,2024-09-28
14004,2234,2024-05-21
14005,3499,2025-07-07
14006,512,2024-03-12
14007,811,2024-01-17
14008,20,2024-07-12
14009,3075,2025-01-18
14010,426,2025-09-18
14011,4320,2024-03-31
14012,3711,2025-01-30
14013,205,2024-05-07
14014,609,2024-04-11
14015,2432,2024-08-09
14016,2705,2025-07-05
14017,3369,2025-02-02
14018,3991,2024-12-18
14019,3711,2025-03-04
14020,4345,2025-02-28
14021,3300,2024-05-15
14022,3913,2024-11-29
14023,2833,2025-05-14
14024,3849,2024-03-13
14025,2484,2025-09-26
14026,720,2024-02-27
14027,3790,2025-06-11
14028,3284,2025-04-26
14029,1540,2024-05-13
14030,1239,2024-08-20
14031,2110,2024-08-07
14032,4424,2025-08-31
14033,1804,2025-06-23
14034,2177,2025-03-13
14035,4689,2025-08-13
14036,4324,2025-04-11
14037,2119,2024-10-01
14038,3957,2024-01-31
14039,1402,2025-02-11
14040,4559,2024-05-02
14041,4217,2024-10-22
14042,3931,2025-09-29
14043,3309,2024-03-18
14044,4950,2024-11-21
14045,2033,2024-12-31
14046,2938,2024-04-22
14047,3549,2024-06-06
14048,2205,2024-10-29
14049,4175,2024-01-16
14050,455,2024-08-15
14051,567,2025-09-10
14052,714,2025-04-15
14053,224,2024-03-12
14054,1811,2025-05-06
14055,4663,2025-09-16
14056,3779,2024-10-10
14057,4837,2024-07-31
14058,4850,2025-06-21
14059,1003,2024-07-18
14060,2412,2024-01-16
14061,1599,2024-01-24
14062,4031,2024-10-11
14063,506,2025-03-06
14064,4413,2025-02-26
14065,2163,2024-08-27
14066,4521,2024-06-25
14067,1251,2024-06-18
14068,976,2024-02-06
14069,3706,2025-07-25
14070,698,2024-09-02
14071,4028,2025-09-05
14072,3059,2025-09-06
14073,1322,2024-04-25
14074,327,2024-05-19
14075,3834,2025-08-01
14076,4283,2024-07-09
14077,1773,2024-12-16
14078,3041,2024-07-03
14079,2037,2024-04-07
14080,46,2024-11-15
14081,731,2024-01-02
14082,717,2025-08-19
14083,4910,2025-03-01
14084,3805,2025-09-05
14085,1056,2024-02-22
14086,2739,2024-05-17
14087,4372,2024-10-24
14088,3890,2025-05-09
14089,1546,2024-09-11
14090,2476,2024-01-10
14091,252,2024-03-07
14092,1798,2025-01-26
14093,4642,2025-09-13
14094,449,2024-06-01
14095,1597,2025-08-21
14096,1589,2024-12-19
14097,1697,2024-11-29
14098,2051,2025-06-09
14099,4679,2024-08-08
14100,2168,2025-07-16
14101,2659,2024-12-01
14102,3284,2024-10-04
14103,4707,2024-04-12
14104,4596,2024-09-16
14105,3166,2025-01-29
14106,823,2024-09-08
14107,3429,2025-06-25
14108,1391,2025-06-16
14109,331,2025-06-14
14110,857,2024-04-11
14111,1464,2024-03-01
14112,1554,2025-09-05
14113,1300,2025-03-26
14114,2688,2024-01-03
14115,2874,2024-02-13
14116,781,2024-03-03
14117,742,2024-02-05
14118,2081,2025-03-25
14119,1097,2025-03-11
14120,3947,2025-02-24
14121,2758,2024-05-16
14122,3349,2024-03-28
14123,3434,2025-04-21
14124,4572,2024-01-13
14125,1776,2024-01-29
14126,621,2024-11-13
14127,4231,2024-10-03
14128,3930,2025-06-05
14129,142,2024-03-05
14130,1315,2025-02-06
14131,4468,2024-06-04
14132,2558,2024-07-29
14133,420,2024-12-16
14134,2676,2024-12-04
14135,2387,2025-03-22
14136,1631,2025-02-14
14137,3320,2024-02-03
14138,2394,2024-01-10
14139,4623,2025-09-24
14140,4903,2024-12-15
14141,1772,2025-07-22
14142,2088,2025-09-25
14143,1202,2024-10-22
14144,769,2024-09-10
14145,3060,2024-01-30
14146,1135,2024-01-14
14147,2869,2024-05-10
14148,3347,2024-04-20
14149,1976,2025-03-28
14150,501,2024-04-05
14151,3983,2024-04-09
14152,717,2025-07-03
14153,4520,2025-09-11
14154,1737,2024-03-15
14155,2053,2024-01-22
14156,4185,2024-05-27
14157,4506,2025-08-22
14158,754,2024-05-03
14159,3158,2025-03-20
14160,1404,2025-02-15
14161,330,2024-12-27
14162,4139,2024-03-12
14163,4667,2025-06-10
14164,3780,2025-06-08
14165,506,2025-03-19
14166,781,2024-08-19
14167,2772,2025-05-10
14168,4975,2024-06-28
14169,3100,2024-12-20
14170,3460,2024-03-16
14171,1387,2024-09-11
14172,4269,2025-01-13
14173,4697,2024-03-13
14174,1068,2024-07-25
14175,781,2025-05-09
14176,4769,2025-06-01
14177,1048,2025-03-12
14178,1921,2024-09-28
14179,4147,2024-02-10
14180,4684,2025-02-06
14181,2829,2025-07-08
14182,2919,2024-02-07
14183,1618,2025-03-18
14184,4857,2024-07-24
14185,1354,2024-02-07
14186,1130,2024-02-24
14187,2278,2024-11-03
14188,4770,2025-01-14
14189,184,2024-11-28
14190,1996,2024-04-14
14191,2843,2024-10-19
14192,3303,2025-07-19
14193,3780,2025-04-19
14194,1317,2024-01-18
14195,1920,2024-04-20
14196,3339,2025-02-05
14197,3918,2024-11-25
14198,987,2025-09-24
14199,4770,2025-04-17
14200,4746,2025-02-10
14201,452,2025-03-20
14202,4151,2024-05-11
14203,4322,2025-09-22
14204,267,2025-02-27
14205,1431,2024-08-14
14206,4158,2024-10-24
14207,4015,2025-09-09
14208,2209,2025-03-10
14209,649,2024-10-05
14210,2599,2024-09-16
14211,2307,2025-05-06
14212,3500,2024-01-10
14213,4192,2024-09-15
14214,4343,2025-09-26
14215,986,2024-10-03
14216,2371,2025-07-31
14217,2365,2024-09-14
14218,3694,2025-08-31
14219,1947,2024-10-02
14220,4943,2024-03-04
14221,2735,2025-08-02
14222,1615,2024-10-04
14223,4500,2024-12-10
14224,3009,2024-01-12
14225,2744,2024-10-27
14226,1790,2025-06-11
14227,488,2024-09-03
14228,1879,2024-08-08
14229,761,2025-06-09
14230,3247,2024-07-28
14231,3293,2024-01-29
14232,4954,2024-04-06
14233,324,2024-02-15
14234,2934,2024-12-18
14235,2097,2024-04-06
14236,2126,2025-05-31
14237,4410,2024-05-20
14238,4197,2024-11-01
