expense_id,store_id,expense_date,expense_type,amount
3671,168,2025-02-17,Misc,155764.84
3672,15,2025-07-18,Utilities,17938.2
3673,101,2024-04-12,Maintenance,83747.69
3674,31,2025-02-07,Security,4788.32
3675,75,2024-08-05,Rent,119395.35
3676,67,2025-06-07,Misc,72878.13
3677,5,2025-06-03,Misc,106537.8
3678,10,2025-06-27,Marketing,107918.95
3679,60,2024-01-26,Rent,8844.31
3680,122,2025-05-02,Security,1610.52
3681,72,2025-02-20,Utilities,72280.61
3682,25,2024-11-30,Rent,124662.79
3683,66,2024-02-01,Utilities,164390.48
3684,172,2024-01-26,Utilities,130250.4
3685,68,2025-02-08,Utilities,168895.84
3686,199,2024-09-19,Security,66138.02
3687,93,2025-02-09,Misc,6051.98
3688,184,2025-09-20,Rent,105614.37
3689,27,2025-03-23,Misc,112612.48
3690,146,2025-03-21,Marketing,88435.78
3691,125,2024-09-26,Utilities,119577.05
3692,41,2025-03-31,Rent,45019.73
3693,181,2024-06-29,Utilities,59232.47
3694,170,2025-04-02,Security,12727.51
3695,24,2024-02-21,Security,197819.37
3696,102,2024-03-28,Maintenance,147230.18
3697,126,2024-10-17,Misc,86109.07
3698,34,2024-01-01,Marketing,81279.34
3699,142,2025-02-18,Utilities,148855.78
3700,13,2025-01-26,Utilities,96032.26
3701,193,2024-11-11,Misc,65432.4
3702,1,2025-09-27,Misc,1749.89
3703,185,2024-10-26,Misc,107018.21
3704,151,2025-07-26,Security,112531.87
3705,174,2025-08-06,Rent,149829.36
3706,17,2025-05-23,Maintenance,94626.55
3707,190,2024-04-14,Security,101158.53
3708,161,2025-06-27,Security,7560.69
3709,33,2025-08-23,Maintenance,179708.87
3710,61,2024-09-16,Rent,176869.76
3711,125,2024-09-14,Utilities,131411.38
3712,99,2024-11-06,Misc,169335.69
3713,168,2025-03-13,Security,145684.06
3714,48,2024-07-17,Marketing,1584.69
3715,93,2025-08-28,Utilities,62995.54
3716,93,2025-07-08,Rent,160681.8
3717,118,2024-11-15,Maintenance,152467.95
3718,60,2024-06-05,Marketing,85968.34
3719,99,2024-06-29,Security,60919.9
3720,110,2024-08-17,Maintenance,35378.64
3721,93,2025-02-07,Utilities,159698.69
3722,94,2025-02-08,Misc,139271.84
3723,30,2025-08-30,Rent,44707.69
3724,52,2025-01-15,Rent,17737.44
3725,159,2025-03-02,Utilities,68656.5
3726,119,2024-01-31,Maintenance,31826.24
3727,141,2024-01-01,Misc,129069.82
3728,142,2024-02-21,Marketing,25947.12
3729,74,2024-02-10,Security,105257.76
3730,69,2024-02-11,Misc,14620.63
3731,57,2024-09-01,Utilities,35850.7
3732,107,2025-08-30,Utilities,81732.98
3733,173,2024-11-29,Rent,89457.35
3734,104,2025-03-06,Security,173180.34
3735,161,2025-02-12,Rent,128926.92
3736,176,2025-04-10,Marketing,162343.09
3737,190,2025-07-09,Marketing,52132.02
3738,191,2024-11-25,Maintenance,83757.47
3739,160,2024-09-02,Rent,9146.88
3740,95,2025-02-27,Rent,198223.3
3741,2,2024-08-21,Misc,114367.82
3742,55,2025-05-31,Rent,88775.29
3743,176,2024-02-19,Maintenance,133928.86
3744,24,2024-04-04,Marketing,39806.52
3745,4,2025-04-28,Maintenance,51017.28
3746,41,2025-09-20,Security,155145.45
3747,20,2025-02-18,Maintenance,115484.23
3748,148,2024-06-23,Misc,151941.12
3749,47,2025-03-01,Maintenance,90611.4
3750,90,2025-01-04,Security,180687.18
3751,42,2024-01-22,Utilities,69093.07
3752,100,2025-07-12,Misc,146554.33
3753,99,2024-03-22,Rent,177477.68
3754,184,2024-03-03,Utilities,38818.39
3755,199,2025-07-02,Misc,84562.59
3756,113,2024-02-07,Maintenance,70359.53
3757,177,2024-05-03,Marketing,88596.17
3758,124,2024-05-18,Maintenance,65179.91
3759,54,2024-03-27,Security,32269.96
3760,164,2025-02-04,Maintenance,76694.6
3761,139,2025-03-26,Misc,61745.74
3762,143,2025-07-10,Maintenance,108451.65
3763,29,2024-12-06,Marketing,32679.39
3764,10,2024-05-30,Misc,175079.9
3765,147,2024-09-14,Marketing,140526.04
3766,77,2024-01-29,Rent,55489.4
3767,46,2024-10-04,Maintenance,72808.78
3768,178,2024-01-12,Rent,163634.92
3769,58,2025-01-12,Rent,128005.25
3770,69,2024-05-01,Rent,70420.63
3771,13,2025-04-06,Misc,130821.17
3772,11,2024-06-17,Misc,165179.86
3773,50,2025-06-30,Misc,187052.76
3774,133,2024-04-11,Security,59925.57
3775,27,2024-09-28,Security,54937.57
3776,92,2025-03-04,Utilities,28756.62
3777,33,2025-09-11,Marketing,171875.1
3778,26,2024-10-04,Misc,139923.78
3779,21,2024-11-28,Maintenance,199936.81
3780,69,2024-07-11,Marketing,184459.27
3781,176,2024-04-08,Misc,197938.55
3782,89,2025-08-02,Misc,122554.61
3783,160,2025-09-14,Misc,152780.74
3784,64,2024-08-13,Rent,167572.19
3785,3,2025-08-18,Security,146248.67
3786,116,2024-07-05,Maintenance,166970.93
3787,71,2024-08-12,Utilities,54796.16
3788,37,2024-01-28,Marketing,120611.02
3789,131,2024-08-21,Rent,62187.77
3790,117,2024-06-23,Security,126160.1
3791,76,2025-04-12,Rent,151598.27
3792,33,2024-01-19,Maintenance,42910.7
3793,70,2024-04-23,Misc,184440.1
3794,82,2024-10-31,Rent,25227.16
3795,55,2025-08-02,Security,29945.46
3796,49,2025-02-13,Rent,4206.49
3797,8,2024-08-30,Rent,153621.08
3798,113,2025-06-22,Maintenance,198721.19
3799,112,2025-03-01,Marketing,34456.61
3800,9,2025-04-16,Marketing,65771.24
3801,164,2025-06-18,Misc,79432.9
3802,159,2024-03-25,Maintenance,146828.43
3803,17,2025-08-18,Maintenance,193299.96
3804,156,2025-01-19,Utilities,156938.59
3805,191,2024-11-09,Security,19681.87
3806,105,2024-10-10,Marketing,7766.67
3807,8,2025-02-04,Rent,181280.02
3808,125,2025-09-04,Security,36814.78
3809,31,2024-05-25,Security,55025.35
3810,85,2025-05-07,Misc,48283.81
3811,156,2024-10-02,Misc,73712.29
3812,183,2024-10-21,Rent,182080.57
3813,147,2025-06-19,Marketing,128700.5
3814,57,2024-07-09,Security,34390.2
3815,128,2024-05-24,Security,104066.87
3816,34,2024-01-31,Security,157526.79
3817,166,2025-08-21,Misc,57307.0
3818,124,2024-12-20,Security,116449.25
3819,127,2024-02-27,Misc,62180.51
3820,197,2025-09-09,Rent,32876.39
3821,143,2024-03-20,Misc,50490.69
3822,190,2025-06-19,Misc,192212.78
3823,69,2024-06-16,Utilities,160897.2
3824,67,2025-07-11,Misc,36390.41
3825,42,2024-10-11,Maintenance,185547.92
3826,63,2025-03-12,Maintenance,128409.66
3827,5,2024-10-10,Misc,173725.74
3828,82,2024-02-02,Security,123037.47
3829,198,2024-04-06,Maintenance,186869.02
3830,16,2024-07-29,Security,137514.46
3831,142,2024-06-24,Maintenance,63744.67
3832,54,2024-03-10,Utilities,29638.97
3833,146,2024-12-01,Misc,162334.58
3834,143,2024-03-22,Misc,118111.06
3835,16,2024-09-24,Marketing,85578.15
3836,104,2024-12-02,Marketing,99793.17
3837,42,2024-07-27,Security,49627.31
3838,170,2024-05-13,Rent,76468.69
3839,150,2025-01-30,Marketing,167906.34
3840,152,2024-10-19,Security,151684.43
3841,95,2025-03-03,Security,73864.04
3842,34,2024-04-26,Marketing,44322.93
3843,176,2025-07-09,Maintenance,54982.14
3844,124,2024-09-04,Rent,198356.46
3845,40,2025-08-11,Maintenance,82830.48
3846,133,2025-06-05,Utilities,111383.44
3847,4,2024-03-06,Utilities,100421.19
3848,163,2024-06-16,Misc,62148.06
3849,48,2024-07-13,Misc,180985.9
3850,22,2025-09-15,Rent,156589.7
3851,123,2025-08-21,Rent,147139.0
3852,147,2024-04-30,Security,176568.26
3853,146,2024-07-09,Utilities,2045.31
3854,174,2024-12-17,Utilities,173942.38
3855,101,2024-02-09,Marketing,85650.95
3856,70,2024-02-06,Maintenance,186797.23
3857,26,2024-09-24,Security,91116.96
3858,89,2025-09-18,Marketing,111062.46
3859,58,2024-02-26,Utilities,4233.29
3860,191,2025-07-12,Security,35615.66
3861,59,2025-07-23,Maintenance,155190.49
3862,58,2024-12-10,Marketing,123768.01
3863,69,2024-03-01,Utilities,2614.76
3864,184,2025-06-18,Maintenance,55210.9
3865,22,2025-02-23,Maintenance,109111.03
3866,22,2024-11-12,Security,87918.72
3867,32,2024-03-06,Utilities,64159.63
3868,50,2025-06-29,Security,115673.11
3869,88,2024-01-07,Utilities,188736.87
3870,87,2025-06-16,Misc,119618.12
3871,193,2025-05-23,Security,158667.52
3872,8,2024-12-15,Rent,22902.07
3873,8,2025-07-15,Misc,141586.27
3874,180,2024-06-09,Marketing,62956.64
3875,179,2024-02-04,Marketing,199172.4
3876,85,2024-08-08,Maintenance,116372.24
3877,26,2025-01-05,Misc,197523.17
3878,4,2025-04-21,Marketing,82563.72
3879,164,2025-06-11,Security,149032.41
3880,1,2025-02-22,Misc,92568.5
3881,107,2024-11-01,Maintenance,176360.67
3882,169,2025-09-17,Marketing,89542.64
3883,100,2024-02-27,Utilities,167350.27
3884,135,2025-04-20,Rent,94361.26
3885,6,2025-09-05,Maintenance,41086.49
3886,69,2025-06-04,Marketing,18528.99
3887,41,2025-07-16,Marketing,186080.66
3888,185,2024-07-16,Maintenance,1618.91
3889,52,2024-07-24,Maintenance,167634.5
3890,167,2024-04-28,Rent,170324.49
3891,76,2024-03-29,Maintenance,142386.33
3892,180,2024-09-04,Utilities,142207.75
3893,100,2025-04-22,Utilities,12381.63
3894,41,2025-06-07,Marketing,156169.1
3895,120,2025-04-21,Security,80254.53
3896,155,2025-08-31,Security,82289.08
3897,172,2025-02-08,Marketing,132758.52
3898,145,2025-07-01,Rent,32527.78
3899,50,2025-09-06,Security,69269.69
3900,13,2025-02-15,Marketing,58282.41
3901,186,2024-02-17,Marketing,78908.4
3902,153,2024-10-19,Misc,61567.62
3903,135,2024-12-15,Marketing,48764.89
3904,23,2024-04-30,Rent,64030.48
3905,194,2025-03-24,Maintenance,184010.47
3906,40,2025-07-06,Misc,172383.77
3907,193,2025-09-21,Maintenance,125441.27
3908,171,2024-08-16,Rent,151421.74
3909,105,2025-04-28,Maintenance,44056.27
3910,188,2025-03-30,Rent,28547.68
3911,187,2025-08-07,Marketing,21168.22
3912,25,2025-04-11,Marketing,163929.92
3913,36,2025-05-25,Misc,196900.99
3914,60,2024-05-26,Maintenance,95689.3
3915,39,2025-04-10,Utilities,64038.8
3916,197,2024-04-05,Rent,40105.33
3917,190,2025-03-15,Maintenance,69765.82
3918,100,2024-06-24,Maintenance,53081.94
3919,185,2025-03-21,Maintenance,118787.41
3920,179,2024-12-11,Marketing,123515.6
3921,1,2025-04-30,Utilities,105306.25
3922,168,2024-10-13,Rent,106757.22
3923,12,2025-04-10,Marketing,80709.2
3924,162,2025-02-04,Security,113495.96
3925,145,2024-03-29,Maintenance,184915.0
3926,10,2024-07-04,Security,130141.85
3927,1,2024-10-18,Rent,1773.83
3928,28,2025-07-16,Maintenance,100554.55
3929,93,2024-02-09,Maintenance,16457.21
3930,58,2024-12-01,Security,8449.11
3931,139,2024-10-19,Security,87666.88
3932,178,2024-12-30,Utilities,159300.39
3933,142,2025-05-01,Maintenance,88524.15
3934,197,2024-05-22,Utilities,174354.77
3935,17,2024-03-21,Rent,121448.79
3936,112,2025-04-25,Marketing,87522.85
3937,55,2024-06-29,Security,169860.23
3938,11,2024-01-27,Security,59820.45
3939,190,2025-08-22,Maintenance,168834.11
3940,113,2024-12-25,Maintenance,119165.61
3941,63,2024-02-18,Marketing,188400.91
3942,163,2024-12-10,Maintenance,137498.76
3943,155,2025-03-25,Misc,70075.94
3944,61,2024-04-03,Misc,198866.55
3945,34,2024-07-14,Marketing,190597.07
3946,50,2025-05-09,Misc,33190.64
3947,162,2024-08-25,Rent,143960.36
3948,143,2025-01-29,Misc,185920.74
3949,135,2025-07-01,Maintenance,134794.33
3950,147,2025-04-12,Security,89271.57
3951,163,2025-09-01,Security,69371.44
3952,16,2024-07-29,Marketing,3018.5
3953,167,2024-01-30,Rent,62842.99
3954,103,2025-04-17,Security,41013.63
3955,128,2025-02-15,Rent,169798.32
3956,73,2024-04-10,Misc,153454.59
3957,119,2025-01-31,Utilities,128675.46
3958,93,2024-03-31,Maintenance,109940.75
3959,51,2024-10-06,Misc,43641.76
3960,189,2025-05-29,Rent,69416.03
3961,148,2024-05-26,Maintenance,5028.53
3962,175,2024-03-15,Marketing,148481.12
3963,45,2025-05-01,Security,25387.03
3964,139,2025-04-26,Misc,9102.69
3965,182,2024-02-24,Marketing,40105.96
3966,80,2024-05-25,Marketing,17113.41
3967,72,2025-03-15,Misc,61081.49
3968,138,2025-02-12,Rent,96378.25
3969,15,2025-05-01,Misc,194921.06
3970,74,2025-07-02,Maintenance,196100.68
3971,11,2025-05-03,Utilities,8661.37
3972,198,2025-06-26,Marketing,185016.19
3973,90,2025-07-01,Security,132621.83
3974,23,2025-07-04,Marketing,108554.03
3975,18,2025-06-16,Maintenance,97023.07
3976,59,2025-08-01,Misc,59043.82
3977,7,2024-08-12,Rent,153014.6
3978,36,2024-02-05,Misc,119808.92
3979,124,2025-09-02,Rent,165202.35
3980,132,2025-04-19,Marketing,31877.81
3981,106,2024-01-03,Utilities,4627.01
3982,100,2025-07-10,Rent,126490.58
3983,38,2024-02-23,Utilities,122967.35
3984,199,2025-03-22,Maintenance,9020.06
3985,79,2024-10-22,Security,85604.38
3986,153,2025-07-12,Utilities,74690.42
3987,53,2024-07-26,Rent,126616.39
3988,119,2025-07-25,Security,139501.38
3989,143,2024-12-12,Misc,79368.28
3990,169,2024-01-20,Rent,68749.74
3991,195,2024-02-18,Misc,144117.05
3992,13,2024-01-12,Marketing,47369.62
3993,113,2025-02-12,Utilities,116213.86
3994,40,2024-11-15,Maintenance,123633.24
3995,175,2024-01-08,Security,170267.32
3996,199,2024-06-26,Security,161073.58
3997,136,2025-01-29,Marketing,110457.75
3998,128,2024-05-31,Rent,64994.28
3999,40,2024-11-14,Marketing,190627.77
4000,185,2024-07-23,Utilities,153205.94
4001,65,2025-08-28,Utilities,95580.68
4002,178,2025-05-07,Marketing,106886.61
4003,27,2024-09-24,Security,89403.73
4004,192,2024-08-12,Marketing,196597.6
4005,104,2024-05-19,Marketing,26613.22
4006,86,2024-09-17,Utilities,71776.77
4007,84,2025-01-28,Marketing,49358.61
4008,181,2024-11-01,Utilities,154137.59
4009,35,2024-11-14,Marketing,46701.58
4010,101,2025-04-16,Utilities,107642.27
4011,18,2025-06-10,Utilities,96998.25
4012,143,2024-09-21,Maintenance,115724.23
4013,68,2024-10-09,Utilities,142971.54
4014,47,2024-07-10,Maintenance,47794.14
4015,138,2025-06-08,Maintenance,134038.34
4016,91,2024-03-01,Rent,22337.0
4017,100,2025-06-16,Marketing,154868.89
4018,170,2024-01-24,Marketing,195797.05
4019,5,2024-09-10,Rent,78223.98
4020,20,2024-09-07,Utilities,181878.05
4021,47,2024-06-12,Marketing,196638.91
4022,47,2024-12-10,Security,144543.81
4023,168,2024-05-16,Maintenance,162272.44
4024,186,2024-06-12,Rent,168755.16
4025,110,2025-05-20,Rent,140416.05
4026,17,2025-08-13,Marketing,47642.95
4027,107,2025-01-13,Marketing,123617.84
4028,140,2025-07-22,Rent,77132.49
4029,9,2025-09-15,Maintenance,40033.54
4030,142,2024-07-15,Maintenance,80702.03
4031,48,2025-09-11,Marketing,101458.09
4032,31,2025-01-23,Rent,133698.49
4033,43,2024-06-25,Utilities,127616.66
4034,102,2024-07-11,Security,121632.56
4035,136,2024-05-28,Marketing,62957.47
4036,165,2024-10-03,Security,51097.46
4037,165,2024-11-17,Utilities,84866.19
4038,64,2024-07-29,Utilities,42035.25
4039,97,2024-08-26,Maintenance,141894.62
4040,116,2025-08-02,Marketing,113595.39
4041,170,2024-04-20,Rent,73475.03
4042,166,2025-08-21,Maintenance,99537.84
4043,122,2025-07-14,Utilities,20518.82
4044,79,2025-04-09,Rent,83118.61
4045,44,2024-05-02,Utilities,88510.12
4046,164,2025-05-08,Security,11966.53
4047,52,2025-01-14,Security,67314.4
4048,118,2024-02-08,Rent,154139.85
4049,142,2025-07-01,Misc,123895.13
4050,169,2025-05-11,Misc,116299.77
4051,127,2024-03-02,Rent,16472.99
4052,86,2024-07-06,Security,69612.22
4053,88,2024-04-15,Misc,40034.61
4054,163,2024-08-17,Security,194901.49
4055,60,2025-08-11,Misc,154291.53
4056,90,2025-02-07,Misc,18940.92
4057,95,2025-05-26,Marketing,105187.5
4058,4,2025-07-18,Marketing,38746.95
4059,185,2024-11-14,Rent,98770.51
4060,75,2025-05-29,Utilities,32335.65
4061,129,2024-03-06,Rent,187307.84
4062,111,2024-02-17,Security,17216.75
4063,118,2025-08-22,Utilities,194833.93
4064,81,2024-09-23,Misc,155121.56
4065,197,2024-06-14,Marketing,130597.29
4066,169,2024-05-24,Misc,43600.85
4067,27,2024-05-21,Maintenance,169527.29
4068,115,2025-02-21,Misc,47306.76
4069,75,2025-05-20,Rent,176926.82
4070,105,2025-05-08,Maintenance,163495.99
4071,65,2025-08-18,Marketing,124630.79
4072,186,2024-05-20,Security,71865.18
4073,129,2025-05-27,Marketing,198789.73
4074,157,2024-11-17,Utilities,35265.05
4075,14,2024-08-28,Misc,148510.7
4076,88,2024-07-27,Rent,117478.41
4077,182,2025-05-28,Maintenance,118806.64
4078,192,2024-12-18,Misc,183927.38
4079,52,2024-08-31,Maintenance,199930.05
4080,19,2024-06-16,Security,171887.47
4081,123,2024-04-10,Maintenance,140210.03
4082,109,2024-11-04,Misc,88504.72
4083,196,2025-04-29,Security,167336.28
4084,82,2025-02-16,Security,182445.35
4085,30,2025-01-08,Misc,106703.59
4086,11,2025-02-23,Utilities,28966.72
4087,9,2025-09-21,Maintenance,185620.81
4088,179,2025-03-06,Utilities,146253.55
4089,148,2024-06-17,Rent,28274.14
4090,88,2024-07-15,Marketing,66854.32
4091,90,2025-02-20,Marketing,170133.07
4092,194,2025-09-11,Misc,144999.3
4093,109,2025-07-22,Misc,62915.46
4094,25,2025-06-03,Utilities,93356.85
4095,55,2024-05-29,Maintenance,173409.37
4096,154,2024-05-19,Marketing,31683.25
4097,138,2024-09-03,Misc,155371.15
4098,94,2024-06-24,Marketing,156601.43
4099,167,2024-09-24,Rent,27763.25
4100,197,2024-04-01,Misc,59459.03
4101,182,2025-05-02,Security,193946.75
4102,111,2025-01-20,Maintenance,149455.7
4103,84,2024-01-14,Misc,50041.8
4104,42,2025-02-12,Marketing,74688.99
4105,128,2025-08-11,Security,109840.63
4106,62,2024-03-31,Maintenance,147242.92
4107,4,2025-03-06,Rent,187678.66
4108,167,2025-09-26,Marketing,8839.49
4109,59,2025-03-17,Marketing,152348.28
4110,22,2025-02-03,Maintenance,48063.94
4111,150,2025-06-17,Marketing,190227.07
4112,9,2024-11-15,Marketing,65210.3
4113,18,2025-08-09,Rent,193517.32
4114,22,2025-04-06,Maintenance,87873.47
4115,109,2024-06-28,Marketing,24149.6
4116,84,2024-06-21,Misc,50053.24
4117,196,2024-09-13,Misc,84666.21
4118,12,2024-10-20,Utilities,167040.88
4119,3,2025-02-17,Maintenance,28529.21
4120,22,2024-10-13,Maintenance,80366.65
4121,116,2024-11-23,Rent,85996.86
4122,76,2024-10-12,Utilities,74658.51
4123,10,2024-01-06,Security,165126.12
4124,26,2024-10-10,Misc,126494.59
4125,183,2024-05-18,Security,198796.85
4126,146,2024-07-17,Utilities,42773.45
4127,179,2024-02-04,Marketing,48720.09
4128,128,2024-12-31,Rent,42786.17
4129,188,2024-03-01,Security,54063.77
4130,183,2025-02-25,Maintenance,124260.31
4131,44,2025-04-02,Utilities,123830.88
4132,49,2024-08-24,Security,178687.15
4133,65,2025-08-02,Misc,196076.83
4134,93,2025-01-23,Utilities,18065.0
4135,147,2024-05-20,Rent,18736.57
4136,53,2024-06-17,Marketing,73323.59
4137,100,2024-02-02,Misc,142209.75
4138,60,2025-02-21,Utilities,151973.44
4139,11,2024-07-01,Misc,14157.21
4140,30,2025-04-25,Maintenance,199096.33
4141,106,2025-07-14,Security,119766.68
4142,69,2024-02-09,Maintenance,17465.39
4143,80,2024-06-28,Maintenance,125480.96
4144,109,2024-08-21,Rent,42511.32
4145,39,2025-02-13,Misc,129806.56
4146,51,2025-03-29,Utilities,65844.84
4147,132,2024-03-22,Misc,80468.25
4148,59,2024-08-25,Marketing,108721.11
4149,109,2024-10-02,Marketing,57695.81
4150,23,2025-07-13,Utilities,187769.37
4151,135,2024-07-14,Security,58772.02
4152,41,2024-07-07,Misc,144843.97
4153,79,2024-09-27,Misc,182663.96
4154,53,2025-02-11,Marketing,146638.31
4155,34,2024-08-10,Marketing,27917.99
4156,65,2024-08-31,Utilities,12125.5
4157,17,2025-03-24,Rent,187053.68
4158,173,2024-09-22,Security,197009.42
4159,136,2025-09-04,Security,161820.04
4160,91,2025-03-10,Maintenance,177102.88
4161,165,2024-07-24,Marketing,158080.81
4162,139,2024-03-01,Marketing,80399.08
4163,155,2025-08-02,Marketing,4284.56
4164,14,2024-03-09,Marketing,107425.44
4165,62,2024-03-24,Misc,108344.44
4166,83,2025-06-26,Utilities,53379.05
4167,171,2024-04-07,Rent,61366.59
4168,142,2025-07-17,Marketing,132645.03
4169,34,2024-11-29,Misc,11220.69
4170,147,2024-07-03,Maintenance,36187.04
4171,24,2025-06-05,Misc,123144.31
4172,39,2025-04-22,Utilities,95523.78
4173,76,2025-09-16,Marketing,193781.78
4174,50,2024-03-24,Misc,192376.92
4175,21,2025-08-25,Misc,127636.32
4176,43,2025-08-24,Misc,198008.41
4177,53,2025-07-28,Security,92010.73
4178,199,2025-06-07,Maintenance,30801.43
4179,10,2024-03-07,Rent,179453.14
4180,76,2025-07-15,Security,94525.82
4181,155,2024-05-12,Utilities,182340.04
4182,20,2025-06-19,Misc,29943.24
4183,92,2025-04-21,Utilities,30024.79
4184,9,2024-12-06,Maintenance,144653.29
4185,52,2024-01-15,Security,182109.49
4186,81,2025-04-17,Misc,136325.34
4187,91,2024-04-12,Security,153884.5
4188,72,2024-03-13,Marketing,192900.25
4189,196,2024-11-29,Rent,92272.39
4190,2,2024-10-25,Misc,78645.02
4191,35,2024-04-28,Rent,134376.46
4192,130,2025-05-05,Security,176626.1
4193,198,2025-04-14,Utilities,89106.42
4194,8,2024-11-11,Misc,170513.97
4195,114,2024-04-27,Maintenance,194533.01
