redemption_id,customer_id,reward_name,points_redeemed,redemption_date
3460,29249,Gift Card $10,1000,2025-01-21
3461,34691,Product Discount,500,2024-04-09
3462,10255,Product Discount,500,2024-05-02
3463,8128,Gift Card $10,1000,2025-02-01
3464,20316,Free Shipping Voucher,200,2025-09-18
3465,22183,Gift Card $50,5000,2025-07-09
3466,10329,Gift Card $50,5000,2025-03-05
3467,4026,Product Discount,500,2024-10-19
3468,7293,Gift Card $10,1000,2025-10-12
3469,20915,Free Shipping Voucher,200,2024-06-06
3470,16470,Gift Card $10,1000,2025-09-21
3471,24164,Product Discount,500,2025-01-26
3472,26391,Gift Card $10,1000,2025-10-18
3473,25218,Gift Card $10,1000,2025-07-03
3474,34130,Gift Card $10,1000,2025-08-09
3475,35444,Free Shipping Voucher,200,2026-01-26
3476,27279,Gift Card $10,1000,2025-01-14
3477,49755,Product Discount,500,2026-02-02
3478,48166,Product Discount,500,2025-11-06
3479,36399,Gift Card $10,1000,2024-07-25
3480,8072,Free Shipping Voucher,200,2024-05-18
3481,6834,Gift Card $50,5000,2025-04-23
3482,1697,Gift Card $10,1000,2025-11-02
3483,37655,Gift Card $50,5000,2024-12-30
3484,7285,Gift Card $50,5000,2024-07-10
3485,30951,Gift Card $10,1000,2025-09-27
3486,3941,Gift Card $50,5000,2024-02-26
3487,42395,Gift Card $10,1000,2025-04-03
3488,24741,Gift Card $50,5000,2025-07-08
3489,7691,Gift Card $10,1000,2025-10-23
3490,37779,Gift Card $10,1000,2025-01-17
3491,42779,Free Shipping Voucher,200,2024-12-19
3492,22544,Gift Card $10,1000,2024-05-27
3493,47580,Free Shipping Voucher,200,2025-01-30
3494,44579,Gift Card $50,5000,2025-10-04
3495,48589,Product Discount,500,2026-02-07
3496,45795,Gift Card $50,5000,2025-12-29
3497,24773,Product Discount,500,2024-06-29
3498,44149,Gift Card $50,5000,2024-12-04
3499,47882,Gift Card $10,1000,2025-03-11
3500,47575,Gift Card $50,5000,2024-07-27
3501,9302,Free Shipping Voucher,200,2024-10-26
3502,4992,Gift Card $50,5000,2025-02-21
3503,12549,Product Discount,500,2024-03-25
3504,41793,Gift Card $10,1000,2026-02-24
3505,14639,Product Discount,500,2025-11-16
3506,5040,Gift Card $10,1000,2024-12-06
3507,18584,Product Discount,500,2025-07-12
3508,18156,Gift Card $50,5000,2025-04-16
3509,41867,Gift Card $50,5000,2025-02-02
3510,8110,Product Discount,500,2024-12-09
3511,48184,Gift Card $10,1000,2025-02-25
3512,10026,Gift Card $10,1000,2025-09-03
3513,36907,Free Shipping Voucher,200,2024-10-22
3514,3920,Product Discount,500,2024-10-12
3515,45397,Free Shipping Voucher,200,2024-09-09
3516,33392,Gift Card $50,5000,2024-03-14
3517,9201,Free Shipping Voucher,200,2024-10-04
3518,45219,Gift Card $50,5000,2024-08-27
3519,4367,Free Shipping Voucher,200,2025-05-17
3520,2620,Gift Card $50,5000,2024-12-26
3521,28918,Gift Card $10,1000,2024-04-21
3522,9733,Gift Card $50,5000,2025-02-21
3523,40942,Product Discount,500,2024-09-28
3524,47212,Product Discount,500,2025-11-02
3525,13757,Gift Card $10,1000,2024-08-01
3526,37048,Free Shipping Voucher,200,2025-12-20
3527,14077,Gift Card $10,1000,2024-07-05
3528,3404,Product Discount,500,2025-06-17
3529,39943,Gift Card $50,5000,2024-05-29
3530,14243,Product Discount,500,2025-10-02
3531,24762,Gift Card $10,1000,2025-03-25
3532,39867,Gift Card $10,1000,2024-10-30
3533,11754,Product Discount,500,2025-04-11
3534,49992,Gift Card $10,1000,2024-07-23
3535,3238,Product Discount,500,2025-04-22
3536,20032,Product Discount,500,2024-06-20
3537,32526,Product Discount,500,2024-03-15
3538,43608,Gift Card $50,5000,2026-02-05
3539,40822,Gift Card $10,1000,2025-07-16
3540,21655,Gift Card $10,1000,2025-02-14
3541,8192,Product Discount,500,2025-08-07
3542,44901,Gift Card $50,5000,2024-04-28
3543,42405,Free Shipping Voucher,200,2025-11-24
3544,5389,Gift Card $50,5000,2024-05-09
3545,19172,Product Discount,500,2025-05-30
3546,18253,Gift Card $50,5000,2025-12-01
3547,27859,Gift Card $50,5000,2024-03-22
3548,20350,Product Discount,500,2025-03-14
3549,44305,Free Shipping Voucher,200,2025-10-08
3550,8176,Product Discount,500,2025-09-16
3551,17529,Product Discount,500,2024-06-16
3552,15898,Product Discount,500,2024-09-26
3553,36173,Free Shipping Voucher,200,2025-03-01
3554,9704,Product Discount,500,2026-02-12
3555,22511,Free Shipping Voucher,200,2024-06-25
3556,29250,Product Discount,500,2024-05-15
3557,46524,Gift Card $10,1000,2025-11-28
3558,32307,Gift Card $10,1000,2025-07-12
3559,27742,Gift Card $10,1000,2024-12-11
3560,24275,Gift Card $50,5000,2024-07-29
3561,24429,Gift Card $50,5000,2024-04-09
3562,28599,Gift Card $10,1000,2024-05-24
3563,15127,Product Discount,500,2025-12-15
3564,44785,Free Shipping Voucher,200,2025-12-21
3565,986,Free Shipping Voucher,200,2025-03-22
3566,29545,Free Shipping Voucher,200,2025-09-09
3567,36510,Free Shipping Voucher,200,2025-05-25
3568,6464,Gift Card $10,1000,2026-01-29
3569,43866,Gift Card $50,5000,2025-08-25
3570,46356,Free Shipping Voucher,200,2025-10-06
3571,29108,Gift Card $50,5000,2026-01-25
3572,29757,Gift Card $10,1000,2025-02-04
3573,33938,Product Discount,500,2025-05-18
3574,47813,Product Discount,500,2025-02-15
3575,18120,Gift Card $50,5000,2024-09-09
3576,14006,Free Shipping Voucher,200,2025-09-27
3577,2202,Free Shipping Voucher,200,2026-01-15
3578,46992,Product Discount,500,2024-10-14
3579,39274,Free Shipping Voucher,200,2025-09-02
3580,31711,Gift Card $10,1000,2025-09-06
3581,18272,Gift Card $50,5000,2024-05-17
3582,26252,Product Discount,500,2024-04-11
3583,12998,Gift Card $10,1000,2024-09-27
3584,36715,Gift Card $10,1000,2024-06-24
3585,29938,Gift Card $50,5000,2025-04-29
3586,4723,Gift Card $50,5000,2024-02-27
3587,29768,Gift Card $50,5000,2024-04-10
3588,12451,Free Shipping Voucher,200,2024-08-22
3589,34268,Gift Card $10,1000,2024-10-12
3590,44530,Gift Card $50,5000,2025-01-04
3591,5726,Gift Card $50,5000,2025-08-21
3592,29293,Free Shipping Voucher,200,2024-10-17
3593,46215,Free Shipping Voucher,200,2024-05-03
3594,36634,Gift Card $10,1000,2024-08-17
3595,43030,Product Discount,500,2025-04-07
3596,42806,Gift Card $10,1000,2024-11-14
3597,22379,Free Shipping Voucher,200,2025-04-16
3598,4916,Product Discount,500,2024-11-07
3599,12850,Free Shipping Voucher,200,2025-01-24
3600,2377,Gift Card $10,1000,2024-04-28
3601,2557,Gift Card $50,5000,2025-06-18
3602,32783,Product Discount,500,2025-05-28
3603,10431,Gift Card $50,5000,2025-12-04
3604,45469,Gift Card $50,5000,2025-11-28
3605,29084,Product Discount,500,2025-07-06
3606,20708,Gift Card $10,1000,2024-07-23
3607,16717,Gift Card $50,5000,2025-01-14
3608,40487,Product Discount,500,2024-05-13
3609,29576,Gift Card $50,5000,2025-02-11
3610,42850,Gift Card $10,1000,2025-08-25
3611,17172,Gift Card $10,1000,2024-06-21
3612,24416,Product Discount,500,2024-10-03
3613,13790,Product Discount,500,2024-12-18
3614,32593,Free Shipping Voucher,200,2025-11-07
3615,18034,Free Shipping Voucher,200,2024-12-29
3616,36796,Product Discount,500,2024-11-11
3617,19453,Product Discount,500,2025-10-17
3618,34962,Gift Card $50,5000,2024-11-30
3619,47813,Free Shipping Voucher,200,2026-01-24
3620,47470,Free Shipping Voucher,200,2025-04-22
3621,4414,Product Discount,500,2025-12-27
3622,43916,Product Discount,500,2025-07-04
3623,11445,Free Shipping Voucher,200,2024-05-10
3624,7870,Product Discount,500,2025-07-02
3625,28693,Free Shipping Voucher,200,2025-03-20
3626,15231,Gift Card $50,5000,2024-06-23
3627,6229,Gift Card $50,5000,2024-07-31
3628,38884,Product Discount,500,2025-11-12
3629,29948,Free Shipping Voucher,200,2025-09-05
3630,34170,Gift Card $10,1000,2025-05-14
3631,48628,Free Shipping Voucher,200,2024-06-27
3632,7231,Free Shipping Voucher,200,2025-12-31
3633,38049,Gift Card $10,1000,2025-09-30
3634,34356,Product Discount,500,2025-08-13
3635,36137,Free Shipping Voucher,200,2024-04-24
3636,34533,Free Shipping Voucher,200,2026-02-03
3637,33461,Gift Card $10,1000,2024-05-11
3638,27355,Product Discount,500,2025-07-18
3639,47536,Gift Card $10,1000,2025-10-28
3640,15660,Free Shipping Voucher,200,2024-07-28
3641,18708,Product Discount,500,2024-07-13
3642,36885,Gift Card $50,5000,2025-07-09
3643,41288,Product Discount,500,2024-03-17
3644,23048,Gift Card $50,5000,2024-12-22
3645,29652,Gift Card $10,1000,2025-03-24
3646,13432,Gift Card $10,1000,2025-12-11
3647,48475,Product Discount,500,2025-10-25
3648,20251,Gift Card $10,1000,2024-03-18
3649,27083,Free Shipping Voucher,200,2025-12-24
3650,29717,Gift Card $10,1000,2024-12-12
3651,45108,Free Shipping Voucher,200,2024-06-14
3652,41843,Free Shipping Voucher,200,2024-05-04
3653,3704,Free Shipping Voucher,200,2024-04-25
3654,48767,Free Shipping Voucher,200,2024-06-08
3655,16203,Gift Card $10,1000,2025-02-09
3656,12445,Free Shipping Voucher,200,2024-04-16
3657,24716,Product Discount,500,2026-01-05
3658,23782,Gift Card $50,5000,2024-08-30
3659,24809,Gift Card $50,5000,2024-07-28
3660,23147,Gift Card $10,1000,2024-04-09
3661,27764,Gift Card $50,5000,2024-07-22
3662,4931,Gift Card $10,1000,2025-11-12
3663,34768,Free Shipping Voucher,200,2024-06-28
3664,25988,Gift Card $50,5000,2025-11-07
3665,26843,Gift Card $50,5000,2025-11-09
3666,2871,Gift Card $10,1000,2025-07-05
3667,19635,Free Shipping Voucher,200,2025-04-27
3668,20091,Gift Card $10,1000,2025-11-17
3669,27353,Free Shipping Voucher,200,2024-05-11
3670,6345,Product Discount,500,2025-08-30
3671,26883,Gift Card $50,5000,2024-04-19
3672,22437,Free Shipping Voucher,200,2026-01-23
3673,20290,Product Discount,500,2024-06-11
3674,7708,Gift Card $10,1000,2025-12-11
3675,3549,Gift Card $50,5000,2024-09-29
3676,33392,Free Shipping Voucher,200,2024-10-02
3677,28819,Free Shipping Voucher,200,2025-09-05
3678,25010,Product Discount,500,2025-04-21
3679,18816,Gift Card $50,5000,2025-12-15
3680,10724,Product Discount,500,2025-08-22
3681,41383,Gift Card $50,5000,2024-03-14
3682,38594,Free Shipping Voucher,200,2025-06-05
3683,43348,Gift Card $50,5000,2025-10-01
3684,28185,Free Shipping Voucher,200,2026-01-12
3685,7486,Gift Card $50,5000,2024-07-20
3686,16392,Product Discount,500,2025-04-13
3687,31709,Gift Card $10,1000,2024-04-01
3688,30096,Gift Card $50,5000,2024-03-03
3689,1063,Product Discount,500,2024-07-21
3690,10100,Free Shipping Voucher,200,2025-01-19
3691,37518,Free Shipping Voucher,200,2024-05-28
3692,44050,Free Shipping Voucher,200,2025-09-24
3693,9504,Gift Card $50,5000,2024-10-28
3694,39149,Gift Card $50,5000,2025-07-18
3695,6504,Gift Card $50,5000,2024-03-26
3696,24212,Product Discount,500,2026-02-03
3697,18390,Product Discount,500,2026-01-01
3698,10426,Product Discount,500,2024-06-08
3699,32026,Gift Card $10,1000,2025-08-06
3700,45968,Product Discount,500,2025-06-27
3701,38551,Gift Card $10,1000,2024-12-02
3702,24788,Free Shipping Voucher,200,2025-08-05
3703,20672,Product Discount,500,2025-11-30
3704,4354,Gift Card $10,1000,2025-03-24
3705,5306,Product Discount,500,2024-08-04
3706,44240,Free Shipping Voucher,200,2026-01-16
3707,18705,Product Discount,500,2025-01-25
3708,2742,Gift Card $50,5000,2026-02-11
3709,9761,Gift Card $10,1000,2024-05-14
3710,44675,Gift Card $50,5000,2024-08-18
3711,41227,Gift Card $10,1000,2025-01-04
3712,17679,Gift Card $10,1000,2025-01-05
3713,46996,Gift Card $50,5000,2024-05-28
3714,36623,Product Discount,500,2024-03-25
3715,41470,Gift Card $50,5000,2024-07-20
3716,31351,Gift Card $50,5000,2025-06-09
3717,18627,Product Discount,500,2025-10-18
3718,43626,Gift Card $50,5000,2026-01-22
3719,35233,Product Discount,500,2024-08-15
3720,47469,Gift Card $50,5000,2024-06-24
3721,40772,Gift Card $50,5000,2024-04-25
3722,29938,Gift Card $50,5000,2024-09-04
3723,815,Product Discount,500,2025-08-01
3724,32953,Gift Card $50,5000,2024-06-30
3725,2325,Gift Card $50,5000,2025-09-11
3726,41750,Product Discount,500,2024-03-19
3727,28850,Gift Card $10,1000,2025-03-01
3728,9938,Gift Card $50,5000,2024-11-26
3729,39984,Free Shipping Voucher,200,2025-05-01
3730,5186,Gift Card $10,1000,2024-09-25
3731,5903,Gift Card $50,5000,2025-10-23
3732,18984,Gift Card $50,5000,2024-08-01
3733,20057,Gift Card $50,5000,2025-09-14
3734,28884,Gift Card $10,1000,2025-05-20
3735,6950,Gift Card $50,5000,2025-05-27
3736,36806,Free Shipping Voucher,200,2025-06-04
3737,7179,Free Shipping Voucher,200,2026-01-18
3738,4512,Gift Card $10,1000,2026-02-15
3739,35412,Free Shipping Voucher,200,2025-10-24
3740,41313,Gift Card $10,1000,2025-07-22
3741,32334,Product Discount,500,2025-01-04
3742,747,Gift Card $50,5000,2025-12-11
3743,29011,Gift Card $10,1000,2024-10-30
3744,42682,Product Discount,500,2025-12-16
3745,44081,Free Shipping Voucher,200,2025-10-22
3746,27428,Gift Card $10,1000,2024-10-30
3747,5761,Product Discount,500,2024-04-14
3748,47296,Free Shipping Voucher,200,2025-07-10
3749,16907,Gift Card $10,1000,2025-11-07
3750,15342,Free Shipping Voucher,200,2025-11-04
3751,6346,Product Discount,500,2024-06-15
3752,26042,Gift Card $50,5000,2024-07-20
3753,6706,Gift Card $50,5000,2025-10-14
3754,9403,Product Discount,500,2025-08-28
3755,6122,Gift Card $10,1000,2025-10-26
3756,4294,Gift Card $10,1000,2026-02-23
3757,46599,Free Shipping Voucher,200,2025-05-15
3758,10055,Product Discount,500,2025-10-26
3759,19361,Gift Card $10,1000,2024-06-08
3760,28615,Gift Card $10,1000,2025-05-04
3761,49228,Product Discount,500,2025-12-10
3762,6364,Product Discount,500,2024-05-07
3763,35465,Free Shipping Voucher,200,2025-03-15
3764,5638,Gift Card $50,5000,2024-03-17
3765,3328,Gift Card $50,5000,2024-06-14
3766,5607,Gift Card $50,5000,2024-03-25
3767,44323,Product Discount,500,2024-08-19
3768,1304,Free Shipping Voucher,200,2024-11-03
3769,37359,Gift Card $50,5000,2025-09-23
3770,34773,Gift Card $10,1000,2026-02-10
3771,39842,Gift Card $50,5000,2024-03-14
3772,21082,Gift Card $10,1000,2024-08-09
3773,25645,Gift Card $50,5000,2024-11-12
3774,25468,Gift Card $10,1000,2025-11-28
3775,11911,Product Discount,500,2025-05-12
3776,33704,Product Discount,500,2024-10-06
3777,12964,Free Shipping Voucher,200,2024-05-30
3778,6067,Gift Card $10,1000,2025-05-31
3779,18339,Product Discount,500,2024-08-09
3780,31979,Product Discount,500,2025-02-06
3781,5850,Free Shipping Voucher,200,2024-07-09
3782,22841,Gift Card $10,1000,2024-11-06
3783,16641,Gift Card $10,1000,2025-06-01
3784,37350,Gift Card $10,1000,2025-01-19
3785,18752,Product Discount,500,2025-07-25
3786,33886,Gift Card $50,5000,2025-03-13
3787,29808,Free Shipping Voucher,200,2024-11-13
3788,48506,Gift Card $50,5000,2024-08-05
3789,41150,Free Shipping Voucher,200,2025-01-30
3790,12689,Free Shipping Voucher,200,2025-02-05
3791,3348,Gift Card $10,1000,2025-02-12
3792,37585,Gift Card $50,5000,2024-08-27
3793,2167,Free Shipping Voucher,200,2025-10-01
3794,12395,Gift Card $10,1000,2025-11-16
3795,6957,Free Shipping Voucher,200,2025-09-04
3796,25054,Gift Card $50,5000,2026-02-15
3797,49464,Product Discount,500,2024-12-13
3798,12022,Gift Card $10,1000,2025-08-15
3799,19805,Product Discount,500,2025-01-07
3800,43534,Free Shipping Voucher,200,2025-08-30
3801,18913,Free Shipping Voucher,200,2024-10-13
3802,21534,Product Discount,500,2025-09-10
3803,7067,Gift Card $10,1000,2024-09-18
3804,17965,Free Shipping Voucher,200,2024-05-28
3805,25871,Gift Card $50,5000,2024-08-22
3806,9337,Free Shipping Voucher,200,2024-11-27
3807,12447,Gift Card $50,5000,2025-11-10
3808,43759,Gift Card $50,5000,2025-10-17
3809,23714,Product Discount,500,2024-07-19
3810,9766,Gift Card $50,5000,2024-05-26
3811,30529,Gift Card $50,5000,2026-02-06
3812,41089,Gift Card $10,1000,2026-02-11
3813,33913,Gift Card $10,1000,2025-11-01
3814,26711,Gift Card $10,1000,2024-03-05
3815,46973,Gift Card $50,5000,2025-10-30
3816,14828,Product Discount,500,2025-10-12
3817,3721,Gift Card $10,1000,2024-08-17
3818,9902,Product Discount,500,2025-06-04
3819,40723,Product Discount,500,2024-09-03
3820,20974,Gift Card $50,5000,2025-03-06
3821,24967,Gift Card $10,1000,2025-05-29
3822,39105,Gift Card $10,1000,2026-01-02
3823,29773,Product Discount,500,2025-04-26
3824,16547,Free Shipping Voucher,200,2025-09-05
3825,10574,Gift Card $50,5000,2025-01-25
3826,41250,Product Discount,500,2024-10-02
3827,10905,Gift Card $10,1000,2025-02-02
3828,36108,Product Discount,500,2024-10-05
3829,33299,Gift Card $50,5000,2025-01-27
3830,28230,Free Shipping Voucher,200,2025-12-05
3831,23289,Product Discount,500,2024-11-09
3832,49439,Gift Card $10,1000,2025-03-31
3833,10119,Product Discount,500,2025-05-22
3834,33582,Gift Card $50,5000,2024-10-22
3835,20539,Product Discount,500,2025-08-05
3836,39218,Product Discount,500,2025-01-16
3837,24882,Free Shipping Voucher,200,2025-09-23
3838,10347,Product Discount,500,2025-10-11
3839,12105,Free Shipping Voucher,200,2024-07-05
3840,7375,Gift Card $50,5000,2026-01-22
3841,44908,Gift Card $10,1000,2025-09-12
3842,40338,Free Shipping Voucher,200,2024-07-08
3843,17628,Gift Card $10,1000,2024-04-11
3844,29312,Free Shipping Voucher,200,2025-09-11
3845,19880,Free Shipping Voucher,200,2025-09-15
3846,16190,Product Discount,500,2024-05-07
3847,23232,Free Shipping Voucher,200,2024-09-20
3848,24615,Product Discount,500,2025-07-15
3849,29527,Free Shipping Voucher,200,2025-05-19
3850,21612,Free Shipping Voucher,200,2025-06-19
3851,48547,Free Shipping Voucher,200,2024-04-20
3852,49718,Product Discount,500,2025-11-05
3853,27399,Product Discount,500,2025-09-16
3854,35202,Gift Card $10,1000,2026-02-17
3855,26201,Gift Card $10,1000,2026-02-21
3856,9060,Free Shipping Voucher,200,2024-12-10
3857,9901,Product Discount,500,2024-02-29
3858,33452,Gift Card $50,5000,2024-08-06
3859,44912,Gift Card $50,5000,2025-05-18
3860,6518,Product Discount,500,2025-06-04
3861,14706,Gift Card $10,1000,2024-08-17
3862,42989,Gift Card $50,5000,2025-01-09
3863,43448,Product Discount,500,2026-01-14
3864,19592,Gift Card $50,5000,2025-01-12
3865,12955,Free Shipping Voucher,200,2025-03-09
3866,37421,Gift Card $50,5000,2024-06-26
3867,19191,Gift Card $50,5000,2026-01-06
3868,18281,Gift Card $10,1000,2025-08-23
3869,17227,Product Discount,500,2026-01-27
3870,6878,Free Shipping Voucher,200,2025-05-30
3871,35690,Free Shipping Voucher,200,2025-08-14
3872,6677,Gift Card $50,5000,2024-06-26
3873,8552,Free Shipping Voucher,200,2024-11-22
3874,24172,Gift Card $50,5000,2025-10-07
3875,7313,Free Shipping Voucher,200,2025-03-15
3876,35139,Gift Card $10,1000,2025-08-04
3877,32993,Gift Card $10,1000,2024-06-11
3878,7971,Gift Card $10,1000,2024-09-22
3879,14600,Gift Card $50,5000,2025-04-27
3880,40003,Product Discount,500,2025-03-19
3881,26811,Gift Card $50,5000,2025-02-21
3882,10943,Gift Card $10,1000,2024-12-02
3883,37881,Product Discount,500,2024-12-27
3884,36075,Gift Card $50,5000,2025-06-22
3885,23163,Product Discount,500,2024-04-12
3886,49210,Free Shipping Voucher,200,2025-10-22
3887,5792,Free Shipping Voucher,200,2024-05-14
3888,36376,Gift Card $50,5000,2024-04-25
3889,38403,Gift Card $10,1000,2025-05-29
3890,13541,Free Shipping Voucher,200,2025-01-30
3891,17011,Gift Card $50,5000,2024-09-23
3892,8200,Gift Card $50,5000,2025-01-12
3893,13566,Gift Card $10,1000,2024-06-13
3894,35036,Product Discount,500,2026-01-04
3895,4311,Product Discount,500,2024-03-13
3896,19926,Free Shipping Voucher,200,2024-05-25
3897,49933,Product Discount,500,2025-01-07
3898,12715,Product Discount,500,2024-09-11
3899,38437,Gift Card $10,1000,2025-12-15
3900,46035,Free Shipping Voucher,200,2025-09-18
3901,49309,Gift Card $50,5000,2024-04-12
3902,14454,Free Shipping Voucher,200,2025-09-16
3903,34224,Gift Card $50,5000,2026-01-22
3904,29850,Gift Card $50,5000,2025-12-24
3905,4805,Gift Card $50,5000,2025-11-27
3906,48918,Product Discount,500,2024-10-31
3907,18112,Gift Card $10,1000,2025-02-28
3908,30748,Product Discount,500,2024-03-13
3909,46802,Gift Card $50,5000,2025-03-10
3910,10923,Gift Card $50,5000,2025-06-07
3911,42006,Gift Card $10,1000,2024-07-11
3912,27782,Product Discount,500,2026-02-12
3913,47687,Gift Card $10,1000,2025-09-25
3914,342,Product Discount,500,2025-12-10
3915,25345,Product Discount,500,2025-11-22
3916,27826,Gift Card $50,5000,2026-01-03
3917,8888,Free Shipping Voucher,200,2024-03-29
3918,16225,Gift Card $10,1000,2024-05-09
