store_id,prod_id,stock_qty,last_updated
111,48,186,2025-05-10
20,709,23,2025-05-27
137,35,35,2025-03-19
43,887,328,2025-08-16
61,1215,469,2025-09-05
36,990,302,2025-02-22
56,328,204,2025-06-09
55,779,28,2025-05-19
16,565,296,2025-05-12
43,381,208,2025-07-03
39,1145,396,2025-02-24
83,151,3,2025-04-22
125,776,378,2025-03-12
107,330,462,2025-06-24
184,1057,470,2025-07-12
91,68,395,2025-08-12
83,33,251,2025-03-10
133,1031,380,2025-03-18
88,164,470,2025-07-16
40,849,364,2025-07-29
161,872,262,2025-06-05
14,170,122,2025-01-03
189,838,224,2025-05-10
142,1208,437,2025-05-21
149,921,51,2025-05-23
122,211,162,2025-06-30
163,256,445,2025-09-24
15,550,445,2025-04-25
41,846,172,2025-08-26
103,604,379,2025-03-29
182,391,94,2025-04-07
161,470,341,2025-04-09
93,259,75,2025-05-08
173,259,11,2025-01-14
34,305,180,2025-02-15
180,476,335,2025-06-06
108,54,431,2025-09-30
152,747,144,2025-03-22
61,19,207,2025-03-06
139,808,463,2025-02-17
124,838,164,2025-04-01
19,772,43,2025-02-23
78,666,90,2025-08-11
32,369,228,2025-01-15
89,1073,480,2025-01-20
141,638,405,2025-08-05
107,375,363,2025-09-30
53,1182,307,2025-03-04
13,1005,423,2025-03-01
116,624,217,2025-04-06
142,489,433,2025-05-04
161,374,270,2025-07-14
94,690,135,2025-05-28
167,743,196,2025-01-04
158,434,205,2025-05-19
197,362,178,2025-03-27
75,369,402,2025-05-26
118,725,74,2025-02-21
115,159,390,2025-06-10
23,61,296,2025-02-12
141,1091,196,2025-07-05
197,1155,112,2025-08-08
36,915,311,2025-06-07
104,910,309,2025-03-02
99,597,281,2025-09-21
116,725,344,2025-03-15
124,558,107,2025-04-26
155,910,430,2025-01-12
101,849,288,2025-06-01
12,63,382,2025-05-08
88,925,130,2025-09-07
129,550,183,2025-02-13
83,1193,460,2025-02-22
14,696,356,2025-01-09
125,326,398,2025-06-04
73,83,78,2025-03-29
58,646,124,2025-03-12
78,236,364,2025-05-06
81,1068,184,2025-03-23
40,881,137,2025-02-02
127,858,21,2025-02-11
138,740,283,2025-02-05
186,103,354,2025-07-10
189,410,257,2025-02-19
77,884,472,2025-05-23
85,608,247,2025-06-17
77,584,237,2025-06-22
2,321,404,2025-05-16
119,337,307,2025-02-10
149,1092,396,2025-09-15
180,714,465,2025-02-22
149,113,156,2025-05-22
125,967,2,2025-09-27
11,79,420,2025-03-30
93,742,136,2025-03-21
195,86,140,2025-03-04
65,1055,86,2025-07-08
12,607,333,2025-04-14
55,1159,147,2025-09-26
99,316,420,2025-03-04
28,153,460,2025-02-14
117,164,259,2025-01-11
181,44,464,2025-06-20
126,402,196,2025-03-16
68,688,110,2025-03-04
46,699,197,2025-08-13
96,1127,268,2025-04-28
41,1022,398,2025-05-17
30,752,448,2025-06-21
87,27,43,2025-07-14
119,641,152,2025-07-12
148,419,165,2025-05-21
100,1130,469,2025-03-27
46,230,48,2025-01-28
19,149,296,2025-06-30
28,1087,241,2025-05-05
169,170,347,2025-08-04
121,898,359,2025-02-15
88,596,386,2025-04-24
84,131,333,2025-02-01
119,371,85,2025-06-03
164,801,3,2025-02-28
117,515,432,2025-02-14
7,1036,233,2025-06-01
48,598,334,2025-03-31
172,469,264,2025-05-24
22,732,36,2025-04-18
91,514,83,2025-07-11
153,929,190,2025-01-10
114,638,117,2025-02-14
184,625,39,2025-03-03
36,1096,267,2025-01-23
133,370,139,2025-08-23
155,408,323,2025-03-28
101,804,429,2025-02-24
148,751,119,2025-07-07
45,756,358,2025-06-20
95,463,135,2025-07-28
13,495,452,2025-05-03
72,622,317,2025-09-28
181,31,75,2025-08-31
62,76,303,2025-06-11
69,263,170,2025-09-10
47,515,195,2025-02-06
42,1113,75,2025-06-05
78,360,300,2025-04-24
157,30,75,2025-07-19
123,635,60,2025-01-26
43,334,153,2025-08-02
171,1031,92,2025-06-04
199,673,255,2025-08-21
106,338,408,2025-07-09
69,51,200,2025-06-25
191,508,379,2025-08-07
199,254,164,2025-01-24
73,256,449,2025-07-14
133,1098,28,2025-02-19
193,394,348,2025-01-29
37,822,396,2025-09-01
110,718,96,2025-01-10
141,606,365,2025-03-05
119,190,116,2025-06-03
47,710,270,2025-09-02
114,588,79,2025-03-08
77,1056,346,2025-07-16
137,585,22,2025-05-24
21,1214,110,2025-03-08
9,188,330,2025-06-21
15,975,164,2025-09-09
120,894,492,2025-07-03
99,397,240,2025-01-10
196,1069,370,2025-03-16
108,653,154,2025-02-14
132,534,400,2025-04-17
144,2,329,2025-08-10
40,465,116,2025-05-11
7,1037,472,2025-07-25
37,751,234,2025-04-22
104,243,362,2025-07-17
187,667,51,2025-01-13
69,9,339,2025-01-03
3,897,135,2025-01-13
196,577,107,2025-05-02
198,679,388,2025-02-06
193,1174,76,2025-06-02
91,972,134,2025-01-22
79,135,62,2025-08-03
37,404,80,2025-06-19
96,859,475,2025-05-21
173,1040,41,2025-01-31
152,539,115,2025-08-25
123,929,247,2025-08-24
178,482,473,2025-04-06
19,692,157,2025-02-22
65,548,273,2025-05-18
147,232,260,2025-06-10
176,1192,420,2025-07-13
14,1196,174,2025-09-06
13,1154,419,2025-07-18
171,1063,486,2025-06-09
43,962,380,2025-08-14
82,992,286,2025-07-05
144,1084,106,2025-08-20
186,1065,391,2025-01-14
162,830,467,2025-07-25
17,995,386,2025-04-20
51,847,20,2025-04-03
133,270,297,2025-07-20
130,1188,43,2025-01-12
138,130,127,2025-08-03
175,872,69,2025-08-24
68,171,219,2025-07-04
171,281,316,2025-06-11
113,174,346,2025-05-20
106,1048,265,2025-04-11
7,1162,301,2025-06-17
129,1209,324,2025-03-18
56,918,22,2025-02-25
88,228,266,2025-04-01
65,719,229,2025-03-14
81,546,284,2025-08-18
19,779,79,2025-08-19
6,1042,230,2025-05-04
195,876,34,2025-08-12
173,1147,89,2025-05-29
50,752,163,2025-04-18
163,296,458,2025-07-07
120,927,409,2025-05-18
116,499,211,2025-08-26
196,1058,24,2025-03-09
149,1074,414,2025-05-19
9,997,389,2025-06-01
133,342,449,2025-01-12
77,275,214,2025-02-16
97,234,57,2025-07-20
144,1113,10,2025-09-22
142,388,462,2025-06-24
118,1147,334,2025-01-17
136,2,225,2025-01-09
166,997,396,2025-05-21
162,849,6,2025-04-12
91,903,6,2025-09-18
194,378,303,2025-01-25
75,935,407,2025-02-16
1,194,32,2025-01-11
59,839,112,2025-07-22
101,695,222,2025-03-20
114,15,0,2025-09-16
133,1148,496,2025-06-04
33,89,498,2025-08-03
74,831,271,2025-05-17
8,1090,272,2025-01-19
67,361,25,2025-06-24
166,390,297,2025-07-03
25,396,110,2025-08-23
14,1055,18,2025-04-30
199,582,257,2025-09-04
144,94,238,2025-01-22
66,35,208,2025-09-02
89,757,395,2025-02-25
163,1043,270,2025-07-14
91,1199,414,2025-03-28
194,759,475,2025-08-01
186,952,153,2025-04-26
154,463,402,2025-09-21
115,508,189,2025-09-07
75,231,197,2025-04-19
105,1113,446,2025-05-18
198,961,240,2025-05-30
61,1076,323,2025-01-19
61,1146,382,2025-06-22
73,762,192,2025-04-06
174,268,275,2025-04-07
121,73,142,2025-01-24
73,867,165,2025-03-24
143,442,392,2025-04-24
189,622,385,2025-05-12
116,742,191,2025-02-21
37,7,142,2025-08-25
130,375,288,2025-05-05
188,34,430,2025-01-23
11,106,171,2025-04-21
98,802,224,2025-08-04
189,889,110,2025-04-11
29,945,281,2025-09-01
104,1002,136,2025-07-12
67,593,284,2025-08-28
29,1014,264,2025-06-04
86,40,64,2025-06-15
138,1190,350,2025-01-15
9,24,463,2025-03-02
119,1169,214,2025-02-20
193,937,120,2025-02-15
60,414,33,2025-08-14
104,801,189,2025-08-06
128,136,22,2025-02-03
141,970,188,2025-05-01
20,746,165,2025-06-26
189,771,399,2025-08-11
168,566,196,2025-06-28
111,391,142,2025-05-12
53,1111,115,2025-09-18
115,1029,13,2025-03-25
25,757,199,2025-09-27
173,216,288,2025-03-10
3,1043,467,2025-05-15
100,705,133,2025-08-21
72,727,57,2025-08-22
167,557,53,2025-03-11
184,186,90,2025-05-31
117,240,105,2025-08-16
172,312,38,2025-04-08
186,90,213,2025-06-15
157,1001,56,2025-05-01
47,773,327,2025-08-04
74,584,379,2025-08-22
70,964,299,2025-06-04
9,1044,389,2025-09-12
15,214,497,2025-03-03
132,119,241,2025-08-07
15,619,211,2025-04-14
173,1000,148,2025-09-21
79,215,248,2025-03-25
177,737,378,2025-06-17
84,274,440,2025-07-27
194,601,241,2025-05-31
194,75,317,2025-03-24
119,645,17,2025-09-17
134,168,258,2025-05-26
175,663,90,2025-02-23
62,980,261,2025-08-19
50,906,143,2025-03-09
95,346,40,2025-05-16
44,133,420,2025-03-27
156,199,245,2025-05-15
2,643,479,2025-03-01
58,1024,143,2025-03-07
193,910,157,2025-02-06
32,491,61,2025-08-11
72,172,287,2025-01-01
87,251,304,2025-09-02
200,925,253,2025-01-25
169,239,6,2025-03-28
14,756,273,2025-01-06
74,20,267,2025-03-10
68,342,319,2025-05-02
97,380,465,2025-04-18
190,343,363,2025-08-22
43,386,485,2025-08-09
192,942,413,2025-02-02
71,388,1,2025-03-18
149,436,68,2025-01-15
115,1195,451,2025-03-01
119,490,301,2025-05-02
23,732,144,2025-03-29
11,1069,236,2025-04-19
197,575,94,2025-07-29
49,190,258,2025-05-10
81,138,32,2025-08-13
32,665,209,2025-01-11
128,1152,210,2025-09-30
113,1027,272,2025-08-21
117,21,124,2025-06-19
200,1075,198,2025-02-25
33,259,361,2025-05-29
148,633,424,2025-05-04
167,931,19,2025-08-12
131,1152,376,2025-06-08
49,731,44,2025-04-11
184,326,366,2025-09-05
37,1058,183,2025-01-04
43,511,365,2025-06-16
120,923,355,2025-03-18
93,142,92,2025-09-03
132,1102,471,2025-07-20
10,1160,405,2025-09-18
71,918,484,2025-07-10
2,582,442,2025-03-03
21,279,20,2025-07-25
117,438,138,2025-09-01
31,1215,81,2025-04-27
156,660,439,2025-01-19
166,1065,420,2025-05-20
67,254,89,2025-07-28
54,607,432,2025-06-04
191,320,481,2025-03-08
181,745,358,2025-03-03
91,199,418,2025-03-05
18,615,139,2025-03-05
142,504,452,2025-07-24
191,79,302,2025-05-16
107,734,490,2025-02-20
129,150,450,2025-03-17
23,766,133,2025-06-26
102,469,476,2025-06-18
198,790,117,2025-03-04
151,968,244,2025-08-12
171,216,381,2025-09-06
125,380,3,2025-08-10
37,342,203,2025-09-23
23,979,314,2025-05-27
46,1152,426,2025-01-15
88,1036,146,2025-08-26
31,702,484,2025-03-16
138,30,388,2025-09-26
156,968,124,2025-02-05
90,988,205,2025-06-29
45,1051,324,2025-03-13
59,768,412,2025-09-09
96,539,211,2025-02-10
80,241,403,2025-10-01
73,15,442,2025-08-10
186,995,233,2025-07-01
38,158,259,2025-01-28
181,996,291,2025-02-10
10,904,97,2025-05-05
100,381,6,2025-06-12
133,740,328,2025-09-19
50,803,306,2025-09-30
19,341,198,2025-04-30
16,264,403,2025-01-15
166,529,95,2025-08-30
135,785,498,2025-02-27
47,1062,350,2025-06-21
164,1081,432,2025-05-11
3,559,362,2025-04-13
189,308,64,2025-05-22
169,631,67,2025-05-20
60,641,246,2025-02-22
64,1048,299,2025-07-23
100,314,99,2025-04-06
108,862,280,2025-06-24
153,604,465,2025-02-18
187,79,489,2025-07-18
47,180,310,2025-05-25
149,543,5,2025-03-31
163,888,61,2025-06-10
112,238,176,2025-02-23
10,846,209,2025-08-17
29,1144,99,2025-01-13
26,342,260,2025-06-21
1,520,197,2025-03-11
111,102,256,2025-08-01
71,638,147,2025-08-24
176,943,316,2025-02-06
134,489,382,2025-03-12
16,980,182,2025-01-09
70,91,229,2025-03-29
14,1139,258,2025-02-08
119,834,117,2025-05-18
200,854,79,2025-09-03
12,571,394,2025-05-28
156,562,135,2025-02-26
26,114,409,2025-07-23
5,1118,484,2025-02-23
120,261,437,2025-07-21
49,327,410,2025-08-21
122,884,420,2025-03-13
185,473,469,2025-09-08
76,1063,481,2025-05-20
172,663,163,2025-09-29
166,197,102,2025-06-14
178,563,231,2025-05-31
22,323,139,2025-02-05
30,450,474,2025-05-13
41,410,193,2025-05-12
129,216,320,2025-02-03
167,1052,447,2025-05-18
85,709,487,2025-08-22
10,1016,45,2025-01-15
55,1116,300,2025-09-22
49,550,267,2025-01-17
51,741,471,2025-02-03
128,576,131,2025-01-12
38,496,158,2025-03-04
84,881,254,2025-09-13
72,942,277,2025-09-06
166,1081,369,2025-01-16
141,1039,27,2025-07-12
99,490,145,2025-03-01
13,391,33,2025-04-22
132,617,179,2025-01-21
200,245,137,2025-07-29
56,832,36,2025-03-06
9,1132,161,2025-09-29
93,1042,337,2025-08-04
38,480,224,2025-02-08
22,413,8,2025-06-28
51,1205,238,2025-07-31
190,324,143,2025-01-08
87,857,381,2025-08-25
146,868,78,2025-06-16
55,735,199,2025-05-19
90,1158,93,2025-08-13
93,755,102,2025-06-07
164,671,22,2025-08-27
22,322,155,2025-05-16
64,212,115,2025-06-03
70,721,398,2025-01-07
83,353,127,2025-02-14
8,195,279,2025-09-19
53,73,179,2025-06-17
163,1109,128,2025-01-02
1,214,39,2025-02-28
141,913,481,2025-06-13
107,177,42,2025-04-11
90,494,416,2025-03-13
115,137,215,2025-06-19
138,727,62,2025-01-02
50,515,342,2025-09-11
83,665,228,2025-09-04
134,174,386,2025-05-03
93,1015,75,2025-01-17
96,438,114,2025-02-05
65,562,322,2025-03-01
56,24,425,2025-08-09
191,92,3,2025-03-02
72,572,23,2025-08-11
111,156,87,2025-05-01
121,704,81,2025-09-09
145,456,477,2025-05-20
127,552,82,2025-02-09
30,1097,418,2025-09-10
59,211,368,2025-01-27
169,80,55,2025-09-12
148,148,32,2025-02-04
48,170,159,2025-03-24
57,186,176,2025-03-05
195,197,66,2025-08-24
130,728,334,2025-03-31
54,193,331,2025-10-01
183,641,65,2025-01-10
98,1022,353,2025-09-27
104,1175,386,2025-01-15
7,1061,162,2025-04-19
136,22,433,2025-04-08
168,109,5,2025-09-02
136,293,53,2025-03-10
140,698,324,2025-07-16
181,810,5,2025-06-17
158,1071,429,2025-06-05
85,258,221,2025-03-25
182,407,203,2025-02-24
10,542,455,2025-07-30
15,1149,481,2025-06-22
44,824,296,2025-07-25
86,900,135,2025-01-05
2,1157,81,2025-03-03
150,850,312,2025-01-23
186,369,181,2025-03-11
44,443,256,2025-02-27
193,808,368,2025-08-06
62,665,205,2025-03-02
179,1100,285,2025-04-02
129,560,374,2025-07-06
25,462,419,2025-08-12
196,210,291,2025-05-08
64,424,434,2025-02-15
12,7,437,2025-05-16
116,509,473,2025-03-16
183,496,207,2025-02-13
148,927,239,2025-01-03
108,613,102,2025-02-27
27,364,55,2025-05-11
165,1038,348,2025-05-29
51,710,268,2025-01-15
143,1154,265,2025-09-01
148,746,375,2025-09-16
105,1211,465,2025-07-28
141,480,434,2025-04-23
62,811,459,2025-03-02
36,966,418,2025-05-21
109,993,301,2025-05-06
56,1182,42,2025-02-15
40,458,164,2025-01-12
177,71,55,2025-02-19
141,894,123,2025-03-18
1,1070,320,2025-04-09
19,865,129,2025-04-23
122,699,112,2025-02-24
14,63,296,2025-05-24
11,497,205,2025-02-24
21,109,452,2025-06-04
185,1004,183,2025-02-27
48,351,263,2025-08-25
154,472,139,2025-02-14
51,428,142,2025-05-05
129,227,449,2025-04-07
29,130,418,2025-05-20
168,171,255,2025-04-22
156,245,160,2025-07-10
72,426,470,2025-05-31
183,306,99,2025-04-17
43,84,264,2025-03-09
87,1030,69,2025-01-22
123,447,227,2025-04-12
22,68,395,2025-02-19
78,914,45,2025-08-07
182,1164,330,2025-09-14
70,60,117,2025-04-23
111,905,309,2025-02-09
116,513,302,2025-07-17
70,860,29,2025-03-11
195,1087,424,2025-04-05
143,1015,44,2025-06-15
67,721,227,2025-05-23
162,195,446,2025-05-23
83,816,64,2025-02-19
172,960,54,2025-01-29
119,475,11,2025-09-19
184,573,437,2025-04-03
190,493,133,2025-04-21
151,657,157,2025-07-23
190,708,58,2025-01-16
199,1188,125,2025-09-06
184,606,305,2025-02-23
64,235,95,2025-07-22
61,458,475,2025-04-21
21,231,306,2025-08-21
102,1055,297,2025-09-21
17,241,259,2025-06-08
151,782,24,2025-02-13
173,980,371,2025-03-01
7,425,375,2025-03-12
182,254,16,2025-05-14
29,563,95,2025-08-15
184,85,228,2025-03-15
47,805,10,2025-07-03
196,711,174,2025-09-08
93,1132,499,2025-03-16
50,908,188,2025-09-07
98,1165,183,2025-01-04
45,423,76,2025-09-11
91,46,316,2025-02-25
147,1047,482,2025-03-12
46,831,433,2025-01-08
34,1041,98,2025-09-01
96,162,212,2025-08-07
7,1167,13,2025-03-31
73,361,300,2025-05-04
44,147,104,2025-03-14
27,455,44,2025-09-17
89,321,75,2025-08-14
120,42,51,2025-04-04
56,306,377,2025-07-28
95,1106,370,2025-05-23
133,699,413,2025-06-02
15,1058,128,2025-04-21
175,1019,52,2025-04-25
31,64,232,2025-01-30
86,758,249,2025-07-05
136,768,324,2025-03-15
80,711,489,2025-03-06
69,207,443,2025-06-22
167,44,79,2025-04-16
101,10,135,2025-07-14
186,479,355,2025-02-18
142,893,268,2025-03-27
72,177,446,2025-04-07
119,397,298,2025-04-12
178,208,59,2025-09-30
140,69,394,2025-05-19
9,1019,246,2025-09-23
166,1064,314,2025-02-06
67,308,177,2025-07-01
189,350,108,2025-09-22
129,60,241,2025-06-17
66,933,435,2025-01-24
10,23,404,2025-08-03
75,913,270,2025-04-29
58,1112,321,2025-02-10
140,689,429,2025-06-17
26,176,369,2025-04-14
146,932,21,2025-03-05
125,43,68,2025-04-04
52,468,481,2025-06-17
103,932,236,2025-07-22
31,669,325,2025-07-29
157,300,276,2025-01-27
197,771,141,2025-03-15
87,776,6,2025-03-31
22,872,468,2025-04-18
191,578,245,2025-03-02
62,538,470,2025-09-10
16,315,262,2025-03-14
92,791,123,2025-09-24
162,112,319,2025-04-22
76,238,31,2025-10-01
38,328,228,2025-09-28
194,972,164,2025-05-17
17,48,449,2025-05-03
168,1130,5,2025-07-20
64,21,185,2025-09-20
106,226,249,2025-05-24
96,133,2,2025-03-08
59,1096,79,2025-03-23
158,522,464,2025-05-02
137,934,173,2025-06-25
75,114,95,2025-05-04
68,524,388,2025-09-26
186,1127,382,2025-06-30
152,916,116,2025-04-03
149,42,476,2025-09-08
109,341,419,2025-04-29
131,791,391,2025-04-08
19,958,497,2025-09-16
133,527,479,2025-08-18
18,110,396,2025-02-13
175,304,97,2025-07-24
39,17,477,2025-08-17
117,1120,359,2025-09-05
179,204,393,2025-07-21
179,371,23,2025-09-13
48,736,335,2025-07-28
82,653,429,2025-05-27
196,731,354,2025-05-07
144,986,308,2025-08-02
156,84,317,2025-01-27
71,582,178,2025-08-19
22,609,481,2025-08-18
54,93,416,2025-02-17
52,566,393,2025-09-02
185,774,205,2025-05-27
188,49,27,2025-01-09
59,789,469,2025-02-13
15,1187,101,2025-02-22
119,234,314,2025-02-01
186,172,448,2025-06-25
69,270,190,2025-08-11
110,15,119,2025-04-06
125,1007,370,2025-09-02
150,680,193,2025-05-14
177,843,140,2025-03-21
99,1216,220,2025-04-20
150,809,497,2025-02-06
122,792,230,2025-06-30
16,559,56,2025-07-17
50,1159,395,2025-06-30
194,1171,294,2025-08-16
183,247,288,2025-06-25
60,181,368,2025-06-27
91,901,187,2025-03-29
164,644,499,2025-04-12
97,997,407,2025-07-31
37,431,228,2025-01-25
51,50,26,2025-01-11
114,1006,359,2025-04-29
9,920,402,2025-03-21
146,851,406,2025-01-20
93,396,269,2025-08-15
111,916,145,2025-02-09
64,1170,395,2025-01-31
194,1006,223,2025-05-19
1,143,187,2025-09-15
86,312,457,2025-01-06
153,297,276,2025-07-28
121,1129,369,2025-03-13
193,152,32,2025-02-18
39,674,246,2025-02-10
14,740,390,2025-01-25
60,183,473,2025-02-26
63,1072,174,2025-05-13
119,813,230,2025-05-01
2,857,79,2025-07-13
68,292,180,2025-05-25
146,698,363,2025-08-23
18,775,88,2025-02-27
83,293,224,2025-01-12
99,948,480,2025-03-19
133,966,116,2025-04-05
116,798,351,2025-09-19
131,822,47,2025-09-12
68,523,335,2025-09-08
115,996,242,2025-05-12
27,1200,403,2025-01-11
193,619,482,2025-03-14
79,846,339,2025-07-17
113,383,228,2025-02-02
137,471,136,2025-03-15
20,465,0,2025-05-06
88,586,47,2025-08-03
87,685,424,2025-03-19
69,27,444,2025-02-06
162,577,475,2025-03-20
50,701,192,2025-08-19
49,408,412,2025-06-26
38,371,13,2025-02-26
182,415,113,2025-06-04
193,227,302,2025-04-04
167,246,40,2025-09-24
124,830,17,2025-06-14
146,1101,110,2025-02-08
48,211,437,2025-07-28
163,186,77,2025-05-25
54,1056,124,2025-08-01
26,61,312,2025-04-18
12,422,58,2025-04-01
15,1016,199,2025-05-02
43,891,275,2025-01-05
128,773,211,2025-02-20
176,980,204,2025-04-13
70,743,105,2025-01-27
149,612,413,2025-08-03
100,980,266,2025-02-03
165,254,474,2025-04-16
160,1077,234,2025-01-25
38,285,73,2025-04-08
101,136,106,2025-09-27
129,1044,353,2025-05-25
79,69,64,2025-01-06
193,831,72,2025-01-30
109,1213,199,2025-05-21
165,1043,269,2025-03-30
31,60,341,2025-08-29
24,194,26,2025-06-26
90,49,433,2025-06-07
140,362,452,2025-04-24
147,758,162,2025-05-01
121,583,239,2025-08-05
80,28,471,2025-02-26
97,675,144,2025-08-02
131,944,69,2025-08-19
56,979,169,2025-06-10
116,351,194,2025-05-10
139,856,196,2025-04-03
163,147,39,2025-08-11
59,36,235,2025-05-20
128,795,278,2025-07-07
173,653,458,2025-08-10
40,494,269,2025-08-07
182,574,450,2025-04-07
200,231,443,2025-07-01
200,791,343,2025-05-04
64,161,68,2025-04-22
198,666,46,2025-02-26
47,872,442,2025-03-13
153,1201,173,2025-02-13
24,318,147,2025-03-18
161,1188,406,2025-06-27
112,995,450,2025-05-06
175,1078,339,2025-06-15
155,557,366,2025-06-23
144,710,110,2025-01-27
177,133,110,2025-08-16
143,171,96,2025-01-04
151,1136,293,2025-05-18
60,627,334,2025-07-17
71,440,65,2025-01-02
80,1025,424,2025-04-18
3,523,100,2025-06-30
85,344,376,2025-08-24
94,634,144,2025-08-26
136,556,300,2025-07-10
62,214,145,2025-01-26
59,797,22,2025-02-05
101,615,233,2025-06-23
91,837,344,2025-09-10
136,422,22,2025-01-23
138,60,288,2025-07-15
94,529,240,2025-06-14
44,36,266,2025-08-26
142,1077,300,2025-08-27
62,796,109,2025-08-14
68,324,351,2025-06-05
15,586,237,2025-02-17
2,1150,394,2025-01-09
45,573,215,2025-05-02
36,616,86,2025-08-26
50,1192,40,2025-04-16
