store_expense_id,store_id,expense_type,amount,expense_date
2354,4,Security,8743.3,2026-01-04
2355,42,Security,7253.53,2025-08-06
2356,96,Repair,1249.56,2025-07-06
2357,78,Internet,9029.41,2025-09-25
2358,123,Water,711.12,2025-06-09
2359,50,Cleaning,5362.98,2025-05-10
2360,61,Repair,1464.26,2025-03-10
2361,10,Internet,166.48,2025-03-27
2362,146,Water,4249.24,2025-04-02
2363,17,Cleaning,2985.66,2025-06-19
2364,42,Water,4885.7,2025-12-15
2365,59,Security,5793.14,2025-07-31
2366,184,Repair,485.2,2026-01-04
2367,199,Electricity,1273.88,2025-04-16
2368,180,Internet,5608.49,2025-05-12
2369,8,Internet,3464.52,2025-07-25
2370,24,Internet,7305.28,2025-09-05
2371,25,Security,6540.3,2025-06-27
2372,154,Water,8463.76,2025-03-30
2373,99,Security,6940.3,2025-03-13
2374,101,Repair,4327.81,2026-01-23
2375,134,Security,6746.02,2025-04-14
2376,50,Repair,2790.04,2025-04-03
2377,91,Internet,3097.82,2025-03-31
2378,55,Electricity,7900.4,2025-12-30
2379,153,Cleaning,4491.87,2025-09-10
2380,153,Electricity,7993.88,2025-08-09
2381,190,Internet,8233.1,2025-09-07
2382,131,Internet,8582.75,2026-01-13
2383,176,Cleaning,9170.52,2025-12-02
2384,120,Cleaning,4338.3,2025-09-27
2385,139,Security,3222.72,2025-10-12
2386,156,Internet,5842.88,2025-07-15
2387,173,Repair,3743.17,2025-12-28
2388,84,Internet,6030.69,2025-05-02
2389,183,Security,7070.58,2026-01-15
2390,120,Internet,6899.63,2025-06-08
2391,183,Electricity,3776.8,2025-06-11
2392,148,Security,1710.26,2025-07-17
2393,18,Electricity,4333.77,2025-11-12
2394,82,Water,1468.81,2025-11-06
2395,125,Electricity,8906.47,2025-02-27
2396,48,Electricity,3491.48,2025-05-22
2397,74,Repair,1586.87,2026-02-10
2398,19,Security,303.21,2025-12-24
2399,153,Security,6475.93,2025-10-22
2400,90,Electricity,6387.18,2025-12-08
2401,40,Internet,3439.01,2026-02-19
2402,166,Electricity,763.53,2025-08-02
2403,139,Electricity,4125.81,2025-12-16
2404,88,Cleaning,3146.61,2025-04-21
2405,27,Water,6787.35,2025-12-29
2406,29,Repair,6077.5,2025-06-20
2407,15,Repair,3677.71,2025-06-01
2408,1,Cleaning,2218.03,2026-01-25
2409,181,Security,9880.96,2025-04-18
2410,98,Internet,4567.32,2025-03-28
2411,170,Water,6898.33,2025-12-20
2412,69,Electricity,1448.5,2025-05-07
2413,121,Water,4881.62,2025-09-01
2414,65,Electricity,323.99,2025-08-06
2415,24,Cleaning,5079.28,2025-04-18
2416,179,Electricity,9641.97,2026-01-30
2417,125,Water,3872.86,2026-02-18
2418,136,Repair,438.01,2025-11-07
2419,82,Cleaning,358.01,2025-10-31
2420,81,Cleaning,3910.47,2025-08-14
2421,54,Security,1642.25,2025-11-08
2422,71,Security,282.35,2026-02-22
2423,196,Repair,7574.33,2025-08-04
2424,188,Water,4612.3,2025-07-20
2425,189,Cleaning,2927.99,2025-03-04
2426,187,Repair,9005.83,2026-01-16
2427,22,Repair,1205.58,2025-08-02
2428,60,Water,9561.39,2025-12-13
2429,192,Security,3173.97,2026-01-28
2430,185,Security,8889.62,2025-03-09
2431,25,Cleaning,6049.28,2026-01-20
2432,136,Repair,8275.74,2025-07-22
2433,40,Cleaning,9840.93,2025-10-19
2434,59,Repair,2919.63,2026-01-19
2435,147,Cleaning,9613.3,2025-11-28
2436,125,Electricity,3925.34,2025-03-08
2437,71,Security,3885.84,2025-06-15
2438,173,Repair,3436.85,2025-08-04
2439,104,Repair,5437.01,2025-06-12
2440,167,Repair,1583.74,2026-01-24
2441,161,Water,5559.43,2025-04-10
2442,104,Cleaning,5439.96,2025-04-03
2443,47,Internet,7630.92,2025-05-16
2444,132,Internet,8344.82,2026-01-25
2445,191,Cleaning,4432.39,2025-04-12
2446,86,Repair,3058.22,2025-08-13
2447,124,Repair,2630.38,2026-01-21
2448,47,Repair,1986.51,2025-07-05
2449,49,Cleaning,623.59,2025-07-09
2450,41,Electricity,3457.36,2025-12-18
2451,149,Security,2738.96,2025-06-16
2452,165,Internet,9665.85,2025-09-26
2453,45,Water,5599.2,2025-11-06
2454,176,Water,3505.41,2025-09-19
2455,159,Security,5825.65,2025-07-31
2456,2,Security,1435.01,2025-03-08
2457,177,Electricity,4468.24,2025-10-09
2458,188,Water,6281.03,2025-06-12
2459,198,Water,4914.53,2025-10-19
2460,56,Internet,4047.7,2025-06-06
2461,121,Repair,9938.79,2025-06-24
2462,79,Electricity,8809.13,2026-01-15
2463,133,Electricity,6252.89,2025-05-02
2464,88,Security,5715.3,2025-06-23
2465,153,Repair,6225.57,2025-11-18
2466,135,Water,2053.06,2026-01-30
2467,50,Repair,3981.62,2025-08-04
2468,34,Repair,442.62,2026-01-19
2469,87,Security,4781.68,2025-09-20
2470,114,Repair,5453.09,2025-08-29
2471,168,Internet,2316.11,2026-01-31
2472,116,Security,9642.09,2025-09-02
2473,47,Water,9099.07,2025-06-15
2474,127,Cleaning,7235.33,2025-07-12
2475,148,Security,5357.2,2025-07-20
2476,103,Internet,8706.19,2026-02-15
2477,156,Water,1349.99,2025-12-01
2478,14,Internet,7915.57,2026-02-17
2479,72,Repair,1291.97,2025-03-26
2480,52,Water,7952.4,2025-09-23
2481,90,Repair,2793.89,2025-12-20
2482,64,Electricity,8777.05,2025-12-11
2483,154,Electricity,9443.22,2025-08-31
2484,18,Electricity,1530.52,2026-01-25
2485,31,Water,4653.62,2025-05-22
2486,109,Repair,9810.82,2025-08-25
2487,37,Electricity,4859.9,2025-12-17
2488,53,Internet,8642.3,2025-09-25
2489,76,Internet,5907.88,2025-06-14
2490,190,Security,3784.53,2025-08-20
2491,155,Cleaning,2893.55,2025-05-24
2492,105,Repair,2072.07,2025-09-07
2493,19,Electricity,7629.89,2025-03-09
2494,52,Cleaning,3896.08,2025-07-31
2495,185,Electricity,5137.19,2025-03-18
2496,112,Security,4948.64,2025-11-23
2497,193,Electricity,5793.93,2025-06-01
2498,177,Repair,8662.49,2025-12-12
2499,71,Repair,9808.36,2025-05-12
2500,17,Water,4105.46,2025-03-01
2501,115,Electricity,8283.81,2025-05-16
2502,14,Security,7657.05,2025-12-18
2503,199,Internet,5756.61,2026-01-26
2504,94,Water,9562.67,2025-07-03
2505,151,Repair,2044.72,2025-04-05
2506,186,Internet,1137.18,2025-10-08
2507,109,Repair,8546.92,2025-07-20
2508,12,Water,4419.54,2026-01-21
2509,153,Electricity,8477.34,2025-09-27
2510,57,Cleaning,8936.25,2025-11-25
2511,124,Water,671.45,2025-09-15
2512,174,Internet,8840.47,2025-07-08
2513,122,Cleaning,4510.77,2025-10-28
2514,132,Water,5128.8,2025-09-14
2515,68,Cleaning,6284.6,2025-12-07
2516,10,Water,9267.51,2025-10-03
2517,173,Security,240.21,2025-05-13
2518,69,Water,4794.59,2025-05-24
2519,170,Internet,6892.83,2026-02-10
2520,98,Water,7240.93,2025-08-31
2521,186,Security,6940.7,2025-12-24
2522,130,Cleaning,1387.63,2025-04-26
2523,174,Repair,3028.99,2025-07-20
2524,155,Repair,3619.22,2025-07-29
2525,131,Electricity,8054.15,2025-08-21
2526,100,Electricity,2823.66,2025-05-07
2527,97,Repair,2146.51,2025-10-24
2528,60,Internet,9576.61,2025-07-09
2529,109,Water,138.19,2025-04-14
2530,128,Cleaning,9978.32,2025-05-18
2531,25,Water,6784.37,2025-09-25
2532,93,Cleaning,8293.27,2025-06-20
2533,172,Security,2981.46,2025-05-24
2534,199,Water,192.44,2025-06-15
2535,198,Security,7391.8,2025-02-25
2536,55,Security,8349.74,2025-05-18
2537,105,Water,7417.74,2025-08-26
2538,57,Internet,1471.36,2025-04-30
2539,136,Electricity,7546.61,2026-01-19
2540,104,Water,7700.78,2025-11-07
2541,116,Repair,6602.48,2025-04-16
2542,71,Security,7672.85,2026-02-25
2543,138,Electricity,8466.92,2025-10-18
2544,165,Security,6155.36,2025-05-02
2545,181,Water,931.62,2025-04-12
2546,27,Security,4901.9,2025-12-23
2547,5,Cleaning,822.61,2025-10-19
2548,99,Repair,4105.05,2026-01-26
2549,57,Electricity,4100.71,2025-08-29
2550,110,Water,706.8,2025-03-28
2551,38,Water,3520.76,2025-04-02
2552,68,Electricity,1154.43,2026-01-28
2553,167,Internet,8091.94,2025-04-02
2554,192,Repair,9479.5,2025-11-25
2555,48,Repair,769.55,2026-01-12
2556,173,Repair,9553.4,2025-03-10
2557,80,Security,5249.64,2025-09-09
2558,142,Electricity,3030.68,2025-05-14
2559,31,Repair,814.78,2025-10-26
2560,111,Cleaning,5031.21,2025-07-08
2561,46,Internet,7955.43,2026-01-13
2562,1,Repair,7085.51,2025-07-06
2563,12,Water,549.75,2025-09-18
2564,186,Water,775.37,2025-10-29
2565,157,Water,4058.59,2025-04-26
2566,110,Cleaning,2988.14,2025-08-03
2567,87,Electricity,2362.22,2025-03-25
2568,49,Electricity,2845.99,2025-04-05
2569,148,Internet,8044.65,2025-05-12
2570,39,Security,9295.82,2025-05-08
2571,165,Cleaning,4080.77,2025-08-16
2572,76,Repair,9065.8,2025-07-12
2573,177,Security,3248.88,2025-10-17
2574,101,Repair,4790.55,2025-08-15
2575,140,Water,2298.99,2025-07-25
2576,113,Security,6422.74,2025-06-22
2577,45,Repair,9790.86,2026-02-14
2578,106,Water,6054.76,2025-12-06
2579,19,Cleaning,3610.25,2025-06-27
2580,136,Repair,6495.78,2026-02-11
2581,148,Electricity,1273.06,2025-06-24
2582,162,Water,8892.16,2025-12-29
2583,21,Internet,5055.69,2025-07-28
2584,144,Security,4521.03,2025-06-16
2585,186,Electricity,5879.35,2025-09-15
2586,80,Repair,6266.6,2025-10-17
2587,76,Electricity,764.17,2025-12-15
2588,158,Security,6842.04,2026-01-23
2589,25,Electricity,2457.22,2025-08-22
2590,57,Security,7153.83,2025-06-29
2591,32,Security,8234.22,2025-10-25
2592,80,Internet,8049.39,2025-09-05
2593,16,Repair,5547.38,2025-12-23
2594,101,Security,5225.69,2025-09-06
2595,142,Water,1471.62,2025-03-22
2596,79,Repair,7764.69,2026-01-04
2597,57,Cleaning,2750.52,2026-02-10
2598,177,Water,4992.12,2025-04-30
2599,85,Internet,2878.53,2025-12-26
2600,63,Security,1381.59,2026-01-18
2601,66,Repair,6314.1,2025-05-30
2602,80,Water,590.6,2025-02-26
2603,98,Security,7499.02,2025-08-26
2604,160,Water,3209.99,2025-05-24
2605,116,Cleaning,51.34,2025-03-11
2606,21,Water,5135.73,2025-12-19
2607,30,Repair,516.18,2026-02-03
2608,190,Water,2797.89,2025-07-29
2609,65,Cleaning,7084.42,2026-01-30
2610,36,Electricity,673.76,2025-05-18
2611,143,Repair,8401.42,2025-08-18
2612,24,Cleaning,88.01,2025-12-13
2613,41,Security,2505.9,2025-12-08
2614,77,Electricity,7422.0,2025-06-17
2615,97,Electricity,3196.89,2026-01-11
2616,19,Internet,1063.83,2025-08-04
2617,146,Security,3634.33,2026-01-05
2618,119,Water,2740.41,2025-08-11
2619,58,Internet,8434.98,2025-11-06
2620,194,Cleaning,3167.81,2025-03-22
2621,10,Electricity,7899.88,2025-12-24
2622,110,Cleaning,8924.13,2025-11-25
2623,131,Cleaning,4366.48,2025-12-08
2624,158,Security,9103.93,2025-09-23
2625,177,Electricity,3804.31,2025-06-14
2626,73,Cleaning,9642.58,2025-04-30
2627,127,Electricity,938.43,2025-10-29
2628,71,Water,6885.84,2026-02-12
2629,200,Security,4963.45,2025-10-09
2630,43,Water,3907.11,2025-09-25
2631,96,Electricity,6345.48,2025-03-01
2632,175,Security,7053.38,2025-10-07
2633,1,Electricity,93.41,2025-06-09
2634,96,Security,1711.18,2026-01-09
2635,2,Security,7144.81,2025-12-27
2636,78,Repair,6680.53,2025-08-31
2637,95,Repair,9662.17,2025-06-04
2638,61,Electricity,7622.33,2025-06-16
2639,56,Electricity,9510.19,2025-12-18
2640,45,Security,7040.28,2025-11-16
2641,48,Water,3015.62,2025-10-01
2642,143,Internet,1098.38,2025-06-06
2643,105,Cleaning,7829.15,2025-10-11
2644,113,Repair,6459.28,2025-09-09
2645,52,Water,529.45,2025-04-01
2646,73,Security,3632.5,2025-02-28
2647,9,Repair,9570.16,2026-01-02
2648,140,Repair,5028.99,2025-06-04
2649,26,Electricity,4355.65,2026-02-25
2650,106,Water,4604.11,2026-01-07
2651,90,Cleaning,2128.38,2025-09-29
2652,181,Internet,3718.64,2026-01-13
2653,84,Repair,3729.64,2025-04-11
2654,5,Water,570.93,2025-11-03
2655,53,Repair,7687.3,2025-04-02
2656,195,Repair,4194.22,2025-04-02
2657,145,Repair,8230.69,2026-02-22
2658,69,Internet,8510.96,2025-06-30
2659,189,Electricity,2159.34,2025-11-20
2660,98,Electricity,6590.67,2025-06-05
2661,138,Electricity,4749.2,2025-05-05
2662,51,Repair,8807.56,2025-05-21
2663,139,Electricity,2196.62,2025-06-30
2664,95,Security,6794.24,2025-04-25
2665,66,Internet,6097.13,2025-06-22
2666,133,Water,2988.25,2026-02-19
2667,112,Security,1409.18,2026-01-18
2668,115,Cleaning,6533.82,2025-05-27
2669,36,Repair,7399.04,2025-03-04
2670,73,Electricity,3190.49,2025-12-31
2671,63,Water,6466.08,2025-10-01
2672,14,Electricity,3981.55,2025-11-27
2673,15,Water,7146.41,2025-11-28
2674,134,Electricity,2032.19,2025-06-07
2675,114,Electricity,8907.64,2025-05-23
2676,123,Cleaning,2909.73,2025-03-20
2677,112,Electricity,3709.47,2025-08-20
2678,13,Repair,628.01,2025-08-21
2679,109,Water,1159.55,2025-03-26
2680,189,Internet,5182.83,2025-08-14
2681,164,Repair,2712.55,2026-01-30
2682,183,Internet,8363.03,2025-04-10
2683,54,Water,196.2,2025-09-05
2684,59,Water,3821.99,2025-09-26
2685,108,Repair,3406.59,2025-03-03
2686,78,Cleaning,242.31,2025-04-06
2687,17,Electricity,1287.47,2025-05-14
2688,127,Water,4165.74,2025-11-18
2689,184,Water,4954.0,2026-01-14
2690,73,Cleaning,4072.68,2025-06-04
2691,150,Security,5332.83,2025-07-29
2692,14,Internet,5971.56,2025-05-16
2693,113,Security,148.74,2025-03-04
2694,171,Repair,4667.75,2026-02-13
2695,47,Water,9636.82,2025-09-18
2696,181,Security,5214.37,2025-09-08
2697,63,Water,6791.55,2025-09-12
2698,13,Cleaning,3153.05,2025-06-30
2699,27,Security,7751.21,2025-04-14
2700,82,Electricity,7740.57,2025-10-22
2701,187,Security,5236.9,2025-08-21
2702,154,Security,9761.34,2025-04-09
2703,143,Cleaning,1299.22,2025-04-29
2704,86,Water,218.63,2025-12-19
2705,52,Security,7713.07,2025-03-01
2706,110,Internet,8081.2,2026-02-14
2707,59,Water,1246.06,2025-05-28
2708,110,Electricity,2692.55,2025-11-06
2709,72,Water,224.65,2025-07-04
2710,13,Security,2968.42,2025-12-30
2711,123,Water,7742.76,2025-02-25
2712,191,Cleaning,5203.71,2025-03-10
2713,88,Internet,3513.55,2025-08-01
2714,133,Electricity,3748.81,2025-06-28
2715,44,Cleaning,63.47,2026-01-14
2716,126,Internet,3033.02,2025-10-31
2717,91,Water,6482.26,2025-05-06
2718,99,Cleaning,9743.23,2025-05-26
2719,150,Cleaning,8478.26,2025-10-31
2720,63,Security,284.77,2025-05-08
2721,179,Water,8990.68,2025-12-02
2722,177,Security,7842.82,2025-12-08
2723,54,Repair,7814.74,2025-03-09
2724,57,Repair,4607.06,2025-05-04
2725,62,Security,4010.15,2026-02-23
2726,31,Internet,3064.01,2025-02-27
2727,37,Water,703.66,2025-08-05
2728,99,Security,2320.94,2025-10-08
2729,11,Cleaning,2503.71,2026-02-05
2730,34,Cleaning,4866.57,2025-09-11
2731,19,Security,7487.07,2025-08-25
2732,7,Water,4764.41,2026-01-21
2733,158,Repair,625.55,2025-06-12
2734,13,Water,9580.01,2025-06-27
2735,146,Internet,9430.11,2025-04-17
2736,32,Internet,7862.64,2025-10-05
2737,58,Security,9913.71,2025-05-30
2738,159,Electricity,5467.6,2025-08-21
2739,124,Water,9629.55,2025-10-21
2740,19,Electricity,802.27,2025-07-31
2741,143,Security,3688.52,2025-10-02
2742,66,Repair,2292.54,2026-02-06
2743,19,Internet,1998.54,2025-11-22
2744,151,Repair,1450.99,2025-11-27
2745,110,Internet,6243.02,2025-10-15
2746,200,Repair,7824.15,2025-04-23
2747,100,Water,5804.07,2025-08-09
2748,83,Repair,1512.28,2025-09-04
2749,146,Cleaning,8120.68,2025-06-02
2750,141,Repair,6377.75,2025-06-27
2751,40,Water,3912.25,2025-09-19
2752,68,Cleaning,6757.6,2025-10-12
2753,3,Repair,2636.05,2025-09-08
2754,138,Security,3484.66,2025-10-29
2755,199,Repair,9178.98,2025-07-27
2756,64,Repair,2940.52,2025-06-24
2757,137,Water,4726.38,2025-03-31
2758,78,Repair,8906.9,2025-10-23
2759,183,Internet,7091.83,2026-01-04
2760,85,Cleaning,668.92,2025-12-11
2761,132,Electricity,1515.67,2025-03-27
2762,185,Repair,128.02,2025-08-25
2763,4,Electricity,6327.67,2025-12-08
2764,146,Internet,4504.35,2025-08-06
2765,149,Security,1386.03,2025-09-07
2766,86,Cleaning,9581.44,2025-07-30
2767,59,Cleaning,5320.11,2025-10-02
2768,98,Internet,2456.84,2026-02-10
2769,118,Water,5031.01,2025-06-19
2770,107,Cleaning,6812.22,2025-12-26
2771,152,Internet,808.58,2026-02-19
2772,10,Repair,2783.3,2025-10-13
2773,47,Repair,8079.31,2025-06-08
2774,91,Electricity,4623.67,2025-05-14
2775,84,Repair,5488.44,2025-09-30
2776,103,Internet,4356.52,2025-10-13
2777,123,Electricity,486.8,2025-05-04
2778,194,Security,1699.21,2026-02-07
2779,113,Water,4483.14,2025-05-07
2780,2,Repair,2131.4,2025-05-26
2781,47,Internet,547.29,2026-01-07
2782,102,Security,8444.31,2025-11-22
2783,33,Water,9812.87,2025-03-03
2784,42,Electricity,7941.77,2025-03-30
2785,58,Security,8545.16,2025-12-30
2786,126,Security,2457.67,2025-11-23
2787,142,Security,9608.24,2025-09-11
2788,189,Electricity,2009.41,2025-04-04
2789,112,Repair,9516.73,2025-03-22
2790,107,Cleaning,9948.45,2025-09-02
2791,159,Cleaning,7131.64,2026-01-21
2792,33,Cleaning,9812.38,2025-05-31
2793,128,Repair,5716.92,2025-07-24
2794,77,Water,2632.44,2025-03-24
2795,40,Repair,4398.11,2025-07-05
2796,185,Cleaning,5955.93,2026-01-25
2797,15,Electricity,777.16,2025-03-02
2798,121,Security,6242.32,2026-01-07
2799,24,Security,9812.72,2025-07-15
2800,183,Internet,1941.57,2025-09-09
2801,169,Security,7936.32,2025-04-03
2802,83,Security,9083.59,2025-11-20
2803,162,Water,9439.83,2025-08-23
2804,56,Cleaning,9603.35,2025-11-17
2805,157,Security,5238.52,2025-03-28
2806,200,Security,9774.21,2025-05-04
2807,21,Security,7585.24,2025-10-04
2808,196,Electricity,1658.63,2025-11-24
2809,149,Repair,4795.16,2026-01-11
2810,185,Internet,7197.4,2025-08-18
2811,117,Water,2511.04,2025-04-25
2812,45,Water,6424.12,2025-06-14
2813,159,Cleaning,6682.67,2025-06-07
2814,82,Water,1668.86,2025-05-28
2815,30,Repair,5672.6,2025-11-03
2816,186,Water,7727.69,2025-09-22
2817,155,Cleaning,5014.01,2025-06-28
2818,127,Cleaning,170.43,2025-05-01
2819,134,Security,139.93,2025-10-08
2820,62,Security,3602.44,2025-04-13
2821,108,Internet,9265.63,2025-11-04
2822,167,Water,2325.33,2025-06-06
2823,107,Security,6361.92,2025-06-19
2824,126,Water,2259.65,2025-07-06
2825,103,Repair,3250.62,2026-02-07
2826,77,Water,8488.02,2026-01-24
2827,148,Water,7302.17,2025-05-26
2828,48,Repair,999.22,2025-12-08
2829,26,Repair,4315.59,2026-02-01
2830,91,Security,340.24,2025-08-26
2831,195,Repair,4834.86,2025-06-11
2832,49,Cleaning,6641.22,2025-09-25
2833,84,Electricity,1229.1,2025-07-24
2834,145,Internet,2924.41,2026-01-10
2835,37,Internet,4008.47,2025-07-29
2836,31,Internet,9199.33,2025-09-17
2837,147,Repair,9932.89,2025-07-02
2838,175,Water,496.87,2025-10-14
2839,178,Repair,7622.03,2025-08-13
2840,106,Repair,3748.65,2025-03-13
2841,103,Electricity,3954.96,2025-06-13
2842,79,Water,7554.94,2025-05-15
2843,33,Security,9188.34,2026-02-11
2844,18,Repair,9511.74,2025-09-27
2845,167,Repair,5792.37,2025-09-04
2846,40,Cleaning,3603.36,2025-03-17
2847,185,Internet,7886.11,2025-08-18
2848,5,Electricity,2547.46,2025-12-07
2849,18,Water,5662.54,2025-07-15
2850,18,Cleaning,3617.86,2025-11-06
2851,164,Cleaning,6583.48,2025-02-27
2852,49,Water,2441.97,2025-07-10
2853,136,Electricity,1956.35,2025-05-15
2854,196,Cleaning,9186.48,2025-09-10
2855,82,Electricity,1062.95,2025-04-04
2856,6,Security,5084.28,2025-06-30
2857,6,Internet,2247.49,2026-02-22
2858,132,Cleaning,437.35,2026-02-19
2859,68,Repair,408.39,2025-12-03
2860,44,Water,1793.46,2025-09-02
2861,170,Water,8674.37,2025-04-11
2862,23,Cleaning,2860.66,2025-08-27
2863,31,Repair,9507.07,2025-10-20
2864,57,Water,5837.14,2025-04-22
2865,45,Water,4394.31,2025-09-09
2866,50,Repair,5821.88,2025-03-17
2867,165,Electricity,5191.15,2025-07-01
2868,110,Security,7599.82,2025-09-10
2869,108,Water,2860.84,2025-11-24
2870,43,Repair,3562.85,2026-02-19
2871,190,Repair,8946.24,2026-01-17
2872,46,Cleaning,9467.24,2025-07-20
2873,135,Electricity,8930.95,2025-08-06
2874,137,Internet,4223.51,2025-09-20
2875,137,Water,7814.64,2025-12-03
2876,58,Internet,4789.54,2025-05-09
2877,48,Water,5000.52,2026-01-19
2878,19,Water,2086.57,2025-12-30
2879,77,Cleaning,5931.75,2025-06-11
2880,35,Water,1902.05,2025-09-09
2881,30,Cleaning,3349.07,2025-07-13
2882,185,Water,8557.55,2025-06-24
2883,190,Electricity,2110.4,2026-02-25
2884,179,Internet,758.02,2025-08-11
2885,153,Internet,736.63,2025-05-12
2886,172,Electricity,9410.81,2025-06-06
2887,152,Cleaning,5093.86,2025-11-18
2888,185,Internet,4123.65,2025-11-12
2889,33,Internet,8118.24,2025-11-13
2890,11,Electricity,8366.47,2026-02-21
2891,61,Cleaning,3355.3,2025-10-02
2892,43,Repair,6951.5,2025-09-03
2893,180,Cleaning,7722.67,2025-06-15
2894,11,Water,6563.77,2026-01-06
2895,84,Water,1558.37,2025-08-28
2896,20,Water,8765.04,2025-08-09
2897,116,Internet,5413.99,2025-11-02
2898,97,Electricity,2860.6,2025-07-05
2899,197,Electricity,4281.02,2025-08-25
2900,150,Water,423.83,2026-01-02
2901,119,Repair,1322.27,2026-02-17
2902,39,Internet,7667.19,2025-07-14
2903,58,Water,50.12,2025-10-10
2904,142,Cleaning,4194.83,2025-09-03
2905,24,Repair,5248.98,2025-10-16
2906,151,Internet,593.61,2025-10-19
2907,2,Cleaning,9732.13,2025-12-16
2908,75,Security,2299.95,2025-10-17
2909,64,Electricity,3076.78,2026-02-08
2910,59,Repair,3074.23,2025-09-04
2911,72,Repair,2342.65,2026-01-03
2912,30,Internet,64.66,2025-10-21
2913,2,Cleaning,7306.98,2025-11-26
2914,160,Repair,9670.11,2025-08-05
2915,55,Repair,2281.72,2026-02-06
2916,58,Security,6647.32,2025-04-26
2917,184,Internet,7431.87,2025-12-07
2918,20,Repair,8491.83,2026-02-10
2919,114,Internet,4255.16,2025-12-28
2920,192,Repair,3064.16,2026-01-15
2921,200,Water,3286.69,2025-06-12
2922,16,Water,7140.58,2025-09-13
2923,40,Water,8176.96,2025-10-13
2924,170,Electricity,1857.06,2025-07-26
2925,52,Internet,3740.86,2025-07-20
2926,191,Repair,9024.3,2025-03-22
2927,167,Water,8076.6,2025-10-27
2928,105,Repair,9849.34,2025-07-12
2929,4,Repair,7554.77,2025-08-31
2930,117,Internet,3962.29,2026-01-18
2931,163,Electricity,5926.85,2025-06-04
2932,142,Electricity,6627.09,2026-02-08
2933,121,Electricity,830.64,2025-07-21
2934,193,Security,5467.74,2025-08-19
2935,137,Water,7107.74,2025-10-17
2936,106,Cleaning,1714.85,2025-06-29
2937,102,Electricity,7817.29,2025-08-31
2938,67,Security,5858.54,2026-01-21
2939,76,Repair,9524.61,2025-03-21
2940,91,Water,472.1,2025-06-29
2941,161,Internet,2690.0,2025-05-21
2942,119,Electricity,6035.46,2025-12-22
2943,118,Water,3000.77,2025-12-28
2944,19,Cleaning,7158.52,2025-04-28
2945,186,Electricity,7602.1,2026-02-08
2946,77,Security,1070.03,2025-07-13
2947,186,Internet,5162.85,2025-10-24
2948,141,Water,5113.46,2025-06-22
