store_id,product_id,quantity_on_hand,reorder_level
134,5229,174,11
24,5218,142,43
177,5666,192,43
117,874,105,20
126,2132,84,35
51,3271,123,46
118,4868,31,24
41,2635,193,45
67,3475,19,48
89,1429,38,12
92,3599,147,18
121,3345,31,39
81,4133,110,49
130,4662,81,43
91,1302,63,32
100,2568,59,44
78,1035,127,48
43,838,80,18
123,4105,151,48
32,4846,34,35
140,5071,125,17
23,1787,160,24
144,847,85,20
172,3330,1,39
2,4147,84,15
7,2213,66,28
21,1542,156,21
186,2777,60,22
95,2828,83,31
151,814,94,34
126,1441,155,17
188,2814,170,35
121,2982,141,36
25,4667,31,23
35,2695,103,26
173,211,16,45
135,3166,105,47
197,2799,4,43
32,3727,97,13
53,1149,105,25
69,2006,124,12
25,2945,2,21
95,5678,154,40
86,160,155,13
102,5809,51,30
77,2654,122,46
130,2911,170,30
86,5777,163,29
61,2196,108,42
137,1843,35,18
51,5526,177,38
2,4,162,30
173,3293,179,16
32,182,6,39
200,5612,68,47
80,4188,166,39
97,2881,143,19
75,2995,155,24
160,5738,172,23
8,2587,43,46
85,4840,109,19
121,764,140,10
20,2970,123,45
193,5248,63,28
149,785,29,46
7,1968,10,44
121,801,197,22
122,1511,140,35
86,1521,153,21
130,2589,58,43
147,3135,114,12
198,489,136,35
187,287,83,23
69,3171,158,27
45,2178,38,21
62,3413,173,16
138,5063,182,33
123,3022,144,47
193,5457,121,15
26,5090,129,20
188,1571,168,20
18,4286,101,37
59,4805,58,22
149,2611,152,36
46,3196,67,48
12,2769,191,33
113,1137,27,18
160,5902,64,24
167,3039,10,21
183,5688,5,41
55,5237,79,23
10,2025,107,11
35,2038,33,25
80,1659,75,37
6,674,190,12
127,5972,145,23
68,897,38,11
190,2214,11,26
9,3089,91,16
157,888,69,46
71,3472,101,10
134,354,55,36
64,5426,167,38
67,71,157,22
44,4602,3,35
116,1193,83,11
142,2430,170,32
137,4908,102,16
151,4443,190,21
57,4495,52,20
57,1238,20,37
143,436,116,15
192,1886,29,16
7,2484,135,27
148,4986,48,35
192,2212,173,16
19,5409,169,47
134,5165,144,16
179,1609,108,42
39,5633,37,10
193,3584,42,29
71,1350,23,28
25,5462,8,11
102,4735,177,18
151,5551,177,36
186,364,146,17
11,5942,55,10
162,1851,98,42
31,1316,119,16
166,922,21,37
118,5623,115,16
114,4653,188,27
174,5061,66,48
140,5534,193,12
9,1101,4,16
141,3617,21,49
192,1815,154,34
20,5269,198,45
59,1874,86,43
85,3526,18,21
150,5572,85,43
65,5668,17,39
60,1408,155,24
125,4865,23,11
41,682,73,27
81,936,53,36
173,1973,104,44
4,3953,36,46
70,232,43,25
173,5370,78,47
186,6009,22,28
83,190,86,32
151,3836,90,46
160,3568,181,48
63,3529,70,32
8,164,15,14
120,1685,54,35
85,2037,155,49
91,3344,79,38
153,2089,182,35
161,1530,194,19
194,4407,189,16
116,313,0,15
106,550,192,19
144,4024,165,19
183,1106,189,25
164,3237,103,24
72,5170,170,31
80,3557,83,29
7,4023,110,10
69,1243,44,17
87,252,81,43
8,5825,169,46
131,5697,88,31
163,1676,41,27
114,4197,88,43
36,2892,131,45
100,701,106,37
79,2573,115,32
30,3370,132,24
15,4305,25,27
196,3577,37,24
87,2858,101,23
58,144,22,35
156,2814,65,19
170,3244,0,26
97,109,78,25
146,1936,86,33
133,4946,74,17
137,984,21,24
102,4565,84,31
115,1827,135,47
137,105,146,11
18,2353,48,40
184,199,0,42
143,4172,1,39
78,1823,51,30
62,1153,91,36
163,4327,11,37
40,3173,146,20
179,1365,142,27
124,5464,17,34
60,752,38,36
56,4488,107,32
84,4928,90,23
41,2658,94,17
182,2022,51,49
17,1296,97,35
105,4343,180,19
25,4791,141,29
126,1050,185,45
93,3777,89,13
137,3157,58,42
184,845,11,36
151,3484,102,48
118,5987,137,21
2,4526,148,42
45,1334,139,41
193,822,14,23
166,4808,129,45
134,725,153,13
176,3155,34,48
172,2382,195,17
7,3273,39,18
66,5991,114,32
190,3701,50,10
158,5806,139,28
76,129,74,48
52,1068,89,39
94,5764,101,45
36,543,160,36
35,4879,12,25
66,5633,169,13
178,5832,161,29
131,4079,189,32
106,3974,169,41
76,283,144,18
4,922,22,35
55,5442,105,18
180,1037,27,12
187,990,48,10
199,5794,163,30
20,3419,7,18
19,5032,151,21
136,4267,196,26
195,89,36,11
27,5492,160,43
136,2242,19,49
29,237,55,10
46,2596,6,32
164,4800,69,27
131,4841,123,30
137,5842,15,26
138,5252,196,13
84,462,189,12
194,4469,63,10
1,3143,192,19
132,2692,4,30
176,3774,113,44
101,4392,79,20
18,6025,16,21
78,2625,181,30
112,3223,15,17
15,1518,12,29
179,699,182,48
189,2062,78,12
4,5882,100,16
147,1324,26,34
88,5270,101,31
94,1052,141,12
77,5295,106,21
139,4164,173,45
28,3944,99,29
185,6033,26,18
75,2022,85,35
54,1648,0,43
65,873,175,43
47,4448,140,11
118,4127,193,22
4,5134,21,37
34,109,52,15
76,5581,194,39
182,963,104,29
61,533,107,33
101,5323,68,34
93,5116,8,24
102,2482,50,42
113,5247,132,40
83,1092,198,17
148,1072,22,39
131,5184,125,40
40,4880,129,22
197,2928,119,47
151,3950,104,16
69,178,66,15
32,3881,44,40
24,6036,62,30
113,2824,97,37
179,89,83,21
115,4338,25,12
186,1348,157,49
170,5935,81,18
35,5153,176,37
32,4090,76,31
182,4570,84,27
45,5125,170,23
176,3036,61,19
108,5572,85,15
86,4449,31,29
177,5181,116,22
34,4248,15,21
144,4833,137,20
11,1005,103,31
147,5358,190,38
92,4635,138,31
157,2717,186,29
54,549,173,19
181,4343,108,41
195,4216,86,47
76,5250,68,32
160,3415,129,42
100,2121,128,15
116,504,72,22
124,2399,130,48
83,4808,194,13
56,460,130,38
139,971,126,23
131,1742,91,29
155,4831,44,32
111,3587,37,27
172,4260,31,23
146,2868,165,29
158,2132,130,14
70,1511,198,40
175,31,134,24
34,5207,32,18
119,4522,192,41
76,3504,112,21
42,4370,129,44
23,1422,72,26
40,3432,115,11
15,2682,140,37
115,3293,63,24
57,2548,198,30
111,197,115,42
142,5702,9,42
140,2261,81,20
107,485,169,41
117,952,14,22
35,1717,96,41
153,6007,183,15
78,1273,166,26
2,3900,98,24
18,5752,74,18
35,5152,195,16
9,3557,62,32
139,1839,52,11
67,5849,166,26
69,2966,78,17
105,1657,31,13
38,3687,27,23
70,5785,7,38
81,5376,51,11
187,2109,51,16
66,3212,33,24
41,4511,95,43
24,3196,92,39
178,1644,39,17
5,4481,163,14
21,3542,145,49
6,3050,38,49
132,5858,147,27
9,1772,130,13
69,340,192,25
68,4029,2,46
126,2784,4,29
137,4630,83,48
146,1932,114,39
59,3532,76,29
171,2544,43,28
80,3870,8,44
194,272,146,19
29,2269,165,31
176,1130,81,37
51,1479,139,21
170,3202,155,15
36,5014,28,43
76,5311,71,31
105,5391,88,32
45,5884,98,47
101,5726,15,33
163,3445,47,49
104,1881,73,28
6,3688,111,29
165,21,46,49
36,4627,90,39
144,4634,12,38
200,3249,26,33
22,4350,175,47
69,826,61,33
69,2529,114,28
63,3556,179,41
75,3907,96,42
107,871,176,16
19,2201,153,14
102,5709,173,36
126,4430,171,12
127,3944,146,31
146,4599,17,35
114,600,190,28
73,882,44,41
114,1508,69,27
145,4194,125,15
41,4489,46,18
161,634,192,36
183,4722,194,40
82,204,24,13
152,1249,167,16
77,4818,117,31
168,3788,11,37
28,2146,61,19
110,5391,35,40
195,2600,117,25
167,193,179,19
21,693,185,20
165,2463,133,19
130,266,95,44
6,1776,99,29
52,293,8,29
5,2957,87,17
175,2854,94,41
43,3629,165,22
96,278,66,28
101,3389,184,19
114,934,156,43
40,3482,26,44
139,3147,65,35
142,1633,110,34
2,4554,21,45
167,2399,40,45
191,2005,148,24
63,4718,198,32
119,4706,143,31
146,4953,85,35
94,2185,15,34
79,5948,45,42
129,4818,128,33
145,4382,90,26
54,789,196,10
122,3506,45,36
124,4637,55,42
167,5800,174,16
176,2557,189,19
66,1169,151,11
143,4080,130,31
22,609,37,30
20,64,94,43
93,3351,188,48
171,903,133,34
184,4514,19,15
152,1688,36,26
43,2183,35,47
21,5384,113,26
48,4968,134,44
66,1901,99,10
115,5105,94,45
16,2180,75,37
168,194,163,29
21,5514,76,47
180,3903,181,16
101,4005,39,22
8,457,119,40
110,1992,90,14
183,5997,109,29
86,2238,163,42
58,289,113,45
5,3516,163,38
170,5290,81,24
111,4048,175,29
109,5883,167,36
30,2878,20,38
95,4608,129,37
9,2282,107,48
95,4427,17,24
95,2182,25,49
41,2672,96,16
51,2556,82,18
185,689,81,17
61,5493,24,27
6,3337,168,42
119,4987,47,29
26,5939,142,28
6,2301,102,48
53,4878,167,48
61,4168,0,48
161,161,18,15
173,1786,113,44
94,1026,164,30
40,5586,164,18
24,4823,87,22
92,3822,141,36
45,1525,72,27
38,3167,50,38
157,3286,132,28
108,5484,104,39
136,3238,105,35
64,2192,125,45
87,1011,195,18
107,3062,130,34
51,2863,60,48
6,2789,194,38
175,4409,13,46
177,3411,27,21
85,2214,189,28
160,4224,115,21
182,3847,105,14
36,3860,69,20
89,2041,126,16
99,2436,17,46
147,474,24,47
37,5195,76,36
17,1873,71,23
16,2560,40,13
186,3173,68,22
172,1295,18,31
196,716,26,11
49,4288,76,24
94,2233,104,32
51,4274,72,46
5,17,142,49
97,2153,83,26
186,5520,29,22
174,5232,121,19
183,5219,171,25
73,259,130,48
145,4600,87,41
140,3245,169,12
152,830,137,19
56,2396,66,49
183,393,142,19
122,2431,198,37
126,2364,16,30
79,4059,123,44
16,1780,196,21
126,3658,130,24
87,972,97,41
22,2873,91,35
110,5869,14,13
172,511,3,20
95,3683,20,28
43,5215,134,36
79,445,85,37
21,3776,163,47
123,2796,24,41
8,1913,189,21
49,5393,191,36
125,4721,122,14
106,1082,176,19
134,815,88,47
81,2834,163,48
104,5157,81,39
109,4806,194,27
175,4497,131,29
164,2819,125,31
125,4326,50,33
121,5614,139,38
111,4820,169,10
23,6008,89,15
159,5865,64,25
110,5113,131,10
75,5223,132,35
62,1015,17,44
96,5712,80,36
57,1764,1,47
102,4999,13,14
70,3842,119,36
65,5992,2,30
37,4770,59,30
68,4740,19,41
75,5681,52,44
17,1937,5,35
135,5772,149,16
52,74,67,36
163,5977,6,44
130,2481,50,43
168,4220,25,17
37,69,11,37
57,4599,103,31
101,4262,176,15
10,754,175,46
81,3384,143,28
90,3275,94,27
133,5485,29,13
133,2132,131,32
120,5363,164,34
102,1312,174,22
27,1592,18,21
5,3031,27,42
61,1858,172,31
136,3693,122,39
159,4931,17,47
97,481,106,44
149,3205,127,47
21,5683,111,37
51,4120,2,25
79,3870,122,48
59,1331,166,23
2,4168,92,43
158,4526,167,36
58,3697,125,33
20,4836,147,21
168,5817,39,15
157,2261,116,15
133,2000,23,12
89,2806,98,11
138,4158,32,46
189,1623,19,32
105,5149,64,48
112,677,78,43
129,2394,87,12
175,3565,113,46
98,2648,178,38
185,2173,123,36
14,1207,100,46
153,5755,15,10
21,5658,24,29
16,506,116,23
160,2507,0,34
173,1017,187,19
64,1755,14,24
84,3438,84,14
73,3191,8,11
147,5798,16,18
192,4609,124,25
158,2315,21,47
47,3000,25,24
33,4774,24,23
21,4790,157,42
95,535,59,11
63,3178,43,40
42,5722,59,21
189,1445,61,35
105,947,138,14
126,3666,86,21
115,591,118,38
43,5480,84,17
68,1858,173,25
26,1909,172,23
161,3328,194,21
108,3639,2,33
33,4931,193,41
49,3354,54,39
84,5213,132,48
41,1912,22,20
200,122,7,11
36,989,194,25
95,2098,131,45
119,1175,137,23
150,1575,79,19
175,1431,131,36
83,2908,162,17
20,1635,134,48
87,5826,58,14
152,3900,24,27
126,2036,5,10
171,2520,0,49
100,4547,92,25
73,2442,72,32
16,510,108,12
27,4898,140,35
45,3795,19,16
165,513,6,14
13,5350,197,29
179,933,19,47
2,4858,70,37
76,5059,52,46
105,2106,1,35
97,528,177,44
87,3164,180,12
59,5696,18,32
14,412,26,40
103,2118,77,17
177,6034,39,33
30,4690,131,18
110,1195,31,23
98,5327,17,36
9,910,132,22
24,4750,103,29
112,1043,29,34
41,862,65,22
188,275,85,11
175,3239,96,26
21,5025,130,22
170,2214,125,35
70,32,49,39
111,3086,98,17
89,3938,94,26
2,663,174,29
159,2146,107,44
56,2649,170,32
158,1818,81,26
191,4043,158,13
15,5938,144,13
18,3423,148,47
14,2527,78,29
190,3011,50,43
52,143,169,39
22,671,95,38
14,581,109,49
34,2062,98,22
86,2326,56,30
56,3375,57,33
181,851,124,23
177,106,127,37
63,4330,29,21
144,128,171,13
80,3370,117,39
40,2503,115,13
38,1272,114,38
146,502,151,13
23,2047,155,10
110,1048,146,44
48,1422,177,48
82,4050,181,16
174,1072,98,36
113,2831,168,28
22,2844,139,40
125,5370,16,37
54,3233,40,44
40,5220,12,43
30,3887,150,13
183,3507,56,40
184,2901,16,36
42,3537,79,31
170,4802,89,18
127,3597,158,11
181,848,73,33
82,1975,72,48
53,2661,50,34
192,4303,101,36
1,4839,149,37
106,5932,103,17
197,4948,167,25
27,4223,7,42
17,510,24,42
63,5430,41,43
128,498,132,32
169,4942,55,31
186,4943,98,43
185,768,105,40
166,5702,131,32
122,3209,8,34
66,4267,127,28
173,1261,94,45
23,5031,80,27
148,5727,172,17
170,3837,52,27
150,1317,185,26
188,4378,184,41
11,86,140,29
28,1856,92,27
45,465,59,13
124,714,8,36
122,1649,71,20
150,1946,73,29
81,1546,119,10
191,761,171,42
159,31,193,16
11,3666,98,31
36,1338,151,24
78,5404,96,30
35,419,134,38
127,5376,148,15
151,723,186,27
29,1526,69,29
151,5817,3,44
124,4685,189,14
103,5668,48,28
84,4159,184,16
147,1094,10,29
96,1964,33,35
191,2701,152,28
50,3699,167,39
43,4530,33,38
19,183,193,12
113,5682,185,29
121,4948,15,47
18,5547,179,31
134,2391,84,15
35,2442,15,17
14,4202,49,39
64,4466,96,14
137,3268,177,39
163,4942,183,49
2,4083,111,16
6,381,32,29
99,4201,22,48
121,4469,62,26
153,1276,189,14
73,3511,44,28
178,1066,190,42
135,3551,189,42
63,4127,33,39
156,1438,197,25
2,5608,28,45
65,5357,163,40
101,3488,8,11
187,810,126,27
152,1434,195,45
190,1678,124,30
199,809,138,30
38,4139,170,12
62,5406,57,39
193,2057,88,15
119,4084,33,31
179,502,16,44
52,131,96,43
110,5157,199,47
74,2460,160,34
98,3658,1,21
139,330,106,44
48,2236,67,30
101,236,64,34
182,5886,152,41
178,5328,34,37
74,4677,0,48
38,888,187,45
136,392,34,28
6,3789,152,28
68,584,87,13
197,5213,148,13
134,1824,52,30
111,108,87,41
32,664,101,47
38,3542,22,16
115,2771,98,12
185,5488,64,45
109,3288,26,43
64,532,58,30
54,4596,118,36
113,3185,3,37
14,768,194,48
64,3175,98,37
178,5141,11,32
175,285,118,14
54,5321,171,31
19,1854,84,12
167,2011,135,26
193,4168,14,23
126,5794,52,11
60,1839,53,27
161,5674,69,47
32,4706,115,23
36,4105,5,49
152,4431,100,34
171,2042,50,10
199,5982,114,32
199,5127,21,22
46,505,134,47
197,1009,13,33
14,5538,7,44
173,4200,92,15
180,355,98,49
118,3768,35,22
50,3109,173,28
65,5702,89,36
77,4279,82,36
64,5540,184,20
23,2679,121,38
125,461,51,34
84,5863,45,22
199,1833,149,10
70,5637,69,17
187,1272,44,49
73,1766,91,12
92,5149,40,18
74,1592,10,21
182,3786,146,33
199,865,105,33
154,1311,27,24
44,5216,80,48
76,2806,64,48
141,5389,66,20
182,2788,68,49
119,29,54,40
40,2669,136,22
4,1623,147,17
181,2234,49,21
129,156,113,18
6,3177,66,31
55,5791,194,24
66,3777,125,20
146,4638,82,37
29,5572,93,16
53,4198,187,20
161,2504,36,18
131,2358,59,46
148,598,42,11
132,5952,85,32
82,3468,186,12
136,5108,168,14
105,2060,51,22
86,3000,7,29
83,3731,196,33
156,4900,174,18
194,3699,29,32
73,4045,46,21
99,4238,106,34
26,2017,72,34
34,4741,30,15
71,3370,178,30
94,4971,56,39
177,4924,87,37
89,3621,51,40
177,4409,151,23
27,4020,116,30
193,3314,185,27
33,980,177,11
72,3924,62,25
49,3916,143,25
63,1588,158,26
160,4716,164,15
19,2381,178,24
178,1205,44,43
22,2,17,49
90,4631,183,34
67,784,163,45
137,3248,109,47
163,4344,19,38
71,4457,38,37
79,214,188,13
132,3716,151,30
37,4594,98,49
28,2156,50,27
137,39,22,41
35,1006,111,17
112,4468,199,39
153,188,160,42
9,2212,70,39
189,2737,171,21
52,4697,38,33
145,1999,170,13
9,4385,3,10
54,1101,51,49
133,2259,120,39
191,659,120,41
124,839,69,33
175,5489,169,15
109,2566,73,21
147,3868,24,18
66,1887,0,17
45,5313,194,34
71,3020,81,32
106,1229,174,48
33,206,12,47
118,5902,177,19
80,5996,20,20
171,3724,174,31
88,3935,59,20
200,1851,65,10
94,3527,61,16
154,3428,122,28
45,1617,90,33
35,2056,130,40
81,4686,76,32
181,5386,70,18
102,3414,183,38
10,2405,194,48
41,592,64,24
114,1734,52,36
126,2864,115,41
17,2648,12,38
127,2998,147,43
71,4350,96,42
194,1586,133,10
11,1583,57,34
63,5789,106,26
195,2406,86,49
174,3081,138,26
20,3825,24,29
141,4835,78,19
17,837,58,47
160,3126,52,11
98,5520,176,42
85,2547,92,31
16,5000,115,38
139,3215,92,33
124,4729,173,35
142,493,181,34
195,3027,186,35
71,1956,15,35
173,5287,193,35
33,1988,71,33
45,5646,15,44
182,807,145,18
51,3033,130,42
115,1223,66,37
124,532,99,33
87,5682,76,10
151,4775,197,30
29,776,54,25
6,2939,72,10
167,3102,48,44
133,4855,142,35
96,852,138,22
168,231,119,14
90,660,139,33
82,2588,138,49
21,2886,5,10
59,950,178,19
148,5012,197,15
24,4759,80,47
131,3543,68,36
86,5705,87,35
72,1624,91,21
110,3897,11,25
57,5384,65,46
110,317,68,28
93,4565,152,34
71,2462,87,30
70,4218,50,45
70,5110,187,43
76,3505,34,14
191,5320,28,22
47,5567,18,32
89,5041,84,22
141,4189,104,28
45,145,186,39
160,4936,13,18
158,4523,117,44
85,3518,111,48
126,2805,188,25
170,4374,46,26
109,4369,166,10
108,2298,51,37
72,5188,2,14
170,1710,148,23
135,3470,117,40
131,5535,22,31
37,5891,11,48
3,3039,175,32
146,1558,130,11
124,5301,150,12
170,566,159,37
137,27,146,36
185,3544,75,15
152,3359,35,47
7,3040,134,39
97,5799,98,17
170,2617,100,33
98,5443,187,10
102,4926,152,49
186,1371,48,35
102,2337,64,20
56,2108,65,31
186,5517,50,31
146,148,10,36
167,1672,145,36
50,5603,168,43
161,1429,113,28
28,5878,105,45
184,5150,33,38
25,478,44,26
142,5306,68,29
183,5934,138,27
84,4098,99,17
135,915,37,38
132,3867,86,40
158,1159,180,19
62,2738,57,21
185,5339,82,17
165,1333,7,27
183,1833,172,11
85,5260,175,23
65,4040,173,24
52,3661,99,13
3,4216,137,15
77,2889,157,37
135,3813,55,42
70,4118,183,19
70,1929,29,48
162,5126,122,48
96,2170,120,42
16,2038,57,25
136,1040,111,36
149,1762,39,22
121,2348,45,32
11,2845,88,16
50,4629,18,27
87,5698,104,43
6,3825,166,11
110,1841,30,16
143,4137,138,11
139,2789,130,47
155,2652,16,29
173,5134,117,31
166,1648,46,10
4,5800,85,19
173,1685,156,43
138,2781,145,27
121,1249,39,15
182,1966,7,12
157,4528,66,33
140,985,177,37
184,5317,105,18
168,4382,4,34
84,2012,23,41
165,5617,18,37
194,499,115,21
20,1048,154,39
12,209,87,48
38,193,180,13
158,2614,163,25
47,1851,169,10
82,4330,29,13
74,4990,14,43
199,2383,198,40
42,5436,152,21
5,5104,52,12
176,5670,199,13
115,3777,185,13
127,1928,119,37
99,4068,47,41
103,2571,6,41
179,4340,134,32
140,4521,135,34
138,1516,178,47
37,3566,92,11
125,229,70,33
66,643,50,32
67,1675,123,28
14,2364,118,20
47,5770,187,19
148,140,160,45
109,4608,139,39
113,2064,105,20
180,2932,39,28
68,1433,57,26
115,5020,170,40
26,4348,184,40
47,1799,68,42
73,3920,175,26
3,5493,80,15
130,4348,148,25
169,669,20,45
30,3275,47,34
165,1163,189,13
3,1663,131,18
9,4892,144,17
8,5239,31,27
9,4142,130,21
120,5458,120,48
145,2563,108,31
152,4238,180,18
200,2727,143,41
142,537,161,28
80,5406,122,33
18,4008,117,42
167,5076,161,21
116,122,106,24
175,4839,122,29
27,907,179,32
92,2626,102,41
71,4135,76,30
34,5404,9,44
103,1667,77,49
147,4473,145,28
134,586,55,19
158,3292,142,10
92,2423,82,22
140,1905,186,22
143,1798,148,44
109,3053,122,12
103,5719,175,48
64,1478,105,30
64,2169,160,23
15,5684,19,30
186,5897,195,36
100,75,81,21
67,4420,68,30
1,306,92,17
7,3718,155,18
137,1579,177,47
1,824,17,36
5,1041,181,41
47,2848,19,11
100,267,175,34
10,3307,28,47
2,1178,186,21
23,4242,66,28
103,4459,56,30
184,5689,77,36
147,62,170,48
166,391,179,38
47,5882,41,12
84,4934,176,25
180,4238,181,15
49,2004,101,45
199,851,172,10
151,103,54,28
50,1838,149,13
17,1036,128,23
48,5105,168,17
121,5112,183,27
2,1511,135,23
197,3122,77,40
190,4972,128,17
85,2895,199,15
61,3497,155,14
11,5585,26,46
97,520,39,22
27,1795,142,43
35,1844,39,41
18,1870,79,29
68,1163,9,29
189,1584,174,47
41,5260,110,43
96,1269,19,24
171,5939,17,32
177,1540,93,43
139,2674,160,15
67,4753,117,46
179,6003,16,16
52,4893,93,16
119,2455,34,10
85,5182,83,45
171,5624,176,25
186,140,83,48
70,4513,199,42
157,5517,81,21
159,3423,164,16
28,1994,148,33
107,483,23,38
178,3238,132,31
36,5241,188,37
92,3828,80,33
147,4311,188,34
195,1007,33,37
12,2765,171,38
76,4210,63,18
24,1503,105,35
65,4274,169,45
92,893,74,20
80,5607,125,29
149,4890,11,31
26,5851,94,31
118,2003,170,38
163,113,193,48
80,5581,189,44
58,3422,11,35
170,2625,172,39
157,4611,173,12
137,766,146,16
78,5210,23,49
121,5065,136,11
72,3230,69,22
2,5931,40,48
2,1422,69,31
111,17,31,42
146,3445,54,31
69,2759,133,30
122,1960,78,31
185,1730,54,48
199,3558,165,12
151,5368,82,12
19,3206,101,28
19,2962,58,11
186,5351,18,40
112,636,67,34
177,4317,28,47
173,2161,38,36
28,3335,131,32
75,1711,163,25
50,3102,68,30
139,3619,86,39
55,5435,51,18
137,446,59,13
142,2991,140,47
113,4927,142,21
149,637,114,25
48,176,54,41
58,574,163,32
197,5219,26,34
137,1799,114,30
195,4211,94,33
18,2791,115,26
12,695,162,13
124,2277,130,35
16,5588,82,13
165,166,194,16
148,3930,183,31
20,2373,72,16
143,3582,177,44
25,5877,167,33
145,4509,158,28
12,2560,178,31
109,109,152,25
170,2919,119,16
39,5559,3,20
184,1084,164,37
181,4586,69,48
71,4348,91,27
200,194,121,34
47,4100,149,21
25,4628,181,33
178,1894,55,47
118,4019,169,32
33,2770,74,13
29,5354,2,29
3,4663,139,11
4,598,165,27
165,4422,35,38
95,5006,2,45
134,4055,88,37
138,5587,20,23
12,3461,198,25
118,2848,37,46
66,378,181,40
131,3930,93,24
193,4778,16,15
64,4084,5,35
35,4086,78,13
152,404,187,33
175,3724,3,40
112,242,157,15
52,1162,134,20
34,4981,172,29
84,952,117,17
80,4752,124,11
111,1069,23,16
153,1967,190,13
197,4265,192,32
157,3539,39,33
92,2261,39,15
192,2329,26,37
181,3059,172,41
186,1523,80,24
41,1938,171,25
87,4545,163,31
51,2025,41,28
126,847,63,29
146,3510,160,46
41,5440,199,36
99,2239,34,15
189,5647,173,37
107,1400,129,30
24,3653,189,29
47,5841,175,15
28,2403,193,37
36,4998,89,36
21,4253,122,30
184,5018,130,25
69,5880,154,23
154,1611,128,39
182,363,185,33
44,464,85,22
161,413,184,11
154,1228,55,29
121,3983,143,47
150,814,24,42
148,2240,102,34
2,1445,15,43
41,2487,105,38
54,2705,134,47
185,3791,143,17
146,5887,27,19
133,5746,84,43
46,712,52,21
75,5910,129,36
149,135,154,36
150,585,51,21
3,2486,67,19
9,5816,78,33
2,3264,54,30
28,4873,14,30
34,5707,30,25
181,5433,56,11
59,3080,88,44
10,3447,10,23
83,5429,117,24
93,5539,6,20
2,1137,138,21
134,5110,111,24
182,2126,131,21
199,5895,196,29
36,420,152,27
136,162,1,40
83,1381,36,16
10,2941,143,38
161,67,56,42
102,5793,115,28
93,5990,28,45
19,2896,183,49
18,872,0,46
115,4418,159,37
179,618,150,44
23,2358,111,13
129,2813,69,17
59,5953,140,38
107,5317,84,10
131,3368,82,17
10,4746,80,32
123,978,194,11
199,2062,13,39
49,1149,94,22
56,4043,84,14
90,51,142,40
144,897,23,19
39,3865,150,24
109,5242,83,35
96,2530,35,29
44,4630,14,25
8,548,96,21
136,2286,191,11
45,3605,166,45
139,5535,114,35
97,477,127,10
153,5979,28,29
17,3408,171,21
83,1160,1,35
183,4158,195,40
79,4831,132,36
56,2954,110,24
44,1991,88,48
53,3187,130,31
163,4008,95,43
39,4304,1,46
130,2083,12,48
98,3581,20,42
25,2517,110,42
166,2842,183,29
196,1008,181,38
80,586,32,12
32,2888,71,44
79,320,113,35
169,2814,108,14
79,3288,102,45
71,5703,48,42
7,1668,131,47
200,3177,57,30
18,5648,98,19
17,876,140,35
117,4365,33,28
104,2738,50,27
77,323,195,33
59,3488,36,10
11,515,53,49
125,3424,19,28
51,5215,55,43
7,550,154,38
187,5415,146,47
37,1209,82,25
5,4663,19,47
62,5351,86,27
200,2350,143,43
74,1659,130,13
90,3498,167,16
79,4913,104,35
55,5974,47,45
144,1452,119,11
92,4000,40,31
74,72,20,34
56,3374,25,24
179,858,124,37
196,2809,30,34
174,2252,63,26
61,5063,69,27
104,3877,159,18
117,3543,153,33
78,1733,89,49
33,5457,151,41
55,1215,172,41
18,1675,153,30
140,5778,102,18
74,4273,80,43
21,728,194,19
97,724,45,26
154,142,119,24
