ticket_id,customer_id,agent_id,category,priority,status,created_date,resolved_date,subject
1745,41906,943,Login Issue,Medium,In Progress,2025-07-20,2025-07-23 13:00:00,Login Issue - Nisi error ipsa delectus.
1746,22082,1012,Payment Failure,High,Open,2024-09-20,2024-09-21 13:00:00,Payment Failure - Saepe sint totam.
1747,49973,2261,Return Request,Low,Open,2025-01-08,2025-01-11 14:00:00,Return Request - Consequatur unde libero maxime nam.
1748,47924,2188,Return Request,Critical,Resolved,2024-09-12,2024-09-17 14:00:00,Return Request - Praesentium fugit.
1749,11407,2363,Login Issue,Medium,Resolved,2025-01-02,2025-01-05 13:00:00,Login Issue - Itaque deleniti ratione laborum.
1750,32423,1256,Product Defect,Critical,Open,2024-09-23,2024-09-28 10:00:00,Product Defect - Ad debitis eius tempore.
1751,49164,2965,Payment Failure,Low,In Progress,2026-02-25,2026-03-01 00:00:00,Payment Failure - Provident accusantium tempore.
1752,37405,2881,Return Request,Medium,Closed,2024-11-11,2024-11-16 09:00:00,Return Request - Ducimus quidem ut.
1753,27978,1015,Product Defect,Medium,In Progress,2025-05-16,2025-05-18 10:00:00,Product Defect - Molestiae rem sapiente beatae adipisci.
1754,32914,134,Payment Failure,Medium,Closed,2024-05-23,2024-05-27 19:00:00,Payment Failure - Delectus rerum odit.
1755,21629,2289,Order Status,Low,Open,2025-12-10,2025-12-15 19:00:00,Order Status - Ipsum tempora accusamus ratione.
1756,18251,445,Payment Failure,Critical,Open,2024-02-04,2024-02-10 14:00:00,Payment Failure - Itaque excepturi distinctio.
1757,3878,2731,Account Update,Low,Resolved,2024-12-10,,Account Update - Blanditiis numquam placeat.
1758,29924,1589,Payment Failure,High,In Progress,2024-08-05,,Payment Failure - Minus animi deleniti.
1759,46829,547,Payment Failure,Medium,Closed,2024-07-07,2024-07-08 05:00:00,Payment Failure - Et quo ipsam autem.
1760,19291,536,Order Status,Medium,Open,2025-09-16,2025-09-20 22:00:00,Order Status - Incidunt dolore omnis.
1761,25713,1078,Order Status,Medium,In Progress,2025-06-28,2025-07-04 07:00:00,Order Status - Voluptates autem.
1762,10840,429,Return Request,Critical,Resolved,2024-06-17,2024-06-23 11:00:00,Return Request - Dolore ea quis odio.
1763,12552,10,Product Defect,Low,Resolved,2024-12-21,2024-12-22 10:00:00,Product Defect - Qui ex fuga quibusdam.
1764,8737,168,Payment Failure,Low,Closed,2026-01-08,2026-01-11 17:00:00,Payment Failure - Quae natus.
1765,37225,2104,Order Status,High,Resolved,2024-08-31,,Order Status - Maiores rerum ab hic.
1766,20197,79,Login Issue,High,Open,2024-12-18,2024-12-21 18:00:00,Login Issue - Eligendi nam inventore velit eligendi.
1767,47257,85,Login Issue,Critical,Closed,2024-09-02,2024-09-03 15:00:00,Login Issue - Fuga excepturi.
1768,33169,1093,Return Request,Low,In Progress,2024-02-04,,Return Request - Magnam cum adipisci.
1769,43009,1979,Return Request,Critical,Resolved,2024-10-06,2024-10-11 11:00:00,Return Request - Magnam numquam dolorem.
1770,21838,1497,Order Status,Critical,Open,2024-04-20,2024-04-25 23:00:00,Order Status - Vitae sunt dolores quam voluptatem.
1771,23370,1381,Login Issue,Critical,In Progress,2024-01-17,,Login Issue - Error molestiae molestiae.
1772,10264,2536,Payment Failure,Low,Resolved,2025-10-19,2025-10-22 07:00:00,Payment Failure - Ducimus molestiae aut.
1773,5890,1519,Return Request,Critical,Resolved,2024-10-27,2024-10-27 20:00:00,Return Request - Beatae illum veniam dignissimos.
1774,30531,1997,Return Request,High,In Progress,2025-11-03,2025-11-09 00:00:00,Return Request - Libero vero vero explicabo.
1775,37909,2197,Login Issue,Low,Closed,2024-01-25,2024-01-27 16:00:00,Login Issue - Iure tempora nihil labore.
1776,3235,411,Return Request,Low,Closed,2024-10-10,2024-10-12 21:00:00,Return Request - Deleniti distinctio dolor provident fugit.
1777,31872,251,Account Update,Low,Closed,2025-01-25,2025-01-25 23:00:00,Account Update - Quasi veniam alias.
1778,49809,2508,Return Request,Low,Closed,2024-01-24,2024-01-29 21:00:00,Return Request - Pariatur odio.
1779,33859,1022,Account Update,High,Open,2024-06-02,,Account Update - Fugit deserunt adipisci placeat.
1780,20016,2840,Return Request,High,Closed,2025-03-04,2025-03-10 07:00:00,Return Request - Quae eius eaque in.
1781,18865,1095,Return Request,Low,Closed,2024-03-31,2024-04-01 19:00:00,Return Request - Temporibus natus iste cum.
1782,3598,2684,Return Request,High,Open,2025-06-28,,Return Request - Sequi voluptatum repellat numquam.
1783,15451,2163,Account Update,High,Closed,2025-10-17,2025-10-21 15:00:00,Account Update - Eaque facilis quam.
1784,48524,2988,Account Update,Medium,Resolved,2026-02-12,2026-02-12 09:00:00,Account Update - Placeat tempora vero.
1785,4353,413,Account Update,Critical,Open,2025-03-26,2025-03-28 20:00:00,Account Update - Minus non.
1786,29889,1292,Return Request,High,Resolved,2025-03-29,2025-03-29 03:00:00,Return Request - Autem quidem.
1787,39864,45,Payment Failure,Medium,Open,2025-08-31,,Payment Failure - Dolore officiis ab.
1788,26204,1339,Product Defect,Medium,Open,2025-03-11,2025-03-13 13:00:00,Product Defect - Suscipit accusantium corrupti magnam.
1789,873,1848,Payment Failure,Medium,Closed,2025-04-25,2025-04-30 23:00:00,Payment Failure - Est eligendi dolore sunt.
1790,16265,27,Login Issue,High,Resolved,2024-01-14,2024-01-20 03:00:00,Login Issue - Quisquam inventore ab.
1791,10737,551,Account Update,Low,Open,2025-02-27,2025-02-28 22:00:00,Account Update - Tempora corporis cumque esse.
1792,36057,2602,Account Update,High,In Progress,2024-10-30,2024-11-01 10:00:00,Account Update - Atque libero id possimus.
1793,41745,1851,Product Defect,High,In Progress,2024-12-22,2024-12-25 16:00:00,Product Defect - Iusto a facere magni nostrum.
1794,7934,2957,Login Issue,Critical,Resolved,2025-08-20,2025-08-24 15:00:00,Login Issue - Aut pariatur dolores id.
1795,23994,2158,Return Request,Medium,In Progress,2024-02-24,,Return Request - Aperiam illum.
1796,9632,2159,Return Request,Critical,Closed,2025-04-21,2025-04-22 14:00:00,Return Request - Repellat vitae.
1797,10417,1360,Account Update,Low,Open,2026-01-08,2026-01-13 00:00:00,Account Update - Vero nesciunt exercitationem.
1798,22562,1321,Order Status,High,Closed,2025-10-30,2025-10-31 22:00:00,Order Status - Provident impedit sequi nihil nisi.
1799,15283,2867,Account Update,Medium,Open,2025-11-06,2025-11-07 16:00:00,Account Update - Ad quis ea.
1800,30051,2392,Payment Failure,High,In Progress,2026-01-31,2026-02-02 01:00:00,Payment Failure - Commodi eaque id.
1801,14279,1057,Product Defect,Medium,Closed,2025-12-13,2025-12-17 16:00:00,Product Defect - Beatae cupiditate nobis esse sapiente.
1802,10811,2129,Account Update,Medium,In Progress,2024-01-17,2024-01-18 09:00:00,Account Update - Est voluptatibus tempore tenetur.
1803,4214,579,Login Issue,Low,Resolved,2024-04-14,2024-04-20 15:00:00,Login Issue - Reiciendis asperiores quisquam.
1804,19524,2858,Product Defect,Critical,Closed,2024-04-12,2024-04-14 10:00:00,Product Defect - Ad expedita vero officiis.
1805,25248,708,Return Request,Critical,Resolved,2025-03-07,,Return Request - Culpa ut nisi dicta.
1806,42827,228,Account Update,Low,Open,2024-05-07,2024-05-11 21:00:00,Account Update - Perferendis fugiat iste.
1807,5420,187,Return Request,Critical,Resolved,2024-10-15,2024-10-15 12:00:00,Return Request - Veritatis occaecati veniam autem.
1808,486,373,Payment Failure,Low,Resolved,2024-05-16,,Payment Failure - Voluptatem fuga aperiam totam perspiciatis.
1809,20174,49,Login Issue,Medium,Resolved,2024-11-27,2024-12-03 13:00:00,Login Issue - Facilis facere adipisci ut.
1810,22939,1076,Account Update,Low,Open,2024-08-13,2024-08-16 07:00:00,Account Update - Doloremque placeat et animi.
1811,47702,1645,Order Status,High,Open,2025-02-08,,Order Status - Cupiditate ut ipsa dolore.
1812,15321,2254,Account Update,Critical,Closed,2024-08-22,2024-08-22 04:00:00,Account Update - Nulla rem soluta earum.
1813,20814,2097,Payment Failure,Critical,Closed,2024-01-28,,Payment Failure - Repudiandae nesciunt deserunt.
1814,17781,746,Return Request,Medium,In Progress,2024-02-05,2024-02-09 05:00:00,Return Request - Minima dolorem.
1815,9084,1788,Product Defect,Medium,Open,2024-05-18,2024-05-19 17:00:00,Product Defect - Porro vero deleniti.
1816,8769,757,Account Update,High,In Progress,2025-09-09,,Account Update - Asperiores dolore odio culpa.
1817,30020,1586,Return Request,High,Closed,2024-05-11,2024-05-13 18:00:00,Return Request - Sint eos voluptatum.
1818,30083,1535,Payment Failure,High,Resolved,2025-12-12,2025-12-15 10:00:00,Payment Failure - Quibusdam odit molestias.
1819,31859,2685,Return Request,Medium,Resolved,2025-01-13,2025-01-15 20:00:00,Return Request - Sint nemo non.
1820,15055,2667,Login Issue,Critical,Resolved,2026-02-01,2026-02-01 08:00:00,Login Issue - Earum iste recusandae atque.
1821,33431,2782,Return Request,High,Resolved,2024-07-28,2024-08-02 02:00:00,Return Request - Quisquam recusandae voluptate error.
1822,4699,1226,Account Update,High,Resolved,2025-04-03,2025-04-07 11:00:00,Account Update - Minima hic repudiandae.
1823,18020,741,Login Issue,Critical,In Progress,2025-07-01,2025-07-05 13:00:00,Login Issue - Possimus mollitia laboriosam.
1824,18938,34,Login Issue,Low,In Progress,2024-02-26,2024-03-03 17:00:00,Login Issue - Dolorem nam magnam.
1825,7430,914,Payment Failure,Low,Open,2025-12-14,2025-12-20 22:00:00,Payment Failure - Fuga optio hic.
1826,42382,2655,Product Defect,Low,Closed,2026-02-04,2026-02-10 01:00:00,Product Defect - Dolores eligendi ipsam dolorum.
1827,36339,1808,Return Request,Low,Open,2024-10-20,2024-10-22 18:00:00,Return Request - Et sunt totam minus.
1828,44099,843,Product Defect,High,Open,2024-11-21,2024-11-24 09:00:00,Product Defect - Vitae sed.
1829,4491,2159,Payment Failure,Medium,Resolved,2025-09-19,2025-09-24 17:00:00,Payment Failure - Nihil repellat quia animi numquam.
1830,40057,1568,Order Status,Medium,Open,2025-05-28,2025-05-28 19:00:00,Order Status - Nobis doloribus.
1831,40944,1709,Login Issue,Low,Open,2024-08-21,2024-08-26 04:00:00,Login Issue - Dicta qui.
1832,27899,2571,Login Issue,Critical,In Progress,2024-07-28,2024-07-31 19:00:00,Login Issue - Facere eos at necessitatibus molestiae.
1833,38012,887,Return Request,Medium,Closed,2025-12-21,2025-12-23 01:00:00,Return Request - Nobis rerum libero autem.
1834,42613,462,Payment Failure,Critical,Resolved,2024-07-22,2024-07-22 10:00:00,Payment Failure - Iusto adipisci.
1835,20788,2623,Order Status,Low,Resolved,2025-11-13,2025-11-14 01:00:00,Order Status - Labore maiores odit minus.
1836,48268,1858,Account Update,High,Resolved,2024-11-17,2024-11-19 01:00:00,Account Update - Fugit ex pariatur.
1837,22367,2498,Payment Failure,Low,Resolved,2026-02-16,2026-02-22 15:00:00,Payment Failure - Itaque quod at dolorum reiciendis.
1838,4648,1058,Return Request,Critical,In Progress,2025-01-08,2025-01-08 14:00:00,Return Request - Quia nostrum iusto.
1839,11138,864,Product Defect,Critical,Resolved,2025-03-24,2025-03-30 15:00:00,Product Defect - Excepturi velit.
1840,1755,1330,Order Status,Medium,Open,2024-05-15,2024-05-20 04:00:00,Order Status - Architecto nisi repudiandae quas nulla.
1841,2002,1839,Order Status,High,Resolved,2025-02-24,,Order Status - Aperiam ex asperiores.
1842,11691,2853,Payment Failure,Low,In Progress,2024-05-19,2024-05-19 12:00:00,Payment Failure - Autem sunt minima.
1843,6269,1673,Account Update,Medium,In Progress,2025-11-03,2025-11-08 18:00:00,Account Update - Ducimus vero ut.
1844,31306,2369,Login Issue,Critical,In Progress,2025-12-14,2025-12-15 06:00:00,Login Issue - Quaerat vel ut.
1845,16969,343,Order Status,Critical,Resolved,2024-05-18,2024-05-20 07:00:00,Order Status - Fugit aliquid harum deleniti tempore.
1846,38401,2970,Account Update,Medium,Open,2024-10-17,2024-10-20 00:00:00,Account Update - Fuga impedit ratione.
1847,10514,272,Account Update,High,In Progress,2024-07-13,2024-07-13 01:00:00,Account Update - Inventore natus quo.
1848,30651,1485,Product Defect,Medium,Closed,2025-02-23,2025-02-26 04:00:00,Product Defect - Adipisci adipisci fugiat laboriosam.
1849,35138,1565,Payment Failure,Medium,Closed,2026-02-09,2026-02-16 00:00:00,Payment Failure - Laborum repudiandae ea.
1850,2818,752,Product Defect,High,Closed,2025-12-11,,Product Defect - Dolorem perferendis perspiciatis.
1851,3365,2666,Order Status,High,Resolved,2026-02-14,,Order Status - Temporibus dolorem recusandae magni.
1852,35714,100,Account Update,High,Open,2024-12-28,2024-12-29 06:00:00,Account Update - Beatae illum iure.
1853,24786,1341,Product Defect,Low,Resolved,2024-07-28,2024-08-02 20:00:00,Product Defect - Et reprehenderit totam rem eius.
1854,21889,2473,Return Request,Critical,Resolved,2025-10-16,2025-10-17 06:00:00,Return Request - Nisi modi accusantium.
1855,16835,1021,Login Issue,Low,Open,2024-06-01,2024-06-08 00:00:00,Login Issue - Quia vitae.
1856,11924,1985,Product Defect,High,Resolved,2025-09-22,2025-09-26 01:00:00,Product Defect - Sunt earum dolorem.
1857,29494,2225,Payment Failure,Critical,Closed,2024-12-12,2024-12-15 10:00:00,Payment Failure - Debitis animi.
1858,21359,1497,Product Defect,High,In Progress,2025-03-15,2025-03-20 13:00:00,Product Defect - Exercitationem aliquid id.
1859,9651,1744,Account Update,Medium,Resolved,2025-01-10,2025-01-14 04:00:00,Account Update - Neque accusamus.
1860,19370,1565,Account Update,Medium,Closed,2024-06-02,,Account Update - Assumenda autem quisquam occaecati.
1861,3953,994,Order Status,Low,Resolved,2024-12-20,2024-12-23 08:00:00,Order Status - Nisi pariatur ex.
1862,49519,2612,Payment Failure,Low,Closed,2024-03-22,2024-03-24 15:00:00,Payment Failure - Ea veritatis itaque.
1863,41846,2201,Return Request,Medium,In Progress,2024-05-22,2024-05-27 14:00:00,Return Request - Excepturi libero.
1864,37740,36,Product Defect,Critical,Open,2025-07-12,,Product Defect - Culpa excepturi atque.
1865,29764,2181,Login Issue,Medium,Resolved,2025-12-12,2025-12-12 22:00:00,Login Issue - Autem odit quidem.
1866,36574,1137,Return Request,Critical,Open,2024-08-01,2024-08-05 12:00:00,Return Request - Laborum ullam unde.
1867,20456,89,Order Status,Medium,In Progress,2024-03-10,,Order Status - Commodi unde.
1868,44766,1756,Return Request,Low,Resolved,2024-11-15,2024-11-15 21:00:00,Return Request - Accusantium soluta occaecati.
1869,35704,2143,Return Request,High,Resolved,2024-04-25,2024-04-27 14:00:00,Return Request - Cupiditate similique iusto.
1870,922,430,Return Request,Medium,Open,2024-01-23,2024-01-23 17:00:00,Return Request - Fugiat nobis impedit.
1871,39691,1163,Product Defect,Medium,Resolved,2025-12-10,,Product Defect - Esse adipisci numquam officiis.
1872,421,947,Order Status,Medium,Closed,2025-04-04,2025-04-10 02:00:00,Order Status - Similique minima consequuntur veritatis.
1873,41875,414,Return Request,Medium,Open,2024-07-08,2024-07-14 13:00:00,Return Request - Eaque et.
1874,24003,582,Login Issue,High,In Progress,2025-01-16,2025-01-19 05:00:00,Login Issue - Nulla recusandae.
1875,42293,13,Order Status,Low,In Progress,2025-01-20,2025-01-20 02:00:00,Order Status - Iusto enim consequatur.
1876,48459,2266,Login Issue,High,Open,2024-06-06,2024-06-08 21:00:00,Login Issue - Neque veritatis nostrum.
1877,44580,2456,Account Update,Low,Closed,2025-05-03,2025-05-06 21:00:00,Account Update - Occaecati asperiores consequatur voluptas ex.
1878,7744,1891,Login Issue,Medium,Resolved,2025-09-04,2025-09-05 11:00:00,Login Issue - Fuga odit labore labore praesentium.
1879,35665,2667,Order Status,Critical,Open,2025-08-30,2025-09-04 03:00:00,Order Status - Magnam illo tempore excepturi.
1880,18490,2818,Order Status,Medium,Resolved,2025-06-16,2025-06-20 13:00:00,Order Status - Officiis at a eos.
1881,41493,2361,Return Request,Critical,Open,2024-09-15,2024-09-16 15:00:00,Return Request - Aliquam perferendis quos.
1882,43481,1195,Order Status,Medium,Resolved,2025-02-14,2025-02-17 17:00:00,Order Status - Doloribus nulla ut labore.
1883,5165,1318,Account Update,Critical,Open,2025-02-16,2025-02-22 15:00:00,Account Update - Voluptates blanditiis.
1884,37973,1170,Account Update,Low,In Progress,2025-10-12,2025-10-17 14:00:00,Account Update - Minus ea iure.
1885,27969,1402,Payment Failure,High,Closed,2026-01-13,2026-01-19 04:00:00,Payment Failure - At sint eveniet facere voluptatum.
1886,9067,2022,Account Update,Low,In Progress,2025-12-06,2025-12-12 01:00:00,Account Update - Ipsam velit aperiam.
1887,34355,2688,Return Request,Critical,Closed,2024-03-26,2024-03-29 10:00:00,Return Request - Delectus voluptatem facere laboriosam.
1888,48011,2029,Payment Failure,Critical,In Progress,2025-04-25,2025-04-28 02:00:00,Payment Failure - Inventore cumque.
1889,20486,2316,Account Update,Critical,Open,2025-06-18,2025-06-20 10:00:00,Account Update - Placeat laborum aut nulla deleniti.
1890,8775,1339,Login Issue,High,Resolved,2024-08-17,,Login Issue - Ipsam quidem mollitia repellendus.
1891,19576,2905,Product Defect,Medium,Closed,2025-08-12,2025-08-16 00:00:00,Product Defect - Ipsum impedit aliquam.
1892,13926,2249,Return Request,Low,Closed,2024-02-24,2024-02-25 23:00:00,Return Request - Molestias reiciendis modi.
1893,728,49,Return Request,Medium,In Progress,2025-09-22,2025-09-25 03:00:00,Return Request - Nesciunt temporibus culpa delectus.
1894,46458,1104,Login Issue,High,In Progress,2026-02-16,2026-02-18 14:00:00,Login Issue - Consequatur corporis earum.
1895,2982,1980,Return Request,Low,Open,2024-09-23,2024-09-29 22:00:00,Return Request - Esse est ratione repellat.
1896,4938,1303,Order Status,Medium,Open,2024-09-01,2024-09-05 06:00:00,Order Status - Ullam delectus qui corrupti id.
1897,9555,405,Return Request,High,Resolved,2024-04-30,2024-05-03 15:00:00,Return Request - Fugiat a magni officiis.
1898,40285,1434,Order Status,Low,Closed,2024-12-05,2024-12-11 14:00:00,Order Status - Architecto id suscipit harum optio.
1899,13223,655,Login Issue,Medium,In Progress,2024-10-14,2024-10-19 16:00:00,Login Issue - Deleniti iusto quisquam.
1900,47207,2838,Account Update,Medium,In Progress,2025-09-05,2025-09-07 20:00:00,Account Update - Modi esse laudantium ad.
