spend_id,campaign_id,channel,amount,clicks,conversions
3588,114,Meta,67129.72,37957,2226
3589,22,Meta,66249.95,10444,776
3590,66,OOH,66539.87,1724,4051
3591,243,Print,27491.41,22081,6554
3592,143,YouTube,64879.54,33541,4142
3593,83,Google,60581.88,27169,4654
3594,49,Meta,11275.95,5360,3140
3595,92,Google,174840.27,27369,1380
3596,139,Email,164880.9,17602,3588
3597,168,Email,156598.28,9286,1237
3598,204,TV,211209.72,52,7125
3599,231,Affiliate,170450.98,39384,3511
3600,106,Print,44984.75,4536,5012
3601,147,Print,36341.63,29114,7684
3602,120,Affiliate,213450.02,19916,8432
3603,134,Email,118791.24,36205,6226
3604,249,Print,57486.78,18049,8594
3605,216,OOH,229963.95,29974,6005
3606,159,Google,18383.45,5486,4780
3607,165,Print,161536.15,40093,8215
3608,223,YouTube,156438.31,30093,7359
3609,82,Google,227878.54,45194,1161
3610,90,YouTube,145792.04,40156,3898
3611,5,Email,92650.97,47389,4732
3612,212,Print,147106.88,40908,2045
3613,241,Meta,229482.51,32353,6171
3614,106,Meta,150606.44,26422,606
3615,233,YouTube,72493.29,16633,8878
3616,224,OOH,55974.74,6175,7192
3617,9,Email,210568.99,29368,7991
3618,198,TV,116198.98,44262,2320
3619,222,Meta,189021.7,37787,9529
3620,99,Print,142709.39,39378,8786
3621,144,Email,119763.36,43322,358
3622,54,YouTube,94557.64,6175,9753
3623,173,Print,20038.48,5877,5935
3624,224,YouTube,231463.96,47598,8750
3625,9,Email,178754.47,16362,543
3626,191,Meta,91289.24,37877,22
3627,143,TV,156525.96,7906,9351
3628,250,OOH,113177.18,7825,6867
3629,82,Email,139008.63,1962,1422
3630,207,Affiliate,22417.48,36075,8168
3631,229,Meta,75977.03,42765,7825
3632,156,Google,108037.85,20729,9041
3633,99,OOH,204504.5,45039,8552
3634,220,OOH,237422.48,2454,1573
3635,241,Google,173863.45,3953,7034
3636,184,Print,130113.81,14541,8316
3637,148,Email,122469.04,39351,777
3638,178,Email,233742.9,12670,2275
3639,173,Email,223809.27,32650,9438
3640,40,Google,123724.63,14350,9985
3641,94,YouTube,239549.97,389,1012
3642,1,Email,241918.83,25746,4582
3643,16,TV,28422.31,39054,8946
3644,112,Google,90509.32,9456,4547
3645,231,OOH,200737.97,22907,4777
3646,61,OOH,186833.29,37073,15
3647,1,YouTube,92775.85,17784,4069
3648,49,TV,158047.9,40815,1070
3649,72,TV,22603.47,855,9844
3650,235,YouTube,58586.01,16907,7493
3651,95,Meta,95036.72,23421,8588
3652,139,YouTube,31456.38,40821,9708
3653,178,Meta,12775.2,45958,9453
3654,28,YouTube,151035.32,980,7319
3655,159,Google,44888.99,23046,9662
3656,97,YouTube,65088.35,47669,5908
3657,13,Meta,225325.24,4841,2582
3658,125,Print,12377.71,25279,1018
3659,65,Email,157476.19,33687,3013
3660,132,Affiliate,148109.03,36684,2672
3661,89,Print,196473.09,14126,4464
3662,179,Google,115297.06,9933,2290
3663,116,Google,13483.02,37247,8683
3664,9,YouTube,149587.63,32241,1619
3665,35,Meta,127901.65,32785,7532
3666,205,OOH,82951.3,10846,7306
3667,20,TV,236466.1,8759,2067
3668,205,TV,100490.53,30397,2346
3669,133,Google,233372.44,13500,4491
3670,201,Email,56557.77,39425,8524
3671,98,Print,167927.18,9643,9067
3672,245,TV,204043.54,37028,1235
3673,219,Email,79512.18,35455,5909
3674,107,Affiliate,64832.09,18312,8455
3675,172,Affiliate,200391.23,28654,1160
3676,31,Email,122771.22,14635,7185
3677,47,YouTube,5592.71,39408,826
3678,42,Meta,105722.37,16016,158
3679,48,YouTube,234765.94,32588,4011
3680,231,Print,43150.66,47906,5483
3681,61,Print,239594.8,32448,6271
3682,53,Google,127372.08,22730,9938
3683,18,Email,196170.98,15067,8605
3684,84,YouTube,41222.92,29813,7868
3685,147,YouTube,100695.06,33299,4544
3686,25,OOH,226648.76,25264,6849
3687,237,Meta,174737.2,17354,7052
3688,217,Print,12078.36,9504,1592
3689,205,Email,196190.16,16347,2725
3690,112,Affiliate,6434.28,27147,5758
3691,233,OOH,33793.18,5153,3115
3692,76,Google,247607.06,44481,3416
3693,55,Affiliate,221162.64,45162,1766
3694,107,YouTube,122357.14,5484,2566
3695,131,Print,197830.77,6419,8492
3696,242,Print,116274.97,39751,2093
3697,89,Google,174912.35,9808,320
3698,56,Email,200754.18,10435,3321
3699,31,YouTube,35197.79,42055,1723
3700,189,YouTube,64502.16,1993,1583
3701,96,Print,157066.67,30473,7250
3702,99,OOH,58058.6,43341,6045
3703,72,YouTube,143624.04,39263,8152
3704,84,Google,124613.42,17838,5096
3705,236,Affiliate,81732.48,29179,5238
3706,128,YouTube,234443.97,30521,4268
3707,170,Affiliate,186489.4,8248,8613
3708,70,Print,120889.39,19725,5648
3709,106,OOH,155703.71,18743,2781
3710,189,Affiliate,106943.49,35603,821
3711,27,OOH,99937.8,10827,5036
3712,35,Email,139662.28,710,6909
3713,21,Email,27943.14,8987,6714
3714,84,Google,84137.36,28580,2725
3715,218,Meta,136562.55,47947,6591
3716,8,Affiliate,125224.44,16652,2139
3717,134,Email,9563.66,43255,7528
3718,5,Print,97187.45,37399,7163
3719,176,TV,51991.82,8183,3548
3720,231,Google,112498.1,8053,7325
3721,198,YouTube,69708.71,37944,6855
3722,36,TV,205243.26,6433,5873
3723,212,Email,148703.27,10091,8165
3724,51,Affiliate,90175.7,12442,9291
3725,171,OOH,82490.18,30831,3698
3726,164,TV,77509.34,16239,8728
3727,144,Google,174691.44,44761,6403
3728,159,Print,110108.04,17653,1571
3729,117,Email,109219.18,48756,9177
3730,3,Print,171109.66,36868,1425
3731,82,YouTube,64562.71,9152,3947
3732,141,Google,124245.08,33967,7490
3733,168,Affiliate,245229.17,7280,100
3734,78,Email,14103.76,25618,2572
3735,122,TV,204169.12,30014,1466
3736,5,TV,92323.35,2730,7136
3737,139,Affiliate,214003.73,32711,4215
3738,29,Google,92162.93,825,9721
3739,22,Email,179035.06,32715,104
3740,246,TV,141549.54,16146,1887
3741,210,YouTube,62084.77,24990,4154
3742,81,YouTube,88034.8,44604,7368
3743,204,Meta,111961.51,41395,1873
3744,105,Google,139750.6,36977,1949
3745,183,OOH,212999.21,2941,8843
3746,179,Affiliate,40736.8,21689,8933
3747,3,OOH,197979.35,46242,8719
3748,237,YouTube,239871.68,14529,319
3749,250,Meta,85769.51,42431,7644
3750,201,YouTube,202421.84,23063,8371
3751,189,Meta,67735.05,43528,6965
3752,74,TV,37028.15,30872,8686
3753,134,OOH,134213.6,25226,8360
3754,217,Print,52226.96,46624,5044
3755,166,Affiliate,40146.07,11252,3262
3756,26,Google,187606.12,21710,5112
3757,55,OOH,98878.31,23976,1704
3758,14,Print,71519.1,32848,6979
3759,24,Email,55371.45,14912,813
3760,111,TV,67964.06,37880,3902
3761,156,Google,63100.06,6622,5784
3762,51,OOH,246324.02,20444,7237
3763,37,TV,88977.89,30728,4589
3764,229,YouTube,105905.89,7181,2021
3765,66,Print,220973.86,37101,7546
3766,45,TV,119763.16,9563,6218
3767,52,TV,205442.04,35222,7441
3768,211,Email,179001.26,31019,3215
3769,114,Email,109896.96,23337,4067
3770,27,Meta,153958.2,27103,7438
3771,90,Meta,49748.67,8378,2542
3772,203,YouTube,180935.88,12944,5456
3773,209,Meta,232111.6,3886,3647
3774,20,TV,145118.17,42805,8922
3775,114,Google,108263.81,24041,2919
3776,28,Affiliate,15691.25,38987,6780
3777,20,Meta,87075.32,14223,7338
3778,17,Print,105391.01,15795,6303
3779,45,YouTube,192834.14,12275,9559
3780,54,Meta,66365.55,14182,660
3781,40,YouTube,229661.9,48395,561
3782,116,YouTube,247782.52,16318,1694
3783,81,YouTube,99108.25,34828,4281
3784,58,Email,126619.41,48079,4214
3785,154,TV,40639.4,41145,4576
3786,210,YouTube,52383.9,14281,4373
3787,64,Meta,29548.82,22807,77
3788,207,Google,8726.9,2084,7970
3789,184,Affiliate,190464.9,5012,3340
3790,102,Email,134537.12,35652,5147
3791,121,Affiliate,133875.96,46773,1627
3792,183,OOH,81468.37,4457,1847
3793,69,Meta,83251.95,9061,1570
3794,218,TV,142850.07,26640,9973
3795,176,Print,212106.27,36878,8759
3796,104,TV,26528.58,7549,1122
3797,106,Affiliate,132356.89,32987,5760
3798,209,Meta,85680.99,41487,2766
3799,71,OOH,140727.38,30802,9618
3800,142,Affiliate,155546.27,24261,5391
3801,105,Print,83624.9,14221,758
3802,87,YouTube,18205.63,5335,4890
3803,196,Google,201687.56,12482,7642
3804,163,Meta,109603.14,1276,7614
3805,122,Print,76049.05,39471,5804
3806,227,Email,84471.3,49516,2844
3807,146,Meta,173664.75,47876,3681
3808,46,TV,120333.88,12109,4840
3809,236,Print,45005.82,8559,8463
3810,71,Email,70780.5,40640,612
3811,193,TV,182675.82,23015,378
3812,155,TV,91523.47,27267,1056
3813,157,TV,20348.47,9639,6164
3814,57,Affiliate,7420.64,48266,4197
3815,62,OOH,50342.11,28211,196
3816,116,YouTube,143452.94,33609,1651
3817,117,Meta,122730.86,11573,8248
3818,22,Google,52147.86,28283,9553
3819,231,TV,138167.77,38197,3174
3820,86,TV,63636.22,28667,9104
3821,101,Google,117093.1,546,9422
3822,198,Print,55250.72,5180,5881
3823,108,TV,224234.28,45751,5072
3824,14,OOH,23773.19,17695,2355
3825,236,Affiliate,98313.37,2868,6139
3826,99,OOH,103491.69,25292,4363
3827,15,Print,54527.4,33307,7691
3828,18,Affiliate,12973.73,41612,8285
3829,51,Affiliate,171931.77,43894,3253
3830,123,Affiliate,213511.85,7236,1274
3831,138,Email,43855.22,49497,1419
3832,228,Email,79263.49,39260,9858
3833,239,Print,65940.79,46266,3731
3834,222,Meta,129021.42,34146,1031
3835,132,TV,9737.45,6669,6183
3836,250,Print,248267.72,7785,8654
3837,241,TV,49126.52,21687,8634
3838,128,TV,79045.89,41107,566
3839,37,Google,225532.37,10732,6110
3840,75,Google,20293.14,36104,1659
3841,184,OOH,232991.5,30187,4290
3842,52,Meta,143695.7,8018,9540
3843,38,Print,123626.32,43527,3535
3844,247,OOH,122923.85,3325,6048
3845,96,TV,27564.54,2194,9923
3846,14,Meta,139847.1,30004,8995
3847,239,Affiliate,200539.05,45633,5248
3848,4,Google,102424.47,2100,330
3849,239,YouTube,76714.17,36515,8544
3850,145,TV,65525.32,12975,8280
3851,248,YouTube,5712.83,37221,3522
3852,56,OOH,188126.48,35614,542
3853,208,YouTube,202110.84,39514,1376
3854,145,Meta,171445.64,40113,3375
3855,37,Print,235443.07,18334,2453
3856,151,YouTube,53824.61,38136,7470
3857,10,Google,172563.09,18270,8816
3858,190,Affiliate,126897.44,18019,7673
3859,125,TV,112488.16,3430,338
3860,16,OOH,131577.91,44281,6817
3861,110,Affiliate,118091.86,27923,6010
3862,62,YouTube,240018.68,25204,5145
3863,167,Print,197160.36,19311,3732
3864,9,OOH,242329.35,35799,5719
3865,103,YouTube,60117.56,14644,5211
3866,190,Print,16492.21,34496,8243
3867,18,Email,224977.73,30070,1810
3868,111,TV,122660.0,46232,4665
3869,36,Meta,198614.84,35380,2835
3870,230,Print,20635.88,1088,689
3871,125,Meta,22605.72,38751,2931
3872,105,Print,17498.38,22031,6832
3873,133,YouTube,240852.13,19906,9593
3874,55,Email,204399.48,15000,7967
3875,221,TV,8093.17,31373,3266
3876,10,Email,77728.99,43942,6628
3877,25,Affiliate,117393.61,43135,2816
3878,76,TV,72239.67,6789,9004
3879,236,Meta,203512.87,24363,6426
3880,181,Affiliate,9504.53,1135,1949
3881,209,Meta,119128.85,7434,2239
3882,112,Meta,89696.72,37846,1417
3883,95,TV,89606.14,43454,4294
3884,71,Print,61409.05,45677,7542
3885,168,YouTube,49560.49,3838,9289
3886,224,YouTube,190818.94,35898,8596
3887,196,Print,13946.81,17414,8892
3888,178,YouTube,174004.18,43734,4512
3889,161,YouTube,206427.68,29883,8708
3890,70,Affiliate,121346.22,43086,708
3891,142,Meta,102062.5,32277,5615
3892,187,Print,87636.63,6643,1509
3893,163,OOH,21569.77,32168,5665
3894,244,OOH,243916.84,42599,133
3895,216,TV,61834.74,28491,8963
3896,178,Google,100669.52,27937,9762
3897,127,Google,194614.84,39432,8389
3898,158,Google,224173.68,30318,6612
3899,129,Meta,209459.56,40686,2429
3900,202,Print,148180.55,46526,5907
3901,111,Email,32390.02,17640,1788
3902,24,Print,40167.11,34717,5908
3903,140,YouTube,234449.88,13929,5682
3904,196,Affiliate,217052.83,45653,3678
3905,246,YouTube,167355.46,39784,4605
3906,194,Print,143358.23,612,1289
3907,244,TV,153131.86,43996,6157
3908,92,Print,192893.44,20121,7755
3909,99,Google,21794.06,19332,4454
3910,238,TV,143098.71,13093,781
3911,28,Email,247870.39,10794,1721
3912,17,Affiliate,17350.0,23690,3712
3913,106,TV,103900.51,9963,4119
3914,150,Meta,209706.09,5360,9387
3915,112,YouTube,85157.75,21106,5468
3916,6,Print,145653.21,36300,7938
3917,155,Affiliate,241611.73,5732,5199
3918,137,Meta,63749.48,21290,803
3919,208,Google,78073.93,7438,3854
3920,112,OOH,91427.84,27645,4965
3921,56,TV,45334.19,49602,3440
3922,109,Print,159510.39,29239,4305
3923,97,Affiliate,174094.82,33371,9480
3924,206,Email,92558.97,15855,4855
3925,248,Email,54911.68,17283,9439
3926,156,Affiliate,59951.27,17108,5757
3927,197,Google,66087.57,18326,5002
3928,4,Print,247132.59,22348,4057
3929,67,Google,170593.48,18504,1595
3930,50,Google,137127.25,33788,9902
3931,91,Google,118493.94,35149,4395
3932,208,Email,214491.58,29903,6333
3933,175,TV,212193.75,4162,2167
3934,172,Affiliate,135821.01,29438,5861
3935,106,OOH,30468.93,34099,2387
3936,1,Affiliate,10548.63,22730,8528
3937,45,Email,103274.03,42154,2496
3938,2,Affiliate,10808.35,41340,2317
3939,45,TV,230381.71,24619,371
3940,113,Print,150713.6,24535,4837
3941,212,Print,172046.02,37783,3226
3942,9,TV,41237.09,23028,5613
3943,46,TV,179140.44,41636,3709
3944,234,Google,87198.32,22250,3708
3945,160,Print,208858.0,35497,7902
3946,134,TV,144610.92,28289,9511
3947,208,YouTube,211001.49,45500,1508
3948,75,Email,171033.71,28797,4602
3949,50,Google,55866.39,41002,5854
3950,64,YouTube,202422.43,10047,6490
3951,240,Print,182252.94,8526,3469
3952,212,TV,142834.39,28828,6437
3953,245,YouTube,226082.88,32353,3358
3954,38,Affiliate,148950.53,19526,2138
3955,223,Meta,188663.86,1665,2952
3956,238,Print,106412.11,47151,9494
3957,83,Meta,220804.67,17356,7933
3958,80,Affiliate,87783.32,2793,2355
3959,205,Email,154558.41,37207,8969
3960,175,Meta,142390.65,32495,9098
3961,207,Affiliate,206908.65,39811,8114
3962,66,Affiliate,78417.51,6226,7077
3963,67,Google,134033.74,47466,8847
3964,156,YouTube,124234.41,3730,7001
3965,39,Print,212285.86,46545,5385
3966,232,Affiliate,139955.96,11232,2872
3967,54,OOH,85744.59,3939,4450
3968,205,Meta,207462.5,32192,5905
3969,241,YouTube,184773.26,35118,5695
3970,24,Google,234283.06,47300,6163
3971,194,YouTube,166980.42,6429,509
3972,32,Print,232220.36,19225,592
3973,220,Google,199065.72,44944,6992
3974,54,Meta,37386.94,115,5402
3975,232,OOH,184495.5,12032,3311
3976,157,Meta,152428.34,42948,8746
3977,120,Affiliate,148513.75,19799,1083
3978,18,Google,112934.78,34492,8196
3979,76,OOH,227059.27,5400,5399
3980,209,YouTube,122512.33,49903,4386
3981,118,Google,129355.34,28871,9966
3982,218,TV,93224.3,29051,2788
3983,197,Affiliate,5883.99,14474,1234
3984,117,OOH,45040.37,12614,1891
3985,132,Print,216590.62,45327,279
3986,202,Google,233304.62,38970,3882
3987,246,Google,80365.38,13859,2932
3988,175,Google,37256.77,4509,7740
3989,118,Meta,209483.36,38811,1538
3990,154,OOH,76282.53,10235,8010
3991,71,OOH,65095.37,9196,2460
3992,90,Google,12868.48,40224,8162
3993,197,Email,183487.15,25897,695
3994,61,YouTube,113910.97,41783,2147
3995,236,TV,230541.94,2465,5318
3996,246,YouTube,71954.51,11145,13
3997,102,Affiliate,114437.69,38156,4476
3998,119,Meta,244320.57,41740,9027
3999,12,OOH,164249.93,20672,7970
4000,84,YouTube,8392.59,33089,795
