change_id,table_name,record_id,column_name,old_value,new_value,changed_by,changed_at,action
3166,products,1235,price,638.64,607.52,156,2025-08-08 19:09:14,UPDATE
3167,products,3643,price,3418.16,3640.21,1328,2026-02-02 05:23:51,UPDATE
3168,products,941,price,1047.44,1108.24,1700,2024-11-23 07:50:03,UPDATE
3169,products,4277,price,1323.66,1447.12,1090,2024-02-09 00:57:10,UPDATE
3170,employees,423,salary,72039,75859,1265,2024-11-23 04:18:34,UPDATE
3171,products,2273,price,2707.95,2577.66,1795,2024-05-29 14:03:48,UPDATE
3172,products,3558,price,4932.86,5347.19,531,2024-05-08 09:17:41,UPDATE
3173,products,3923,price,2574.06,2336.8,2503,2025-07-15 01:54:20,UPDATE
3174,products,728,price,1452.05,1371.49,1439,2024-05-13 02:33:52,UPDATE
3175,products,3838,price,986.44,933.36,2646,2025-03-17 09:58:51,UPDATE
3176,products,4282,price,160.34,168.53,1215,2025-02-28 11:20:03,UPDATE
3177,products,351,price,898.88,941.49,1840,2024-08-26 23:05:53,UPDATE
3178,products,5752,price,3850.1,3755.66,2704,2024-07-16 03:51:53,UPDATE
3179,products,1770,price,4340.1,4078.32,460,2024-11-03 02:47:33,UPDATE
3180,products,2286,price,336.34,347.86,2349,2025-09-18 20:54:19,UPDATE
3181,employees,1541,salary,31340,35312,82,2024-09-27 09:20:06,UPDATE
3182,products,1964,price,4992.38,5473.52,24,2024-04-06 02:48:18,UPDATE
3183,products,4681,price,1887.34,1983.37,2096,2025-02-25 23:10:13,UPDATE
3184,products,2526,price,915.7,867.18,1676,2026-01-30 12:27:21,UPDATE
3185,products,954,price,3711.88,3785.09,1898,2024-07-08 12:11:20,UPDATE
3186,employees,2334,salary,56507,61754,619,2025-03-30 10:55:48,UPDATE
3187,products,3466,price,1228.07,1112.72,2674,2024-05-14 17:51:17,UPDATE
3188,products,4069,price,945.06,908.95,132,2025-06-19 05:11:10,UPDATE
3189,employees,1191,salary,43930,50122,2767,2024-01-19 10:51:50,UPDATE
3190,employees,1287,salary,54484,61103,838,2025-03-02 01:33:11,UPDATE
3191,products,5156,price,1997.17,2059.43,1687,2025-06-21 08:56:30,UPDATE
3192,products,2189,price,2778.22,2551.55,1061,2025-05-07 15:46:45,UPDATE
3193,products,5648,price,3339.58,3484.33,2119,2025-06-16 18:48:59,UPDATE
3194,employees,1175,salary,55178,62217,1797,2025-11-06 19:48:21,UPDATE
3195,products,5639,price,3790.06,3637.33,2131,2025-08-20 17:47:45,UPDATE
3196,products,3146,price,4602.07,4343.6,545,2025-11-08 00:16:24,UPDATE
3197,products,1444,price,1005.67,1076.7,1758,2024-12-03 11:56:42,UPDATE
3198,products,4735,price,3920.04,4264.92,81,2024-08-23 05:45:19,UPDATE
3199,products,4305,price,4727.53,4807.82,2992,2024-09-18 06:14:51,UPDATE
3200,employees,2343,salary,56722,64816,1380,2025-02-04 20:27:30,UPDATE
3201,products,3905,price,4334.01,4606.73,519,2024-08-14 08:51:47,UPDATE
3202,employees,1297,salary,71814,83390,2924,2024-03-28 20:03:17,UPDATE
3203,products,1349,price,2541.11,2497.67,2667,2025-05-30 01:43:51,UPDATE
3204,products,831,price,179.47,174.48,1430,2025-04-23 15:29:54,UPDATE
3205,employees,1614,salary,73108,80992,680,2024-11-16 06:53:14,UPDATE
3206,employees,697,salary,40984,46014,387,2025-01-30 21:44:11,UPDATE
3207,products,1270,price,818.64,772.22,158,2024-11-16 17:46:36,UPDATE
3208,products,1608,price,3078.59,3193.2,1884,2024-08-16 12:18:53,UPDATE
3209,products,4218,price,4866.72,4589.76,2509,2024-08-16 19:25:10,UPDATE
3210,products,1851,price,210.63,212.69,2541,2024-08-30 18:03:43,UPDATE
3211,employees,1167,salary,44019,50507,2483,2024-04-09 19:59:57,UPDATE
3212,products,917,price,3315.93,3349.72,2300,2024-03-10 15:19:03,UPDATE
3213,employees,2345,salary,60159,65073,2403,2025-01-16 19:40:10,UPDATE
3214,products,4630,price,4751.26,4450.31,1672,2025-10-15 17:17:21,UPDATE
3215,employees,2282,salary,78105,84688,700,2025-11-11 09:35:03,UPDATE
3216,products,1007,price,2953.05,2813.01,2406,2024-06-12 17:51:53,UPDATE
3217,employees,1370,salary,65617,75918,333,2024-08-25 21:12:17,UPDATE
3218,products,1946,price,4355.69,3935.07,2232,2024-08-30 13:52:25,UPDATE
3219,products,4710,price,675.7,716.78,2757,2024-06-07 01:33:03,UPDATE
3220,products,3864,price,2865.09,2623.49,2928,2025-09-18 01:04:34,UPDATE
3221,employees,727,salary,78570,87879,2507,2025-11-15 12:35:33,UPDATE
3222,products,4425,price,1011.58,1097.48,2544,2025-03-14 19:25:24,UPDATE
3223,products,1097,price,2122.3,2127.9,1078,2025-07-20 09:12:54,UPDATE
3224,products,3580,price,142.69,130.34,2432,2025-04-26 16:59:36,UPDATE
3225,products,3813,price,1618.08,1504.09,1252,2024-12-16 23:05:40,UPDATE
3226,products,3632,price,596.45,627.38,1494,2024-12-15 06:48:11,UPDATE
3227,products,723,price,861.46,805.72,1658,2024-04-12 07:15:10,UPDATE
3228,products,3624,price,1200.06,1226.49,2015,2025-02-07 19:24:06,UPDATE
3229,products,5639,price,4508.2,4744.7,1124,2025-12-27 06:43:54,UPDATE
3230,products,4207,price,3461.65,3693.82,590,2024-06-06 22:30:00,UPDATE
3231,employees,2376,salary,43907,47798,1724,2025-12-07 23:37:59,UPDATE
3232,products,616,price,2730.92,2744.42,1731,2024-07-18 08:27:47,UPDATE
3233,products,4832,price,2334.88,2127.02,752,2025-06-13 04:18:42,UPDATE
3234,products,20,price,2730.94,2899.91,656,2024-02-23 07:13:04,UPDATE
3235,products,1725,price,2333.27,2271.37,2603,2026-01-13 22:18:11,UPDATE
3236,products,2032,price,533.56,555.04,473,2025-10-23 06:48:30,UPDATE
3237,products,3819,price,653.59,615.05,2457,2024-01-26 10:47:13,UPDATE
3238,products,1979,price,327.75,346.04,1123,2024-11-01 15:22:36,UPDATE
3239,products,2826,price,4107.44,3706.52,378,2025-06-19 03:50:16,UPDATE
3240,products,4717,price,2939.26,2921.88,1164,2024-10-06 21:41:33,UPDATE
3241,products,108,price,579.64,588.58,2341,2025-01-20 16:55:13,UPDATE
3242,products,4770,price,4539.14,4805.02,1301,2025-09-01 16:50:37,UPDATE
3243,products,3981,price,4322.5,4131.09,2119,2025-11-19 00:28:55,UPDATE
3244,products,2122,price,4152.5,4444.98,1060,2025-10-09 21:46:41,UPDATE
3245,products,199,price,857.23,853.85,30,2024-09-19 13:32:14,UPDATE
3246,employees,115,salary,52646,58015,2626,2024-08-08 16:25:29,UPDATE
3247,products,2148,price,4234.99,4008.29,1140,2025-12-17 06:46:28,UPDATE
3248,products,5725,price,3021.61,3227.51,131,2024-05-16 14:42:54,UPDATE
3249,products,109,price,530.33,489.72,2278,2025-10-02 03:51:12,UPDATE
3250,products,3958,price,4393.06,4804.68,1585,2025-07-11 11:19:40,UPDATE
3251,products,1490,price,2008.9,1914.24,1796,2025-04-14 07:06:00,UPDATE
3252,employees,432,salary,49877,58144,1756,2026-01-15 02:36:04,UPDATE
3253,employees,2743,salary,59561,69583,1108,2025-01-08 19:50:17,UPDATE
3254,products,3006,price,2382.18,2539.89,1366,2024-10-26 22:01:40,UPDATE
3255,products,5324,price,1249.38,1170.81,1047,2025-03-19 19:55:09,UPDATE
3256,products,1463,price,2060.42,2039.8,1158,2026-01-31 04:00:58,UPDATE
3257,products,4304,price,3019.73,3254.45,1382,2024-08-10 08:46:40,UPDATE
3258,employees,1356,salary,36236,40524,790,2024-11-25 00:18:42,UPDATE
3259,employees,2856,salary,66751,79344,1505,2024-06-07 06:22:15,UPDATE
3260,products,5932,price,4801.45,4928.83,2262,2025-10-04 23:26:14,UPDATE
3261,employees,2261,salary,40423,46995,1523,2024-09-15 23:48:33,UPDATE
3262,products,5596,price,2557.99,2391.36,2906,2025-11-23 12:52:59,UPDATE
3263,employees,710,salary,36847,39289,573,2025-06-21 20:02:41,UPDATE
3264,products,5451,price,3925.61,3692.7,2594,2024-09-06 22:56:35,UPDATE
3265,products,2355,price,309.86,324.68,2718,2024-07-08 19:47:21,UPDATE
3266,employees,605,salary,53467,63145,2970,2024-06-16 07:23:00,UPDATE
3267,employees,670,salary,68235,72691,2329,2025-02-19 20:21:50,UPDATE
3268,products,5030,price,3734.52,3748.41,2879,2024-10-15 07:26:06,UPDATE
3269,employees,344,salary,32428,38098,263,2025-05-18 00:54:00,UPDATE
3270,products,2524,price,1466.71,1502.27,19,2024-04-22 11:30:32,UPDATE
3271,products,4827,price,2691.74,2712.3,1397,2025-11-09 15:34:15,UPDATE
3272,products,5367,price,2352.22,2530.85,1944,2024-02-12 05:49:40,UPDATE
3273,products,4698,price,3221.22,3085.69,2825,2024-08-08 12:18:24,UPDATE
3274,employees,2274,salary,76367,89038,2346,2025-03-20 15:07:06,UPDATE
3275,employees,2925,salary,65824,76078,41,2025-04-26 18:26:48,UPDATE
3276,products,3713,price,3563.89,3404.94,1771,2025-01-22 00:25:24,UPDATE
3277,products,3665,price,2424.03,2389.78,1469,2025-06-15 03:01:05,UPDATE
3278,employees,511,salary,42569,47876,876,2024-01-12 02:11:40,UPDATE
3279,products,3811,price,1652.15,1548.42,2520,2025-01-12 22:27:46,UPDATE
3280,products,4197,price,4764.61,4430.32,2139,2025-12-20 22:52:24,UPDATE
3281,products,2284,price,4701.01,4460.57,859,2024-07-24 05:34:29,UPDATE
3282,products,267,price,1940.67,2073.93,788,2025-04-24 05:31:05,UPDATE
3283,products,4123,price,1022.5,1091.11,838,2025-04-17 23:42:03,UPDATE
3284,products,2780,price,2609.51,2437.01,2058,2024-12-27 23:45:32,UPDATE
3285,products,993,price,3284.35,3501.65,1731,2024-08-30 20:39:50,UPDATE
3286,employees,780,salary,76056,84303,771,2025-12-22 07:38:01,UPDATE
3287,products,3601,price,561.29,530.31,2714,2025-11-28 16:00:52,UPDATE
3288,employees,1535,salary,31722,37267,2651,2024-11-08 06:51:50,UPDATE
3289,employees,1290,salary,54285,58836,1362,2024-06-27 17:27:01,UPDATE
3290,employees,1836,salary,63369,71700,493,2024-05-10 03:58:08,UPDATE
3291,employees,1444,salary,41225,46340,1018,2024-05-10 20:33:15,UPDATE
3292,products,3250,price,721.67,704.42,2504,2024-10-25 20:16:16,UPDATE
3293,products,347,price,4362.56,4472.59,1318,2025-04-19 03:35:33,UPDATE
3294,employees,1155,salary,62841,69795,2628,2024-12-14 22:07:30,UPDATE
3295,products,5871,price,3781.84,3475.34,274,2025-11-26 19:09:43,UPDATE
3296,products,2665,price,1658.23,1661.55,2460,2025-11-14 08:22:34,UPDATE
3297,products,2,price,2524.95,2345.44,1902,2024-08-26 21:17:42,UPDATE
3298,products,2839,price,4622.37,4739.18,2519,2025-04-02 00:23:20,UPDATE
3299,products,2818,price,2827.24,2735.4,2664,2025-07-27 09:38:04,UPDATE
3300,products,3705,price,2207.98,2021.88,2735,2024-04-30 11:00:57,UPDATE
3301,products,1706,price,4081.86,4187.66,859,2025-03-11 02:55:44,UPDATE
3302,products,2452,price,270.84,245.98,1962,2025-10-11 12:04:24,UPDATE
3303,products,1014,price,4793.27,4729.89,1237,2024-04-24 21:17:59,UPDATE
3304,products,1973,price,3607.28,3265.23,2513,2025-01-17 22:49:30,UPDATE
3305,products,3068,price,851.19,855.87,1569,2024-10-11 07:03:23,UPDATE
3306,products,4513,price,2940.0,2793.59,58,2024-01-18 10:51:56,UPDATE
3307,employees,1751,salary,60707,65020,2381,2025-11-13 16:58:10,UPDATE
3308,employees,2356,salary,44145,50435,627,2024-11-18 11:41:30,UPDATE
3309,products,5900,price,244.04,239.42,2948,2024-11-28 17:15:55,UPDATE
3310,products,2813,price,3271.06,3104.53,2760,2024-12-20 11:29:16,UPDATE
3311,employees,1668,salary,52698,59866,2962,2026-01-27 09:42:09,UPDATE
3312,products,2694,price,4982.07,5351.57,2220,2024-11-14 14:44:13,UPDATE
3313,employees,1351,salary,50321,53295,356,2025-10-21 12:23:14,UPDATE
3314,products,5116,price,3861.83,3530.48,2141,2026-02-03 20:40:36,UPDATE
3315,products,4971,price,1341.22,1321.68,1646,2025-07-09 07:52:55,UPDATE
3316,products,2398,price,1752.18,1643.22,1623,2025-02-14 05:49:17,UPDATE
3317,employees,632,salary,61074,69138,2215,2024-03-10 22:15:41,UPDATE
3318,employees,819,salary,71007,78106,280,2025-07-14 04:46:31,UPDATE
3319,products,522,price,2115.59,2113.75,536,2024-02-26 15:17:07,UPDATE
3320,employees,218,salary,31771,35050,1114,2024-08-04 17:49:10,UPDATE
3321,employees,1675,salary,54325,58468,84,2025-04-25 21:17:20,UPDATE
3322,products,5760,price,1568.18,1699.58,2059,2025-09-21 15:09:55,UPDATE
3323,products,2933,price,3127.34,3104.97,771,2024-09-11 11:17:09,UPDATE
3324,products,2211,price,1468.76,1444.85,281,2026-02-23 13:52:50,UPDATE
3325,products,3456,price,2945.72,2923.24,1542,2024-06-11 13:23:34,UPDATE
3326,products,968,price,3246.09,3297.8,1510,2024-01-10 02:44:00,UPDATE
3327,products,102,price,3801.94,3445.62,1453,2024-03-09 09:30:09,UPDATE
3328,products,903,price,2310.08,2105.05,2039,2025-04-22 02:08:46,UPDATE
3329,products,5166,price,3102.94,3321.56,2495,2024-08-11 09:41:45,UPDATE
3330,employees,110,salary,48957,55563,1600,2025-08-30 18:37:02,UPDATE
3331,products,5663,price,2740.5,3013.97,962,2025-09-15 12:07:41,UPDATE
3332,products,2321,price,1083.53,1131.82,620,2024-07-10 19:57:28,UPDATE
3333,products,2832,price,3095.34,3281.62,2915,2024-06-20 23:11:13,UPDATE
3334,products,4971,price,1474.71,1553.99,2003,2025-12-27 01:24:03,UPDATE
3335,employees,1640,salary,70199,74488,2991,2024-01-27 10:48:55,UPDATE
3336,employees,2373,salary,74682,88015,1029,2025-12-11 02:37:42,UPDATE
3337,products,758,price,2435.1,2603.96,1592,2025-03-20 17:09:04,UPDATE
3338,products,4137,price,1317.72,1316.38,976,2025-03-24 17:56:52,UPDATE
3339,products,5,price,4621.05,4671.01,13,2025-08-22 21:42:56,UPDATE
3340,products,45,price,951.16,911.99,228,2025-08-15 16:51:18,UPDATE
3341,employees,2304,salary,64829,68872,2477,2024-02-21 21:54:49,UPDATE
3342,products,3881,price,4130.54,3957.69,2570,2024-12-09 02:58:43,UPDATE
3343,products,5713,price,4855.94,5024.68,2799,2025-11-25 06:59:42,UPDATE
3344,products,5047,price,983.65,968.11,780,2024-03-30 08:30:41,UPDATE
3345,products,995,price,4384.33,4047.44,2665,2025-05-12 05:13:50,UPDATE
3346,products,5720,price,3638.73,3685.18,1700,2025-05-25 03:12:53,UPDATE
3347,products,3464,price,4131.08,4282.26,2215,2024-01-12 09:12:54,UPDATE
3348,products,2241,price,3942.68,4198.21,161,2025-02-27 14:42:59,UPDATE
3349,employees,2330,salary,66008,77851,2453,2025-04-07 10:58:44,UPDATE
3350,products,5723,price,2696.41,2625.11,1798,2024-10-01 18:36:23,UPDATE
3351,products,313,price,3818.36,3731.67,1422,2025-03-14 22:08:46,UPDATE
3352,products,5829,price,4120.53,3812.65,2624,2025-09-29 22:51:02,UPDATE
3353,products,4636,price,1256.66,1356.51,2441,2024-04-14 21:10:48,UPDATE
3354,products,3497,price,4203.19,4532.67,2735,2024-11-04 17:12:06,UPDATE
3355,employees,1980,salary,78093,92845,138,2024-01-18 01:05:04,UPDATE
3356,products,1893,price,287.07,289.3,2437,2025-09-13 23:13:15,UPDATE
3357,products,4314,price,4603.17,4507.42,2108,2024-09-02 09:15:56,UPDATE
3358,products,627,price,387.01,371.38,2264,2025-10-03 00:45:27,UPDATE
3359,products,1004,price,2063.45,2262.28,1327,2024-11-03 11:44:51,UPDATE
3360,products,3072,price,109.5,114.09,990,2024-10-20 20:09:56,UPDATE
3361,products,1242,price,4933.79,4990.96,2486,2024-01-15 21:57:57,UPDATE
3362,employees,2829,salary,46330,55438,115,2025-04-20 22:03:09,UPDATE
3363,employees,1709,salary,54789,60791,1334,2024-07-04 05:41:09,UPDATE
3364,products,2822,price,3024.42,2912.43,815,2026-01-16 08:40:36,UPDATE
3365,products,4559,price,3912.12,4183.94,1743,2025-06-03 01:52:04,UPDATE
3366,products,4485,price,2899.83,3087.33,687,2024-02-23 01:39:47,UPDATE
3367,products,957,price,396.82,368.36,1209,2025-02-02 14:34:17,UPDATE
3368,employees,2304,salary,72125,79878,2026,2024-02-15 08:09:01,UPDATE
3369,products,139,price,4016.45,4224.84,673,2024-09-03 04:28:38,UPDATE
3370,products,2577,price,3794.48,4143.63,2023,2024-05-22 09:35:53,UPDATE
3371,employees,1785,salary,32495,36497,467,2026-01-23 16:42:59,UPDATE
3372,products,2650,price,2223.33,2062.4,1815,2024-08-25 03:19:57,UPDATE
3373,products,4639,price,4787.95,4492.51,141,2025-12-07 08:02:19,UPDATE
3374,products,2709,price,2141.36,2228.15,406,2025-05-21 04:16:25,UPDATE
3375,products,2487,price,286.64,313.77,13,2025-07-19 13:00:49,UPDATE
3376,employees,1397,salary,73307,84044,1376,2025-04-21 12:42:44,UPDATE
3377,products,4105,price,3993.81,4226.61,2594,2025-09-17 10:33:04,UPDATE
3378,employees,162,salary,60046,64549,159,2024-12-05 04:26:38,UPDATE
3379,products,329,price,2630.0,2679.24,978,2024-03-10 19:20:40,UPDATE
3380,products,3013,price,2682.66,2647.83,1884,2024-04-10 19:54:32,UPDATE
3381,employees,2888,salary,36239,42843,80,2026-01-21 13:02:42,UPDATE
3382,employees,421,salary,50826,59172,993,2025-01-30 18:13:54,UPDATE
3383,products,2278,price,800.51,748.07,341,2024-07-05 05:22:09,UPDATE
3384,products,4134,price,4060.73,4029.11,1469,2025-06-11 01:12:16,UPDATE
3385,employees,1990,salary,40377,46924,103,2025-11-27 18:43:26,UPDATE
3386,products,4334,price,1497.54,1354.63,1656,2024-01-05 08:00:11,UPDATE
3387,products,1138,price,1422.65,1555.79,2765,2024-06-25 03:20:16,UPDATE
3388,employees,1751,salary,61990,70706,556,2025-06-14 17:43:48,UPDATE
3389,products,2928,price,3662.15,3996.24,329,2025-12-25 02:49:00,UPDATE
3390,products,1227,price,2072.62,2030.72,1940,2025-03-25 00:16:49,UPDATE
3391,products,4564,price,3323.92,3422.3,171,2025-07-30 14:30:56,UPDATE
3392,employees,2309,salary,60530,69741,1415,2024-01-15 06:15:04,UPDATE
3393,products,4238,price,2127.37,2289.96,564,2026-01-30 08:46:32,UPDATE
3394,products,3461,price,2907.14,2847.24,1551,2025-10-19 10:12:45,UPDATE
3395,products,920,price,4515.5,4721.27,1148,2025-05-09 04:44:50,UPDATE
3396,employees,2113,salary,50675,55250,2546,2024-09-25 08:12:08,UPDATE
3397,products,2225,price,1179.48,1207.33,181,2025-02-24 17:11:18,UPDATE
3398,products,5543,price,2197.44,2081.86,930,2025-03-11 16:05:42,UPDATE
3399,products,2429,price,4118.52,3978.46,601,2024-02-27 18:29:12,UPDATE
3400,products,4604,price,3451.79,3656.81,2652,2026-01-31 02:48:20,UPDATE
3401,products,393,price,632.71,621.92,1454,2025-05-09 14:50:37,UPDATE
3402,products,5481,price,4561.62,4979.74,2661,2025-01-09 07:55:18,UPDATE
3403,employees,2856,salary,77385,91323,1268,2025-03-25 20:18:54,UPDATE
3404,products,5359,price,2900.27,2961.15,1264,2025-11-18 03:23:19,UPDATE
3405,employees,1481,salary,32485,38098,2938,2024-09-27 15:06:17,UPDATE
3406,products,4116,price,4051.87,4093.19,2804,2025-05-21 12:02:59,UPDATE
3407,products,5042,price,2801.2,2564.16,2246,2026-01-21 14:29:00,UPDATE
3408,products,4574,price,2218.32,2108.16,1685,2024-09-25 16:01:28,UPDATE
3409,products,2968,price,1391.27,1400.18,1336,2024-03-13 13:12:05,UPDATE
3410,products,4555,price,2919.89,2843.4,2583,2025-01-08 13:31:47,UPDATE
3411,employees,1109,salary,59763,64355,2428,2024-02-19 07:53:35,UPDATE
3412,products,939,price,3036.98,2910.96,2611,2024-03-06 10:23:19,UPDATE
3413,products,3849,price,2972.93,3112.53,2537,2025-01-29 22:39:25,UPDATE
3414,employees,2261,salary,78230,89106,1429,2024-05-06 17:27:02,UPDATE
3415,employees,1091,salary,35830,41928,694,2024-01-15 00:03:20,UPDATE
3416,products,2565,price,4043.94,4266.32,66,2025-02-01 13:20:37,UPDATE
3417,employees,2888,salary,51064,55133,1636,2024-09-22 04:56:54,UPDATE
3418,employees,1031,salary,77364,82012,683,2024-05-30 05:13:28,UPDATE
3419,products,4962,price,3715.26,3913.35,1798,2024-02-18 23:29:41,UPDATE
3420,employees,1495,salary,69880,79336,918,2025-06-20 08:56:58,UPDATE
3421,products,4960,price,4611.64,4184.26,2058,2024-04-07 05:18:09,UPDATE
3422,products,3404,price,3074.05,2931.85,1772,2024-10-08 14:32:36,UPDATE
3423,products,5798,price,4237.48,4497.86,1459,2025-10-24 05:54:56,UPDATE
3424,products,2561,price,2459.67,2320.72,446,2025-11-05 18:31:15,UPDATE
3425,products,2596,price,1592.15,1677.43,2268,2025-03-03 21:49:52,UPDATE
3426,products,4022,price,987.86,1023.89,1369,2024-02-01 14:57:33,UPDATE
3427,products,5484,price,2045.58,2242.13,840,2025-08-17 13:18:46,UPDATE
3428,employees,1637,salary,72315,86417,2626,2024-03-01 09:25:21,UPDATE
3429,products,4141,price,1601.19,1460.61,2231,2025-07-22 01:47:55,UPDATE
3430,products,3969,price,709.12,675.02,2525,2025-05-03 13:05:37,UPDATE
3431,products,4823,price,4745.56,4831.44,1600,2024-08-23 09:10:17,UPDATE
3432,products,4770,price,347.71,336.38,2153,2024-08-29 04:31:15,UPDATE
3433,products,1022,price,1446.85,1378.39,1984,2024-09-02 21:03:17,UPDATE
3434,employees,33,salary,71365,82854,1437,2025-04-22 11:59:58,UPDATE
3435,products,351,price,3810.44,3699.32,42,2024-12-25 12:34:35,UPDATE
3436,employees,2233,salary,62544,74469,1193,2025-10-30 07:57:12,UPDATE
3437,products,4752,price,4517.21,4306.41,1903,2024-07-20 01:57:46,UPDATE
3438,products,4707,price,3615.68,3973.92,1027,2024-07-30 03:38:30,UPDATE
3439,products,3977,price,126.83,116.06,1881,2025-04-23 04:55:39,UPDATE
3440,products,3284,price,4564.35,4895.31,1850,2025-11-10 12:52:42,UPDATE
3441,products,2750,price,229.95,235.54,1643,2024-06-30 20:51:14,UPDATE
3442,products,3442,price,1009.11,1016.82,137,2025-05-17 22:35:51,UPDATE
3443,employees,2784,salary,44817,50545,185,2025-07-30 21:06:54,UPDATE
3444,products,4716,price,3199.93,3003.99,1819,2024-02-26 04:02:34,UPDATE
3445,employees,2504,salary,77107,90549,2903,2024-06-15 09:02:39,UPDATE
3446,products,1131,price,4668.49,4897.64,87,2026-01-11 09:47:14,UPDATE
3447,employees,625,salary,42596,45369,1075,2025-11-19 08:32:31,UPDATE
3448,products,1911,price,643.48,677.48,2759,2026-02-14 15:28:45,UPDATE
3449,products,4792,price,457.68,422.61,377,2024-04-27 04:35:50,UPDATE
3450,products,5807,price,1107.71,1101.87,1947,2025-08-25 21:45:35,UPDATE
3451,employees,752,salary,32179,37670,119,2024-11-11 09:07:04,UPDATE
3452,products,3067,price,4962.95,5454.18,2086,2025-06-22 00:46:48,UPDATE
