pay_slip_id,employee_id,salary_month,salary_year,basic_salary,hra,other_allowances,pf,professional_tax,income_tax,gross_salary,net_salary,payment_date
3069,223,December,2024,823.2,411.6,617.4,98.78,200,0.0,2058.0,1759.22,2024-12-31
3070,223,January,2025,823.2,411.6,617.4,98.78,200,0.0,2058.0,1759.22,2025-01-31
3071,223,February,2025,823.2,411.6,617.4,98.78,200,0.0,2058.0,1759.22,2025-02-28
3072,223,March,2025,823.2,411.6,617.4,98.78,200,0.0,2058.0,1759.22,2025-03-31
3073,223,April,2025,823.2,411.6,617.4,98.78,200,0.0,2058.0,1759.22,2025-04-30
3074,223,May,2025,823.2,411.6,617.4,98.78,200,0.0,2058.0,1759.22,2025-05-31
3075,223,June,2025,823.2,411.6,617.4,98.78,200,0.0,2058.0,1759.22,2025-06-30
3076,223,July,2025,823.2,411.6,617.4,98.78,200,0.0,2058.0,1759.22,2025-07-31
3077,223,August,2025,823.2,411.6,617.4,98.78,200,0.0,2058.0,1759.22,2025-08-31
3078,223,September,2025,823.2,411.6,617.4,98.78,200,0.0,2058.0,1759.22,2025-09-30
3079,223,October,2025,823.2,411.6,617.4,98.78,200,0.0,2058.0,1759.22,2025-10-31
3080,223,November,2025,823.2,411.6,617.4,98.78,200,0.0,2058.0,1759.22,2025-11-30
3081,223,December,2025,823.2,411.6,617.4,98.78,200,0.0,2058.0,1759.22,2025-12-31
3082,224,May,2024,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2024-05-31
3083,224,June,2024,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2024-06-30
3084,224,July,2024,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2024-07-31
3085,224,August,2024,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2024-08-31
3086,224,September,2024,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2024-09-30
3087,224,October,2024,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2024-10-31
3088,224,November,2024,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2024-11-30
3089,224,December,2024,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2024-12-31
3090,224,January,2025,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2025-01-31
3091,224,February,2025,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2025-02-28
3092,224,March,2025,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2025-03-31
3093,224,April,2025,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2025-04-30
3094,224,May,2025,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2025-05-31
3095,224,June,2025,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2025-06-30
3096,224,July,2025,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2025-07-31
3097,224,August,2025,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2025-08-31
3098,224,September,2025,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2025-09-30
3099,224,October,2025,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2025-10-31
3100,224,November,2025,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2025-11-30
3101,224,December,2025,718.83,359.42,539.12,86.26,200,0.0,1797.08,1510.82,2025-12-31
3102,225,September,2024,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2024-09-30
3103,225,October,2024,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2024-10-31
3104,225,November,2024,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2024-11-30
3105,225,December,2024,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2024-12-31
3106,225,January,2025,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2025-01-31
3107,225,February,2025,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2025-02-28
3108,225,March,2025,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2025-03-31
3109,225,April,2025,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2025-04-30
3110,225,May,2025,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2025-05-31
3111,225,June,2025,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2025-06-30
3112,225,July,2025,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2025-07-31
3113,225,August,2025,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2025-08-31
3114,225,September,2025,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2025-09-30
3115,225,October,2025,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2025-10-31
3116,225,November,2025,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2025-11-30
3117,225,December,2025,1659.83,829.92,1244.87,199.18,200,0.0,4149.58,3750.4,2025-12-31
3118,226,October,2025,6950.57,3475.28,5212.93,834.07,200,0.0,17376.42,16342.35,2025-10-31
3119,226,November,2025,6950.57,3475.28,5212.93,834.07,200,0.0,17376.42,16342.35,2025-11-30
3120,226,December,2025,6950.57,3475.28,5212.93,834.07,200,0.0,17376.42,16342.35,2025-12-31
3121,227,January,2024,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2024-01-31
3122,227,February,2024,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2024-02-29
3123,227,March,2024,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2024-03-31
3124,227,April,2024,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2024-04-30
3125,227,May,2024,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2024-05-31
3126,227,June,2024,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2024-06-30
3127,227,July,2024,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2024-07-31
3128,227,August,2024,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2024-08-31
3129,227,September,2024,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2024-09-30
3130,227,October,2024,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2024-10-31
3131,227,November,2024,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2024-11-30
3132,227,December,2024,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2024-12-31
3133,227,January,2025,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2025-01-31
3134,227,February,2025,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2025-02-28
3135,227,March,2025,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2025-03-31
3136,227,April,2025,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2025-04-30
3137,227,May,2025,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2025-05-31
3138,227,June,2025,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2025-06-30
3139,227,July,2025,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2025-07-31
3140,227,August,2025,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2025-08-31
3141,227,September,2025,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2025-09-30
3142,227,October,2025,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2025-10-31
3143,227,November,2025,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2025-11-30
3144,227,December,2025,996.2,498.1,747.15,119.54,200,0.0,2490.5,2170.96,2025-12-31
3145,228,July,2024,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2024-07-31
3146,228,August,2024,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2024-08-31
3147,228,September,2024,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2024-09-30
3148,228,October,2024,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2024-10-31
3149,228,November,2024,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2024-11-30
3150,228,December,2024,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2024-12-31
3151,228,January,2025,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2025-01-31
3152,228,February,2025,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2025-02-28
3153,228,March,2025,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2025-03-31
3154,228,April,2025,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2025-04-30
3155,228,May,2025,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2025-05-31
3156,228,June,2025,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2025-06-30
3157,228,July,2025,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2025-07-31
3158,228,August,2025,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2025-08-31
3159,228,September,2025,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2025-09-30
3160,228,October,2025,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2025-10-31
3161,228,November,2025,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2025-11-30
3162,228,December,2025,2411.1,1205.55,1808.33,289.33,200,0.0,6027.75,5538.42,2025-12-31
3163,229,January,2024,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2024-01-31
3164,229,February,2024,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2024-02-29
3165,229,March,2024,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2024-03-31
3166,229,April,2024,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2024-04-30
3167,229,May,2024,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2024-05-31
3168,229,June,2024,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2024-06-30
3169,229,July,2024,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2024-07-31
3170,229,August,2024,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2024-08-31
3171,229,September,2024,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2024-09-30
3172,229,October,2024,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2024-10-31
3173,229,November,2024,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2024-11-30
3174,229,December,2024,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2024-12-31
3175,229,January,2025,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2025-01-31
3176,229,February,2025,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2025-02-28
3177,229,March,2025,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2025-03-31
3178,229,April,2025,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2025-04-30
3179,229,May,2025,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2025-05-31
3180,229,June,2025,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2025-06-30
3181,229,July,2025,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2025-07-31
3182,229,August,2025,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2025-08-31
3183,229,September,2025,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2025-09-30
3184,229,October,2025,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2025-10-31
3185,229,November,2025,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2025-11-30
3186,229,December,2025,3541.0,1770.5,2655.75,424.92,200,0.0,8852.5,8227.58,2025-12-31
3187,230,January,2024,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2024-01-31
3188,230,February,2024,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2024-02-29
3189,230,March,2024,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2024-03-31
3190,230,April,2024,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2024-04-30
3191,230,May,2024,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2024-05-31
3192,230,June,2024,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2024-06-30
3193,230,July,2024,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2024-07-31
3194,230,August,2024,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2024-08-31
3195,230,September,2024,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2024-09-30
3196,230,October,2024,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2024-10-31
3197,230,November,2024,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2024-11-30
3198,230,December,2024,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2024-12-31
3199,230,January,2025,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2025-01-31
3200,230,February,2025,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2025-02-28
3201,230,March,2025,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2025-03-31
3202,230,April,2025,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2025-04-30
3203,230,May,2025,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2025-05-31
3204,230,June,2025,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2025-06-30
3205,230,July,2025,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2025-07-31
3206,230,August,2025,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2025-08-31
3207,230,September,2025,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2025-09-30
3208,230,October,2025,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2025-10-31
3209,230,November,2025,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2025-11-30
3210,230,December,2025,4309.27,2154.63,3231.95,517.11,200,0.0,10773.17,10056.05,2025-12-31
3211,231,July,2025,667.67,333.83,500.75,80.12,200,0.0,1669.17,1389.05,2025-07-31
3212,231,August,2025,667.67,333.83,500.75,80.12,200,0.0,1669.17,1389.05,2025-08-31
3213,231,September,2025,667.67,333.83,500.75,80.12,200,0.0,1669.17,1389.05,2025-09-30
3214,231,October,2025,667.67,333.83,500.75,80.12,200,0.0,1669.17,1389.05,2025-10-31
3215,231,November,2025,667.67,333.83,500.75,80.12,200,0.0,1669.17,1389.05,2025-11-30
3216,231,December,2025,667.67,333.83,500.75,80.12,200,0.0,1669.17,1389.05,2025-12-31
3217,232,July,2025,1233.53,616.77,925.15,148.02,200,0.0,3083.83,2735.81,2025-07-31
3218,232,August,2025,1233.53,616.77,925.15,148.02,200,0.0,3083.83,2735.81,2025-08-31
3219,232,September,2025,1233.53,616.77,925.15,148.02,200,0.0,3083.83,2735.81,2025-09-30
3220,232,October,2025,1233.53,616.77,925.15,148.02,200,0.0,3083.83,2735.81,2025-10-31
3221,232,November,2025,1233.53,616.77,925.15,148.02,200,0.0,3083.83,2735.81,2025-11-30
3222,232,December,2025,1233.53,616.77,925.15,148.02,200,0.0,3083.83,2735.81,2025-12-31
3223,233,April,2024,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2024-04-30
3224,233,May,2024,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2024-05-31
3225,233,June,2024,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2024-06-30
3226,233,July,2024,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2024-07-31
3227,233,August,2024,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2024-08-31
3228,233,September,2024,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2024-09-30
3229,233,October,2024,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2024-10-31
3230,233,November,2024,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2024-11-30
3231,233,December,2024,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2024-12-31
3232,233,January,2025,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2025-01-31
3233,233,February,2025,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2025-02-28
3234,233,March,2025,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2025-03-31
3235,233,April,2025,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2025-04-30
3236,233,May,2025,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2025-05-31
3237,233,June,2025,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2025-06-30
3238,233,July,2025,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2025-07-31
3239,233,August,2025,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2025-08-31
3240,233,September,2025,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2025-09-30
3241,233,October,2025,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2025-10-31
3242,233,November,2025,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2025-11-30
3243,233,December,2025,1189.9,594.95,892.42,142.79,200,0.0,2974.75,2631.96,2025-12-31
3244,234,August,2025,2678.93,1339.47,2009.2,321.47,200,0.0,6697.33,6175.86,2025-08-31
3245,234,September,2025,2678.93,1339.47,2009.2,321.47,200,0.0,6697.33,6175.86,2025-09-30
3246,234,October,2025,2678.93,1339.47,2009.2,321.47,200,0.0,6697.33,6175.86,2025-10-31
3247,234,November,2025,2678.93,1339.47,2009.2,321.47,200,0.0,6697.33,6175.86,2025-11-30
3248,234,December,2025,2678.93,1339.47,2009.2,321.47,200,0.0,6697.33,6175.86,2025-12-31
3249,235,July,2025,730.3,365.15,547.73,87.64,200,0.0,1825.75,1538.11,2025-07-31
3250,235,August,2025,730.3,365.15,547.73,87.64,200,0.0,1825.75,1538.11,2025-08-31
3251,235,September,2025,730.3,365.15,547.73,87.64,200,0.0,1825.75,1538.11,2025-09-30
3252,235,October,2025,730.3,365.15,547.73,87.64,200,0.0,1825.75,1538.11,2025-10-31
3253,235,November,2025,730.3,365.15,547.73,87.64,200,0.0,1825.75,1538.11,2025-11-30
3254,235,December,2025,730.3,365.15,547.73,87.64,200,0.0,1825.75,1538.11,2025-12-31
3255,236,May,2025,1620.7,810.35,1215.52,194.48,200,0.0,4051.75,3657.27,2025-05-31
3256,236,June,2025,1620.7,810.35,1215.52,194.48,200,0.0,4051.75,3657.27,2025-06-30
3257,236,July,2025,1620.7,810.35,1215.52,194.48,200,0.0,4051.75,3657.27,2025-07-31
3258,236,August,2025,1620.7,810.35,1215.52,194.48,200,0.0,4051.75,3657.27,2025-08-31
3259,236,September,2025,1620.7,810.35,1215.52,194.48,200,0.0,4051.75,3657.27,2025-09-30
3260,236,October,2025,1620.7,810.35,1215.52,194.48,200,0.0,4051.75,3657.27,2025-10-31
3261,236,November,2025,1620.7,810.35,1215.52,194.48,200,0.0,4051.75,3657.27,2025-11-30
3262,236,December,2025,1620.7,810.35,1215.52,194.48,200,0.0,4051.75,3657.27,2025-12-31
3263,237,January,2024,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2024-01-31
3264,237,February,2024,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2024-02-29
3265,237,March,2024,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2024-03-31
3266,237,April,2024,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2024-04-30
3267,237,May,2024,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2024-05-31
3268,237,June,2024,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2024-06-30
3269,237,July,2024,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2024-07-31
3270,237,August,2024,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2024-08-31
3271,237,September,2024,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2024-09-30
3272,237,October,2024,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2024-10-31
3273,237,November,2024,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2024-11-30
3274,237,December,2024,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2024-12-31
3275,237,January,2025,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2025-01-31
3276,237,February,2025,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2025-02-28
3277,237,March,2025,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2025-03-31
3278,237,April,2025,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2025-04-30
3279,237,May,2025,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2025-05-31
3280,237,June,2025,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2025-06-30
3281,237,July,2025,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2025-07-31
3282,237,August,2025,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2025-08-31
3283,237,September,2025,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2025-09-30
3284,237,October,2025,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2025-10-31
3285,237,November,2025,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2025-11-30
3286,237,December,2025,687.1,343.55,515.32,82.45,200,0.0,1717.75,1435.3,2025-12-31
3287,239,June,2025,2185.9,1092.95,1639.42,262.31,200,0.0,5464.75,5002.44,2025-06-30
3288,239,July,2025,2185.9,1092.95,1639.42,262.31,200,0.0,5464.75,5002.44,2025-07-31
3289,239,August,2025,2185.9,1092.95,1639.42,262.31,200,0.0,5464.75,5002.44,2025-08-31
3290,239,September,2025,2185.9,1092.95,1639.42,262.31,200,0.0,5464.75,5002.44,2025-09-30
3291,239,October,2025,2185.9,1092.95,1639.42,262.31,200,0.0,5464.75,5002.44,2025-10-31
3292,239,November,2025,2185.9,1092.95,1639.42,262.31,200,0.0,5464.75,5002.44,2025-11-30
3293,239,December,2025,2185.9,1092.95,1639.42,262.31,200,0.0,5464.75,5002.44,2025-12-31
3294,240,January,2024,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2024-01-31
3295,240,February,2024,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2024-02-29
3296,240,March,2024,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2024-03-31
3297,240,April,2024,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2024-04-30
3298,240,May,2024,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2024-05-31
3299,240,June,2024,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2024-06-30
3300,240,July,2024,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2024-07-31
3301,240,August,2024,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2024-08-31
3302,240,September,2024,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2024-09-30
3303,240,October,2024,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2024-10-31
3304,240,November,2024,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2024-11-30
3305,240,December,2024,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2024-12-31
3306,240,January,2025,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2025-01-31
3307,240,February,2025,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2025-02-28
3308,240,March,2025,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2025-03-31
3309,240,April,2025,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2025-04-30
3310,240,May,2025,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2025-05-31
3311,240,June,2025,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2025-06-30
3312,240,July,2025,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2025-07-31
3313,240,August,2025,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2025-08-31
3314,240,September,2025,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2025-09-30
3315,240,October,2025,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2025-10-31
3316,240,November,2025,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2025-11-30
3317,240,December,2025,1274.97,637.48,956.22,153.0,200,0.0,3187.42,2834.42,2025-12-31
3318,242,June,2024,1492.23,746.12,1119.17,179.07,200,0.0,3730.58,3351.52,2024-06-30
3319,242,July,2024,1492.23,746.12,1119.17,179.07,200,0.0,3730.58,3351.52,2024-07-31
3320,242,August,2024,1492.23,746.12,1119.17,179.07,200,0.0,3730.58,3351.52,2024-08-31
3321,242,September,2024,1492.23,746.12,1119.17,179.07,200,0.0,3730.58,3351.52,2024-09-30
3322,242,October,2024,1492.23,746.12,1119.17,179.07,200,0.0,3730.58,3351.52,2024-10-31
3323,242,November,2024,1492.23,746.12,1119.17,179.07,200,0.0,3730.58,3351.52,2024-11-30
3324,242,December,2024,1492.23,746.12,1119.17,179.07,200,0.0,3730.58,3351.52,2024-12-31
3325,242,January,2025,1492.23,746.12,1119.17,179.07,200,0.0,3730.58,3351.52,2025-01-31
3326,242,February,2025,1492.23,746.12,1119.17,179.07,200,0.0,3730.58,3351.52,2025-02-28
